,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
212,2013 SK106,0.026555679812917978,0.03222077984791548,0.026518316889432552,0.02142292844406669,44.630226044155364,"[0.024646921853866854, 0.023611913201590354, 44.63024415828331]","[0.024870051631415563, 0.015934089178687497, 44.630236862144436]","[0.01780448714350584, 0.009291027996135341, 44.63022170536581]","[0.01526546898587273, 0.01936130220184946, 44.630234119925994]","[0.022524119205692302, 0.023139018912602886, 44.63023533227047]","[0.025485939026084488, 0.01587961223004668, 44.63021608808635]","[0.02027111265460762, 0.008965129439948967, 44.63020911285588]","[0.01418557742949849, 0.01889768733337666, 44.63022083664815]","[0.019801441196912323, 0.022866196978793607, 44.63021905157875]"
213,2013 SH113,0.08257254320744234,0.0299838554919601,0.08192846925614636,0.014199097845084656,45.33952353251336,"[0.06581206781536324, 0.015125865719075027, 45.33950622935499]","[0.06287934151553819, 0.01588246722158447, 45.33951598017171]","[0.05572495327316811, 0.00808574975224698, 45.339522719314544]","[0.058458326871281385, 0.007471522037368514, 45.339525849709275]","[0.06540452700623378, 0.015650199811119283, 45.3395483584897]","[0.06363025554849652, 0.015592092664902815, 45.339539415758026]","[0.05632445874939129, 0.007414284597773518, 45.33952266997969]","[0.057626522899955575, 0.008404349368316471, 45.339526809627266]","[0.06495420083590461, 0.01625502739852553, 45.33951304797736]"
214,2013 SK102,0.16946437751012783,0.08999084195994549,0.15861589155169298,0.08653223796346064,43.596863901779294,"[0.17024348725957159, 0.09169920864301094, 43.667351766395065]","[0.16006345607257916, 0.07006349641714746, 43.66877338620029]","[0.17071390667277933, 0.048286216637544316, 43.669439989123404]","[0.1716234961933982, 0.040924251831733954, 43.623238058409804]","[0.17347777062125885, 0.05524327423797118, 43.5847084394364]","[0.1743036393783236, 0.08050306865864319, 43.59181212140366]","[0.15605236144334692, 0.10710783275241217, 43.553576305148276]","[0.15446450515190968, 0.12157594043637861, 43.5122844602729]","[0.13572583799847177, 0.1221510865004504, 43.509297179795624]"
215,2013 SJ102,0.2739549962570709,0.100940141571502,0.25285163710290515,0.100202627308022,43.66811048250984,"[0.11049836890227564, 0.07287000132237702, 43.66789554419279]","[0.11412260522797521, 0.07795811214637008, 43.66828045983089]","[0.11609036948965104, 0.08494378412739786, 43.66823506759962]","[0.10950614403606218, 0.08123032781872529, 43.668288279060505]","[0.11132667335619034, 0.07340945156551848, 43.66829606145618]","[0.11019248037366748, 0.08133033149321435, 43.66808353974943]","[0.12197869814036873, 0.08415099430140655, 43.66807287476882]","[0.1077763282109303, 0.0795192502512182, 43.66812589654862]","[0.1090157834040879, 0.07422003206911461, 43.66808816330828]"
216,2013 SE112,0.1385694586607845,0.12052928891159533,0.13856616267774896,0.12039280707340312,42.27276359316852,"[0.12373558597968491, 0.11316126330818323, 42.27261473993027]","[0.12276732158737311, 0.10646227297018616, 42.27247554427096]","[0.12346686671559692, 0.09595632385370484, 42.2727139235384]","[0.12383716076050381, 0.09886184299906568, 42.272845749253335]","[0.12276187404028394, 0.11169030630707746, 42.27264894532405]","[0.12406583394903299, 0.11217850499098883, 42.272802272066244]","[0.12369301985162023, 0.10230922997733033, 42.27294645384008]","[0.12400442887921055, 0.09425896521740097, 42.272968152762346]","[0.12325843181202237, 0.10430729733314972, 42.272848676865074]"
217,2013 SF112,0.00962665609978105,0.09747654764833731,0.009617915853162644,0.09576826019059996,43.796630481054116,"[0.004685042661945063, 0.08656393403035954, 43.79664070924993]","[0.004793773216683805, 0.08648118229053466, 43.79664184913232]","[0.010858243308329239, 0.07586720228333035, 43.796625540753475]","[0.012549902128955844, 0.07260268282422444, 43.796647801788]","[0.008791653646971273, 0.08286525002263445, 43.79662908423736]","[0.0028631779542928363, 0.08804902206025675, 43.79664238223923]","[0.007522846300972633, 0.08018818705451568, 43.796632282010876]","[0.012579432530786321, 0.07187476629665701, 43.7966387499331]","[0.012252660624398191, 0.07871270280976604, 43.79662452773443]"
218,2013 SH106,0.209193158527519,0.2565104860986031,0.0520871179316242,0.2384449485320671,47.73281517959651,"[0.005815549631263053, 0.11550890979075516, 47.73225243742139]","[0.009467345805869705, 0.11600434372402665, 47.73317225301615]","[0.024594429604440762, 0.11394244272329417, 47.732411724939]","[0.02763896817733537, 0.12066551712819401, 47.73396678016978]","[0.033403837039536186, 0.11907449760515305, 47.733982252655885]","[0.01871126000971473, 0.11772840906084567, 47.733368529105924]","[0.01944417250650156, 0.11766988559914963, 47.732007869100855]","[0.02067559600238875, 0.11456449570554454, 47.732282538791495]","[0.015235714049427891, 0.11706672900313012, 47.73331778744125]"
219,2013 SG112,0.16946756766836785,0.0563220976633336,0.16819765262539907,0.05373325311717672,43.66299229064558,"[0.15904451979226183, 0.0629955925483362, 43.66806308088968]","[0.1438250999324449, 0.05479216175128556, 43.66813130410052]","[0.14261446678626116, 0.04103074744464608, 43.67677744446106]","[0.13811544100952147, 0.03035951874335183, 43.6769428851411]","[0.1685082257714842, 0.03241834920911873, 43.66773083044888]","[0.1449962080751365, 0.0423314496104598, 43.66709144694396]","[0.16703875824535214, 0.05402656488213206, 43.66741915333755]","[0.14266570190475766, 0.06559493198573271, 43.65177305353234]","[0.15657851287060143, 0.07778339323859049, 43.63507119784323]"
220,2013 SH112,0.09011623809147996,0.031111722194473865,0.08848273312649625,0.015633405710127248,45.780956099539644,"[0.06688015031845751, 0.011922278751540514, 45.780944889212144]","[0.05947207026030588, 0.016866492730774247, 45.780932704431486]","[0.06212332075599576, 0.011730754729943678, 45.78094031952997]","[0.06901056087644528, 0.006319796773799579, 45.78095721053178]","[0.066187083630999, 0.014975559546750655, 45.78097155297203]","[0.05937771543791471, 0.016612749617332424, 45.78097247834907]","[0.06289157591416937, 0.008996271954491143, 45.780972263077]","[0.06924077031510083, 0.009777733030050847, 45.780963527295604]","[0.0656850518810904, 0.017568994491014175, 45.780952005703746]"
221,2013 SJ112,0.015100067158735773,0.04417368527447445,0.015083208405952378,0.037655306861693404,43.74853923302416,"[0.009466743578756109, 0.02303531150552887, 43.74853641708249]","[0.01699013638806241, 0.027617187676772858, 43.74853758080404]","[0.018588528913919305, 0.03959393867055655, 43.748539089403614]","[0.013525597051813457, 0.04116139990615683, 43.74853876010598]","[0.005627920972572282, 0.03089044962110514, 43.74853979294078]","[0.01057833978488667, 0.022518882033629475, 43.74854443491505]","[0.01781975387370591, 0.032952793607962265, 43.748540666566214]","[0.019080766392587486, 0.042023748127146446, 43.74853747976967]","[0.013655552604167166, 0.03857896736934237, 43.748538781315794]"
222,2013 SN102,0.43845682614834985,0.05937327920394105,0.43633283224031294,0.05350968643967882,67.6937634425466,"[0.13432083209652138, 0.01758707537447267, 67.63499481398824]","[0.12368633767216575, 0.01857928471723669, 67.63003627886306]","[0.1335349644986436, 0.0180285169141172, 67.67297376414719]","[0.1284970314525952, 0.01838999665035471, 67.70185537744537]","[0.1320091279410369, 0.01901891242005388, 67.71868046743981]","[0.13252596420208737, 0.018084718340941972, 67.72088853519855]","[0.12576687379959084, 0.019663719984138114, 67.72121142350038]","[0.13554881007824485, 0.01813689009753693, 67.72027171233162]","[0.12525827237745552, 0.019872064223829682, 67.72096291226478]"
223,2013 SK112,0.07070175785077382,0.03114718469246053,0.0700809163360875,0.017665755990217108,44.116376297969694,"[0.05921655028595131, 0.013298019383391412, 44.11649248756065]","[0.05059500374379403, 0.023180896655612706, 44.116733919529445]","[0.05388541789799128, 0.02362133877050744, 44.11646348648082]","[0.06354792203052533, 0.014285707287593749, 44.11609757678539]","[0.06616164879905889, 0.0071593343556973586, 44.11600480965605]","[0.058749938748095684, 0.018338759743319305, 44.11624795794366]","[0.05057239494042578, 0.024374826275207682, 44.11654086124081]","[0.0541294283620289, 0.019900442376377996, 44.11669172147842]","[0.06379077292714332, 0.008633504646489968, 44.116382807680594]"
224,2013 SL112,0.08402072010919881,0.0353556215624502,0.08385200565418147,0.023862490259617924,34.89968915675381,"[0.08297565994417101, 0.023120836668980543, 34.89954874023753]","[0.08305049798493809, 0.02540249167596886, 34.8999231828552]","[0.08300669505416167, 0.02318205549607053, 34.89955380333301]","[0.08289408682738544, 0.025544197856256397, 34.89978298566152]","[0.08308366724310833, 0.02371539893692928, 34.8997436910976]","[0.0829859343727173, 0.02492311318660381, 34.89969222637014]","[0.08301712456234031, 0.024195120552420128, 34.89986966827842]","[0.08300399652339766, 0.024425539196526364, 34.89965453178015]","[0.08291535999046315, 0.024542198686441793, 34.89978536456872]"
225,2017 QQ131,0.09134217213506285,0.03919595977872078,0.09099125008396897,0.03384103549758083,43.365009402080815,"[0.07364403804224605, 0.03353158218426321, 43.364593154308416]","[0.0874162146054108, 0.018602507945221915, 43.364637434668985]","[0.09678107623376844, 0.016912413823525436, 43.36486610670766]","[0.09681605409520076, 0.03323953330903368, 43.36520332068137]","[0.08771528383239643, 0.045301931475450016, 43.365366498016535]","[0.07518420977427755, 0.0463978299300112, 43.365283966738254]","[0.06981443708230155, 0.03634591104758692, 43.365070305803805]","[0.07769246636451893, 0.02218172901854664, 43.3650194817926]","[0.09093720976726714, 0.025638942220243734, 43.365155570534036]"
226,2013 SM112,0.07126511072991187,0.03186238040234185,0.07091766540208437,0.018963856474488765,44.20651306756139,"[0.05143633917820064, 0.007285600953171047, 44.20657124159231]","[0.0543242359104846, 0.0157792980319365, 44.20655338478237]","[0.06329078581725524, 0.024890871536140034, 44.206555475897794]","[0.06544491325998808, 0.024009160238188096, 44.20650818006821]","[0.05822076334092442, 0.013793763208315948, 44.20649824116121]","[0.051015532407635775, 0.008109847860083945, 44.20647002539415]","[0.05510599709959999, 0.01932218994544585, 44.206478688452336]","[0.06378722395601943, 0.02481547043031353, 44.20648222091664]","[0.06494771814367056, 0.01990541133755285, 44.20646185847242]"
227,2013 SM106,0.17613229670548253,0.27971861871625603,0.16950947960053975,0.2626801033545196,45.29653448659372,"[0.0873002475707589, 0.2001998479319032, 45.296622000346765]","[0.08567217855585706, 0.1969236343865835, 45.296599683403244]","[0.08184200023716394, 0.19975645062646025, 45.29653494541245]","[0.08356206846565306, 0.20033496907042622, 45.29642373333109]","[0.08530833925825788, 0.1957567400634246, 45.296321664178265]","[0.08504120096259145, 0.1987259340090029, 45.29638358638355]","[0.08187133284245861, 0.20086302347086513, 45.296545270120085]","[0.08371396177859455, 0.197343263482351, 45.29663935450149]","[0.08863243278379482, 0.1991391000530501, 45.29664622355567]"
228,2013 TH187,0.05636337014374743,0.03207021194263928,0.05617990289714411,0.020057149855377543,44.174010767258785,"[0.05262251604573688, 0.010425250424739128, 44.174003779427146]","[0.05066749546102176, 0.012811480595744523, 44.174022190294664]","[0.041599644642880816, 0.023293125406359052, 44.174022757558006]","[0.03884671384583139, 0.024467597355829596, 44.174001289019024]","[0.04711488670737144, 0.015414263214762147, 44.17399756958634]","[0.053016018516957385, 0.008749717754591713, 44.174000379919846]","[0.049142200402129285, 0.020128324286337, 44.17401328962707]","[0.04031180666150008, 0.02583646767229964, 44.17402423380801]","[0.04010151290843295, 0.020446054006958703, 44.174012973590045]"
229,2013 SL100,0.06869809048773524,0.052375685953375176,0.06732113805034781,0.04532725299169408,43.786503734883105,"[0.06030117917299917, 0.029156160894808682, 43.786521842085676]","[0.06708690909630993, 0.04289766203184472, 43.7864271613215]","[0.06324856439322625, 0.05058729707030076, 43.78645218529893]","[0.05308529313216475, 0.04490370488748327, 43.786557241837826]","[0.04882945612034757, 0.031957317817889075, 43.78660210435394]","[0.05669849845566757, 0.032115502061393304, 43.786534946665185]","[0.06604188668482365, 0.04580951576929944, 43.78644187076681]","[0.06703979418343292, 0.05225648480887096, 43.78641218256888]","[0.05880713919984612, 0.04520842527470434, 43.786498172808614]"
230,2013 VZ71,0.28771321501806413,0.46225046996759656,0.21950837740232745,0.4553605245805395,52.437637687403935,"[0.03653904775958042, 0.16129890075404546, 52.43316861075902]","[0.0477685672534195, 0.16043241336466288, 52.43396996852935]","[0.04975633885652726, 0.1613420645075322, 52.43353820960321]","[0.03666025742476886, 0.16060829959612316, 52.43194792704978]","[0.05030437598521292, 0.1615008105083594, 52.43179597302639]","[0.04716140098238168, 0.1599269554858185, 52.43220937509647]","[0.03759870170533591, 0.16144708842365224, 52.43293347510825]","[0.04652004178044162, 0.15988806146555162, 52.43914257746285]","[0.04636752813990279, 0.16031234121890328, 52.45674336024126]"
231,2013 TO187,0.18611706742422363,0.13287946421279165,0.18540508961704774,0.13067227946594728,39.40482742215129,"[0.17159654318830472, 0.11126859432963403, 39.40469977981604]","[0.1711227222151379, 0.10847506207825006, 39.40478014131346]","[0.17229912833733663, 0.11612267986369915, 39.40482124704194]","[0.1731861339003845, 0.12201680981111879, 39.40461333950468]","[0.17395505141686987, 0.1187900391429198, 39.404885565675706]","[0.17199411397339928, 0.11088880239272474, 39.40537190200797]","[0.17171472121919198, 0.10933071360910832, 39.40481851546548]","[0.1716253000440189, 0.11718169650297298, 39.40468283271567]","[0.17367408122100383, 0.12220256247370503, 39.405013187600986]"
232,2014 QC442,0.5019346844768774,0.3065140184038629,0.16045900482717468,0.2913544200598547,69.3166685321193,"[0.034766842957624465, 0.07426904707589133, 69.31688571030733]","[0.03387402103698784, 0.0739133697814371, 69.31762789230602]","[0.02261010491653439, 0.07115041421499334, 69.3166603202956]","[0.022080400184193192, 0.07139768418677471, 69.31644769534283]","[0.025658771582437893, 0.07161846067993113, 69.31721587805119]","[0.03774578886675652, 0.07502248043835935, 69.31662472321882]","[0.03939089813260061, 0.07639090339780114, 69.3165818880657]","[0.03328832323739969, 0.07399346901210961, 69.31848309959294]","[0.02727056462999869, 0.07350254733827012, 69.31591497706593]"
233,2013 SO102,0.21582081444312082,0.1435101428103674,0.2063489385722449,0.14247059127933243,39.403820561764405,"[0.20655540483962345, 0.10486589534049255, 39.40347165944784]","[0.2015889923984044, 0.10095414770965118, 39.40339646186262]","[0.20751810826806705, 0.11200854163376903, 39.40397582843533]","[0.21203094500930778, 0.12313967190657375, 39.403992010490256]","[0.2111965290614737, 0.11467799707508458, 39.40353242892848]","[0.20909934119835508, 0.11318594337018209, 39.40362734037997]","[0.20781670739527383, 0.1293327879793776, 39.403799899989956]","[0.20734760855172854, 0.12127385317710378, 39.40433433355315]","[0.20813203365361693, 0.11728965944907353, 39.40423922703218]"
234,2006 QQ180,0.17987848876644197,0.14465770081858487,0.1793643943803341,0.14272047980398728,42.27189538502353,"[0.17629548267444992, 0.11080672915064714, 42.27191478354205]","[0.17891810083398046, 0.11396595251864654, 42.271984711153145]","[0.17693834677991727, 0.11854989574118222, 42.27176972204597]","[0.17420095414220343, 0.10924712670957536, 42.27197496932308]","[0.17732520301702026, 0.10969970720882319, 42.272159965531245]","[0.17571407290313862, 0.11770957225038546, 42.27165299786154]","[0.17486258424887557, 0.11743264893099464, 42.27171674941058]","[0.17673327984093523, 0.10861388728547362, 42.27211566466065]","[0.17436822927634768, 0.1102323536075939, 42.271941952079885]"
