a,e,inc,Omega,omega,M,dist,H,RESO,Ifree,IfreeRange,qForced,pForced,OSSOS,DES,ID,Name
40.91622,0.06445,14.82937,181.9238,286.67137,281.78759,40.54319,8.0,0,15.4234,0.4172,0.4162,1.8919,o3l24,x,bK13SA0T,(2013 ST100)
42.29581,0.23039,9.66446,21.48964,229.48016,106.68652,46.9169,7.7,53,15.5673,2220.7143,-5.9438,-0.8464,o3l68,x,bK13SA0U,(2013 SU100)
43.06537,0.03378,2.09963,141.75663,124.77227,111.95996,43.65085,7.7,0,2.1127,0.1584,0.3837,1.8753,o3l47,x,bK13SA0V,(2013 SV100)
42.66164,0.01339,1.22006,154.04348,151.06519,75.49739,42.52583,8.2,0,2.1689,0.1852,0.5493,1.9461,o3l36,x,bK13SA0W,(2013 SW100)
42.76466,0.01612,1.2769,69.80379,6.70694,307.02189,42.35684,7.8,0,0.727,0.2745,0.4961,1.9233,o3l37,x,bK13SA0X,(2013 SX100)
43.28018,0.16338,27.03018,13.6352,266.04048,83.42151,43.62213,7.8,1911,26.9852,0.2379,-0.2899,1.5908,o3l35,x,bK13SA0Y,(2013 SY100)
43.63447,0.07011,8.45471,27.85472,164.10812,187.48178,46.67098,7.9,74,7.7107,0.3159,0.0855,1.7486,o3l75,x,bK13SA0Z,(2013 SZ100)
43.64364,0.11547,2.06457,111.45255,287.93864,346.70929,38.77575,8.2,74,1.424,0.8395,0.6671,1.995,o3l16,x,bK13SA1B,(2013 SB101)
42.64686,0.04026,2.23812,101.62409,128.67331,147.75774,44.11795,7.7,0,1.0785,0.3013,0.6043,1.9695,o3l52,x,bK13SA1C,(2013 SC101)
43.33783,0.02122,1.58782,44.59088,307.09228,28.09446,42.53105,7.3,0,1.1156,0.1312,0.273,1.8281,o3l38,x,bK13SA1D,(2013 SD101)
44.12615,0.07626,0.91025,128.76722,262.40145,352.11849,40.7984,7.7,0,1.3275,0.1471,0.1953,1.7944,o3l23,x,bK13SA1E,(2013 SE101)
42.43952,0.0534,1.31797,37.82493,141.6052,203.07087,44.5419,7.8,0,1.2754,3.0314,0.8311,2.0662,o3l58,x,bK13SA1F,(2013 SF101)
46.55261,0.05592,1.78224,152.14602,216.58345,11.20731,44.00508,8.1,0,1.6092,0.0416,-0.1806,1.6346,o3l53,x,bK13SA1G,(2013 SG101)
43.06859,0.00733,7.98668,200.56292,201.30639,316.0051,42.84255,6.9,0,8.9162,0.1958,0.1669,1.7835,x,DESY6_0061,bK13SA2G,(2013 SG102)
43.61574,0.2765,7.34571,93.71613,315.54302,344.08511,32.41815,7.5,74,6.7962,5.7037,-2.1828,0.7519,x,DESY6_0215,bK13SA2J,(2013 SJ102)
43.48419,0.18396,7.4185,66.34095,151.50528,143.60838,50.34338,6.2,74,4.9675,6.682,1.1188,2.1882,x,DESY6_0214,bK13SA2K,(2013 SK102)
39.34905,0.21958,9.85125,145.22125,257.87428,358.20391,30.71594,7.7,32,7.907,7.7452,-1.6999,0.9642,x,DESY6_0233,bK13SA2O,(2013 SO102)
39.35611,0.15302,11.5999,146.68757,75.54947,170.21069,45.31245,6.0,32,8.6757,8.2976,-3.6592,0.1377,x,DESY6_0238,bK13SA2P,(2013 SP102)
47.24691,0.19658,26.37908,21.5272,19.64626,342.22094,38.6353,6.9,0,26.1829,0.4755,-0.3537,1.5619,x,DESY6_0118,bK13SA2S,(2013 SS102)
43.93149,0.0813,2.47944,64.17122,229.74973,79.90962,43.59206,8.2,0,0.9548,0.3694,0.225,1.8072,x,x,bK13SA2T,(2013 ST102)
44.16466,0.15024,21.88581,4.89262,173.69605,197.9763,50.55406,6.3,0,22.0456,0.4183,-0.238,1.6121,x,DESY6_0256,bK13SA6D,(2013 SD106)
42.79535,0.03556,0.20189,359.36831,291.3223,77.21494,42.51064,7.1,0,1.9744,0.2335,0.5418,1.9427,x,DESY6_0258,bK13SA6E,(2013 SE106)
44.47669,0.03362,2.83916,129.46537,179.29654,58.04779,43.72248,6.8,95,1.8792,0.0894,0.0138,1.7176,x,DESY6_0205,bK13SA6J,(2013 SJ106)
44.62744,0.02325,1.16353,49.16225,320.06805,8.5438,43.60201,6.8,0,1.1278,0.0709,-0.0023,1.7107,x,DESY6_0212,bK13SA6K,(2013 SK106)
46.84982,0.19684,10.30645,285.95878,144.42461,301.39157,43.56724,7.04,0,11.941,0.7709,-0.1171,1.6614,x,x,bK13SA6L,(2013 SL106)
45.31329,0.17235,16.90069,21.23021,335.2432,20.80167,38.23369,7.5,0,16.562,0.4833,-0.1887,1.6323,x,DESY6_0227,bK13SA6M,(2013 SM106)
43.62565,0.04522,6.48646,202.72446,280.88708,234.23691,44.83498,6.9,74,7.4556,0.3254,0.1274,1.7663,x,DESY6_0071,bK13SA6N,(2013 SN106)
43.23866,0.07921,11.74613,8.78136,359.94459,6.2023,39.83721,7.46,0,11.5594,0.2044,0.0492,1.7337,x,DESY6_0207,bK13SB2A,(2013 SA112)
44.73779,0.12454,9.48036,23.56924,47.59819,318.06185,40.95013,7.13,0,8.9412,0.3243,-0.0061,1.7092,x,DESY6_0209,bK13SB2C,(2013 SC112)
42.29709,0.1302,6.45832,329.89807,346.09256,42.41265,38.6088,7.95,53,6.9574,75.0509,1.3768,2.2996,x,DESY6_0216,bK13SB2E,(2013 SE112)
43.80663,0.01303,3.75759,256.96718,326.75282,134.09103,44.20766,7.16,0,5.5063,0.0975,0.1149,1.7608,x,DESY6_0217,bK13SB2F,(2013 SF112)
43.80528,0.1557,4.13233,42.78205,283.95137,33.25782,38.49377,8.19,0,1.7823,2.4055,1.3308,2.2777,x,DESY6_0219,bK13SB2G,(2013 SG112)
45.77508,0.09383,1.77675,119.11586,165.18568,75.17172,45.06424,7.32,0,0.7831,0.1425,-0.0907,1.6728,x,DESY6_0220,bK13SB2H,(2013 SH112)
43.74414,0.0062,3.84213,95.83195,22.36663,256.99136,43.80682,7.06,0,2.1207,0.0779,0.1251,1.7651,x,DESY6_0221,bK13SB2J,(2013 SJ112)
44.1145,0.07824,1.92765,116.69328,122.42189,130.77263,46.51187,7.32,0,1.0488,0.1186,0.1808,1.7884,x,DESY6_0223,bK13SB2K,(2013 SK112)
44.20087,0.07218,2.71538,97.57655,77.55379,204.81444,47.13378,6.96,0,1.047,0.15,0.1431,1.7723,x,DESY6_0226,bK13SB2M,(2013 SM112)
43.21428,0.0431,12.72198,77.70769,250.29503,67.57774,42.57415,7.05,0,11.0615,0.2421,-0.0108,1.7083,x,DESY6_0235,bK13SB2N,(2013 SN112)
42.69048,0.10533,22.47218,180.90468,151.06296,24.40761,38.68995,8.03,0,22.3568,0.2452,-0.2008,1.6286,x,DESY6_0243,bK13SB2Q,(2013 SQ112)
40.02483,0.07346,14.74384,185.45832,254.80002,285.51411,39.4443,7.99,2013,16.1007,1.2488,1.0261,2.1534,x,DESY6_0245,bK13SB2S,(2013 SS112)
43.57832,0.04485,4.51687,323.35686,26.24017,17.75784,41.72578,7.14,0,5.6549,0.2208,0.1779,1.7877,x,DESY6_0246,bK13SB2T,(2013 ST112)
39.27856,0.20545,2.39366,235.33006,2.1407,109.6184,43.29271,7.72,32,3.0115,26.9848,-1.1643,1.0364,x,DESY6_0247,bK13SB2U,(2013 SU112)
43.90324,0.15761,32.37333,181.02437,153.05324,26.75005,38.00099,7.78,0,32.0867,0.396,-0.353,1.5631,x,DESY6_0248,bK13SB2V,(2013 SV112)
43.80721,0.09156,0.68717,297.50262,346.01798,77.30547,43.28413,7.3,0,2.4367,0.3275,0.2707,1.8268,x,DESY6_0249,bK13SB2W,(2013 SW112)
42.93504,0.03531,1.26571,354.31301,82.92825,294.27309,42.35721,7.33,0,2.1849,0.2838,0.4646,1.9097,x,DESY6_0252,bK13SB2Z,(2013 SZ112)
40.34511,0.04098,20.55813,359.33722,157.3679,215.66282,41.71013,7.86,149,20.5988,0.2632,0.0529,1.7381,x,DESY6_0253,bK13SB3A,(2013 SA113)
45.6209,0.09174,3.01787,182.27044,230.19274,327.83186,42.20102,7.38,0,3.4571,0.1442,-0.0657,1.6833,x,DESY6_0257,bK13SB3B,(2013 SB113)
45.91482,0.13664,19.58714,25.5582,356.66895,353.57466,39.69384,7.48,0,19.2157,0.2705,-0.2802,1.5933,x,DESY6_0261,bK13SB3D,(2013 SD113)
43.66616,0.24405,31.27787,18.23101,339.39574,12.15828,33.42311,8.38,74,31.1246,2.4814,-0.3157,1.5798,x,DESY6_0262,bK13SB3E,(2013 SE113)
39.34195,0.02633,37.67484,46.94644,51.5542,236.04711,39.93878,7.67,32,36.7723,0.44,-0.3292,1.575,x,DESY6_0264,bK13SB3F,(2013 SF113)
46.61019,0.17921,8.03956,336.05345,301.51963,68.31147,44.9261,7.06,0,8.9029,0.4377,-0.0508,1.6892,x,DESY6_0009,bK13SB3G,(2013 SG113)
45.34,0.08042,1.18655,109.15087,249.46046,17.02836,41.88213,7.29,0,0.6801,0.0644,-0.0301,1.6985,x,DESY6_0213,bK13SB3H,(2013 SH113)
46.46574,0.16788,9.54278,107.95694,294.33646,356.68334,38.68404,6.8,0,7.9356,0.5314,-0.0978,1.6696,x,DESY6_0237,bK13TF9M,(2013 TM159)
39.39873,0.24303,24.9555,58.8061,247.61983,58.77636,36.4432,7.2,32,23.4257,1.2498,0.0834,1.7554,x,DESY6_0328,bK13TH1Y,(2013 TY171)
45.36592,0.19208,15.88609,163.65783,241.30171,358.57777,36.65624,7.3,0,15.3651,0.7308,-0.1396,1.6532,x,DESY6_0418,bK13TH1Z,(2013 TZ171)
39.42417,0.18369,14.54716,173.64288,237.43046,340.49542,32.7951,8.1,32,13.6554,139.3116,-23.6928,-8.4496,x,DESY6_0386,bK13TH2A,(2013 TA172)
43.02928,0.19556,11.62512,35.2149,327.59987,14.5729,35.02841,7.8,127,9.8953,5.5484,0.77,2.0405,x,DESY6_0406,bK13TH2B,(2013 TB172)
43.68445,0.04557,7.46263,291.87881,160.96716,269.07423,43.80708,6.6,0,9.082,0.2084,0.0775,1.7451,x,x,bK13TH2C,(2013 TC172)
42.49098,0.16089,11.00339,6.03889,85.35942,304.32538,39.48949,7.0,0,10.0081,660.7224,0.9816,2.1312,x,DESY6_0302,bK13TH2D,(2013 TD172)
43.75322,0.02496,2.89351,126.99352,314.19109,294.01933,43.33182,7.1,0,1.963,0.087,0.1471,1.7744,x,DESY6_0175,bK13TH2F,(2013 TF172)
42.30978,0.25766,11.55492,42.6553,287.88937,34.16734,34.53671,7.6,53,23.2585,313.2879,-11.8776,-3.3874,x,DESY6_0346,bK13TH2H,(2013 TH172)
46.46018,0.20414,12.59216,71.97599,246.94362,47.82221,41.39351,6.9,0,11.0545,0.6552,-0.1021,1.6681,x,DESY6_0314,bK13TH2K,(2013 TK172)
43.78217,0.06102,1.79112,95.08876,76.48391,202.35118,46.27469,6.9,0,0.3882,0.2826,0.2285,1.8088,x,DESY6_0366,bK13TH2L,(2013 TL172)
43.66494,0.06265,1.03792,71.88294,293.78791,11.15251,40.98793,7.2,74,0.8424,0.3356,0.272,1.8273,x,DESY6_0378,bK13TI7C,(2013 TC187)
44.43993,0.08148,2.49027,88.38143,45.51007,255.4234,45.61823,6.5,95,0.7366,0.2963,0.0982,1.7532,x,DESY6_0389,bK13TI7E,(2013 TE187)
43.62645,0.17631,2.38174,80.71285,250.1468,35.28032,37.91439,7.7,74,9.462,203.9865,9.2449,5.6677,x,DESY6_0027,bK13TI7F,(2013 TF187)
44.17389,0.05551,2.83434,89.2784,254.77647,35.25836,42.22022,7.2,0,1.0799,0.1205,0.1055,1.7565,x,DESY6_0228,bK13TI7H,(2013 TH187)
42.7777,0.10094,10.71424,38.08758,224.2027,98.79849,43.85155,7.1,0,9.4597,0.4295,0.2705,1.8279,x,DESY6_0034,bK13TI7J,(2013 TJ187)
43.66107,0.0575,6.62981,56.87351,298.46061,27.20842,41.46112,6.8,74,5.1468,1.0357,0.1337,1.7689,x,DESY6_0278,bK13TI7K,(2013 TK187)
39.30441,0.20239,18.84737,25.08131,348.28701,9.01464,31.50329,8.7,32,15.2674,18.6603,2.6879,2.8671,x,DESY6_0306,bK13TI7L,(2013 TL187)
39.27623,0.18933,9.16374,82.35896,333.79969,348.54933,32.06369,8.2,32,8.678,3.9824,-1.7662,0.9338,x,DESY6_0231,bK13TI7O,(2013 TO187)
43.53631,0.09352,10.0144,117.10788,281.72657,357.77945,39.4686,7.3,0,8.5479,0.5122,0.1194,1.7631,x,DESY6_0291,bK13TI7Q,(2013 TQ187)
44.03963,0.1145,19.25626,170.58655,183.44426,34.46422,40.09635,7.2,0,18.8536,0.272,-0.205,1.626,x,DESY6_0295,bK13TI7T,(2013 TT187)
39.27972,0.16052,14.88529,84.37313,290.78223,17.53425,33.38551,7.8,32,14.3057,411.3614,13.8409,7.6489,x,DESY6_0188,bK13TI7U,(2013 TU187)
39.62028,0.05498,6.13622,148.89976,39.88996,193.65196,41.74309,7.3,0,3.4683,5.9771,-4.4555,-0.2055,x,DESY6_0345,bK13TI7V,(2013 TV187)
43.10849,0.05924,0.37498,51.76011,276.92845,44.93175,41.381,7.5,0,1.648,0.1995,0.4932,1.9217,x,DESY6_0363,bK13TI7W,(2013 TW187)
42.90286,0.05016,0.48123,45.36569,254.71906,64.52765,42.06809,7.0,0,1.6165,0.2492,0.548,1.9452,x,DESY6_0087,bK13TI7X,(2013 TX187)
43.48735,0.06451,11.13444,93.07648,354.70556,303.10906,42.08872,6.4,0,9.4193,0.1764,0.015,1.719,x,DESY6_0280,bK13TI7Y,(2013 TY187)
39.38058,0.28039,10.36543,129.47981,285.4987,353.88391,28.45949,8.4,32,8.5777,119.1721,-1.6317,1.0014,x,DESY6_0323,bK13TI8A,(2013 TA188)
39.49787,0.1602,14.93684,91.57533,310.78,1.29735,33.17264,8.1,32,12.6693,185.0935,7.1931,4.7974,x,DESY6_0326,bK13TI8B,(2013 TB188)
44.24435,0.11972,11.27371,114.57322,280.02684,359.83971,38.94765,7.3,0,9.7436,0.2766,0.0086,1.7159,x,DESY6_0104,bK13TI8C,(2013 TC188)
43.78238,0.08278,4.58731,35.06499,161.36875,177.54083,47.40396,6.9,0,3.6596,0.3424,0.1932,1.794,x,DESY6_0369,bK13TI8D,(2013 TD188)
39.46108,0.23082,9.37018,109.66716,292.72244,359.76403,30.35274,8.2,32,7.9728,7.0214,-1.5881,1.0059,x,DESY6_0284,bK13TI8E,(2013 TE188)
45.6375,0.18524,10.85817,171.76003,260.88174,320.61787,39.88977,7.4,0,10.7642,0.8297,0.0169,1.7186,x,DESY6_0360,bK13TI8F,(2013 TF188)
40.23771,0.06721,22.88327,95.49499,313.90426,356.98364,37.53754,8.37,0,21.1886,0.342,-0.0395,1.699,x,DESY6_0273,bK13TM7L,(2013 TL227)
39.29946,0.19637,6.84345,180.07916,204.39967,0.03064,31.58234,8.45,-1,-,-,-,-,x,DESY6_0274,bK13TM7M,(2013 TM227)
43.42902,0.01886,5.29027,63.29425,166.26049,151.98256,44.15541,7.11,0,3.6769,0.1455,0.1708,1.7848,x,DESY6_0277,bK13TM7N,(2013 TN227)
43.14361,0.09579,13.75411,62.38737,318.81277,5.07745,39.0308,7.71,0,12.2493,0.3567,0.0143,1.7191,x,DESY6_0282,bK13TM7P,(2013 TP227)
44.01676,0.13612,10.31032,98.66184,223.31668,57.6262,41.454,7.48,0,8.5959,0.5583,0.1116,1.7595,x,DESY6_0286,bK13TM7Q,(2013 TQ227)
39.63752,0.16646,21.46776,182.4201,109.3769,89.5317,40.66429,7.95,-1,-,-,-,-,x,DESY6_0288,bK13TM7R,(2013 TR227)
42.5204,0.11228,5.90932,10.93021,24.18113,347.77968,37.88303,8.0,0,4.9615,396.002,0.941,2.1132,x,DESY6_0304,bK13TM7T,(2013 TT227)
43.40514,0.1684,20.63407,172.28222,235.99211,342.81845,36.56171,7.87,0,20.3136,0.5684,-0.1648,1.6438,x,DESY6_0307,bK13TM7U,(2013 TU227)
39.43782,0.18374,6.91778,109.0793,326.5131,323.7345,34.18277,8.07,32,5.5759,4.4533,-1.5717,1.0047,x,DESY6_0308,bK13TM7V,(2013 TV227)
43.33419,0.06079,8.54402,112.93657,39.20064,225.99697,45.24202,7.1,0,7.0144,0.1859,0.1367,1.7705,x,DESY6_0316,bK13TM7Z,(2013 TZ227)
46.09002,0.17215,11.22397,82.15012,354.44995,328.50095,39.79561,7.48,0,9.6093,0.4531,-0.1332,1.6551,x,DESY6_0318,bK13TM8A,(2013 TA228)
44.25966,0.13523,19.63824,167.06745,292.94073,286.66134,43.32245,7.29,0,19.1282,0.3388,-0.214,1.6223,x,DESY6_0329,bK13TM8C,(2013 TC228)
39.2992,0.17142,9.87384,97.64163,82.14696,198.5284,45.78005,6.79,32,9.0106,4.3243,-2.0779,0.8081,x,DESY6_0333,bK13TM8E,(2013 TE228)
40.63815,0.09759,21.61494,148.21616,338.72319,290.87843,39.57899,7.63,117,20.7611,0.5439,-0.0023,1.7146,x,DESY6_0336,bK13TM8F,(2013 TF228)
45.27333,0.13317,1.91627,313.61985,357.60661,42.53814,41.25697,7.88,0,3.3689,0.2792,0.0377,1.7273,x,DESY6_0344,bK13TM8J,(2013 TJ228)
42.75648,0.06568,1.15208,171.55216,176.35555,18.13868,40.1074,7.68,0,2.5293,0.5257,0.6272,1.9791,x,DESY6_0358,bK13TM8M,(2013 TM228)
44.05604,0.04746,3.30031,20.07098,185.85463,167.24581,46.09998,7.04,0,3.0699,0.1806,0.093,1.7514,x,DESY6_0364,bK13TM8O,(2013 TO228)
45.1165,0.04925,3.34326,159.42402,73.5577,132.60449,46.67691,6.82,0,3.115,0.0601,-0.0573,1.6872,x,DESY6_0367,bK13TM8P,(2013 TP228)
42.32355,0.15765,5.48194,16.15692,277.45025,64.31841,40.36765,7.64,53,34.6946,2624.493,-27.432,-10.062,x,DESY6_0371,bK13TM8Q,(2013 TQ228)
43.39067,0.03566,1.5467,113.98841,231.05688,29.86294,42.06329,7.53,0,0.997,0.1858,0.2769,1.8297,x,DESY6_0374,bK13TM8S,(2013 TS228)
43.89855,0.0676,1.43671,109.14204,301.60534,327.06813,41.47259,7.88,0,0.8129,0.1212,0.2101,1.8009,x,DESY6_0376,bK13TM8T,(2013 TT228)
45.479,0.06942,2.81812,154.06159,27.78417,193.32904,48.56189,6.92,0,2.4889,0.1181,-0.0851,1.6753,x,DESY6_0377,bK13TM8U,(2013 TU228)
42.49898,0.03638,2.47535,88.23166,190.26532,89.07712,42.5303,7.29,0,0.7534,0.2285,0.6544,1.9909,x,DESY6_0380,bK13TM8V,(2013 TV228)
43.46322,0.05154,3.21388,108.97422,293.99715,332.0924,41.5106,7.31,0,1.7881,0.272,0.2687,1.8262,x,DESY6_0381,bK13TM8W,(2013 TW228)
43.36138,0.03076,3.33975,105.06155,124.80849,138.38948,44.37614,7.18,0,1.7969,0.1421,0.2505,1.8185,x,DESY6_0382,bK13TM8X,(2013 TX228)
45.10409,0.14056,4.77566,84.98419,121.25431,158.53857,51.1036,6.92,0,2.9955,0.4379,0.1484,1.774,x,DESY6_0385,bK13TM8Y,(2013 TY228)
43.88914,0.04084,3.94369,66.69045,98.94271,211.85775,45.43103,7.48,0,2.3485,0.1279,0.1234,1.7643,x,DESY6_0387,bK13TM8Z,(2013 TZ228)
41.48249,0.12237,23.55686,176.20721,257.31857,315.89559,38.18103,8.11,0,23.3533,0.3374,-0.1522,1.6504,x,DESY6_0388,bK13TM9A,(2013 TA229)
43.51469,0.01972,3.65313,127.999,57.24402,198.92294,44.32812,7.16,0,2.6695,0.1298,0.1894,1.7926,x,DESY6_0391,bK13TM9B,(2013 TB229)
43.71916,0.08904,3.71604,101.51936,184.9897,83.44093,43.62003,7.1,0,2.0746,0.4297,0.2414,1.8145,x,DESY6_0394,bK13TM9D,(2013 TD229)
39.38181,0.20372,3.96331,129.38195,214.60697,27.66536,32.74877,8.79,32,2.4783,5.591,-1.1225,1.013,x,DESY6_0395,bK13TM9E,(2013 TE229)
44.47275,0.03811,3.90043,112.71294,33.49487,242.44247,45.30629,6.96,95,2.4162,0.0729,0.0086,1.7154,x,DESY6_0402,bK13TM9G,(2013 TG229)
42.791,0.03826,4.14083,118.60994,18.55821,250.84358,43.38298,7.14,0,2.9803,0.3107,0.4398,1.8994,x,DESY6_0403,bK13TM9H,(2013 TH229)
43.34655,0.0617,4.2204,98.71158,77.01343,208.22703,45.73698,6.63,0,2.5139,0.2855,0.3179,1.8471,x,DESY6_0398,bK13TM9M,(2013 TM229)
45.37024,0.22807,17.72898,155.54928,150.82386,50.81413,40.57529,7.57,0,16.9783,1.1425,-0.1409,1.6528,x,DESY6_0270,bK13TM9N,(2013 TN229)
43.82218,0.03996,1.04729,96.62584,81.24456,198.601,45.4887,6.96,0,0.8006,0.0957,0.1727,1.7852,x,DESY6_0275,bK13TM9O,(2013 TO229)
42.58808,0.14313,23.20202,167.43551,247.70314,333.19155,37.36498,7.78,0,22.7058,0.4626,-0.1993,1.6297,x,DESY6_0348,bK13TM9P,(2013 TP229)
39.43533,0.16267,5.57774,30.68713,257.04722,71.94144,38.44849,7.99,32,6.5385,3.6907,-1.4849,1.0316,x,DESY6_0370,bK13TM9Q,(2013 TQ229)
44.1816,0.07183,1.16947,91.88169,11.83522,279.89454,43.86089,7.24,0,0.6152,0.2698,0.1209,1.7631,x,DESY6_0305,bK13TM9S,(2013 TS229)
45.13084,0.0542,3.36291,166.07107,118.23798,95.2265,45.4839,7.3,0,3.3263,0.0906,-0.0558,1.6878,o3l63,x,bK13U15N,(2013 UN15)
43.32251,0.0487,3.72727,64.1,203.53869,113.26952,44.24014,6.8,0,2.0387,0.2354,0.2742,1.8287,o3l50,x,bK13U15O,(2013 UO15)
46.60737,0.07863,2.47064,82.10577,326.71365,341.4491,43.16574,7.5,0,0.9583,0.0924,-0.1734,1.6376,o3l46,x,bK13U15P,(2013 UP15)
42.76647,0.11307,27.34564,189.1323,15.74303,178.62504,47.6011,6.5,0,27.3663,0.2346,-0.2837,1.5933,o3l77,DESY6_0471,bK13U15Q,(2013 UQ15)
44.35066,0.07323,1.97231,78.10228,43.50498,269.58646,44.61092,7.3,0,0.3524,0.2798,0.101,1.7545,o3l64,x,bK13U16W,(2013 UW16)
39.22853,0.23799,4.41612,37.29003,199.5866,127.05127,45.99463,8.0,32,5.1824,6.9615,-1.545,1.5489,o3l62,x,bK13U16X,(2013 UX16)
44.00176,0.0962,2.35761,52.92085,221.48356,98.55252,45.01887,7.6,0,1.1715,0.1967,0.2516,1.8185,o3l55,x,bK13U16Y,(2013 UY16)
44.60963,0.27788,11.20756,23.07971,99.78398,292.74541,43.11165,7.8,-1,-,-,-,-,o3l65,x,bK13U16Z,(2013 UZ16)
39.45215,0.15032,1.9781,30.29258,303.46573,41.67415,35.4903,8.9,32,3.118,3.7927,-1.4095,1.0492,o3l10,x,bK13U17A,(2013 UA17)
43.06804,0.04639,0.71663,109.88901,209.20673,61.20771,42.17934,8.3,0,1.3848,0.2393,0.4185,1.8901,o3l31,x,bK13U17E,(2013 UE17)
39.43892,0.25073,17.1237,190.86406,150.15356,31.41195,31.95323,8.9,-1,-,-,-,-,o3l04,x,bK13U17F,(2013 UF17)
43.69243,0.07443,7.64193,187.78161,243.90987,319.8089,41.31807,8.3,74,8.1962,0.5247,0.1307,1.7676,o3l30,x,bK13U17G,(2013 UG17)
39.51813,0.18484,6.82,36.7278,359.29735,357.01187,32.22837,9.0,32,7.778,4.6272,-1.6641,0.9708,o3l05,x,bK13U17J,(2013 UJ17)
43.65358,0.28602,24.98786,21.36333,149.95646,228.64604,53.43136,6.8,74,24.6029,4.8218,-0.1732,1.6412,o3l82,x,bK13U17K,(2013 UK17)
42.71,0.02717,1.83148,82.29507,211.39979,88.28414,42.70678,8.1,0,0.3126,0.1952,0.5326,1.9389,o3l40,x,bK13U17L,(2013 UL17)
42.47199,0.0787,12.98936,185.55051,112.51608,78.7511,42.07788,7.7,0,13.4243,0.3679,0.1487,1.7766,o3l29PD,DESY6_0679,bK13U17M,(2013 UM17)
43.51968,0.02538,2.94829,57.52049,97.3143,232.05789,44.21581,7.9,0,1.5371,0.1621,0.208,1.8004,o3l56,x,bK13U17N,(2013 UN17)
43.84466,0.05008,0.94573,94.73319,240.60047,45.84487,42.3749,7.9,0,0.8866,0.0886,0.1834,1.7897,o3l33,x,bK13U17P,(2013 UP17)
44.31931,0.07311,3.11374,141.98559,4.39743,245.64232,45.8432,7.6,0,2.5355,0.2087,0.0764,1.7442,o3l73,x,bK13U17R,(2013 UR17)
42.55584,0.03689,2.91208,114.41772,145.97779,121.61763,43.41971,8.0,0,1.9401,0.2183,0.6139,1.9737,o3l45,x,bK13U17S,(2013 US17)
43.02343,0.02647,4.00745,42.04816,204.31488,136.86776,43.86832,7.7,0,2.769,0.1338,0.3341,1.8543,o3l48,x,bK13U17T,(2013 UT17)
39.41971,0.18091,2.08485,64.87166,205.80531,96.69688,41.46052,8.2,32,2.3497,22.1792,-1.3153,1.0639,o3l20,x,bK13U17V,(2013 UV17)
45.31633,0.01372,1.92711,94.26107,73.67567,218.55775,45.80591,7.6,0,0.2546,0.0388,-0.0925,1.6723,o3l71,x,bK13U17W,(2013 UW17)
39.50845,0.13747,3.02366,29.8813,179.41996,174.05249,44.91711,7.8,32,4.5444,4.0637,-1.8801,0.8855,o3l61,x,bK13U17X,(2013 UX17)
44.32273,0.053,4.45946,29.34497,225.78893,125.05027,45.7515,7.4,0,3.872,0.0919,0.0421,1.7297,o3l67,x,bK13U17Y,(2013 UY17)
43.02692,0.01827,6.78981,26.91294,148.44248,212.14079,43.69659,7.9,0,5.9617,0.176,0.2282,1.8095,o3l49,x,bK13U18A,(2013 UA18)
45.14546,0.03297,3.55844,134.81577,278.74129,334.75422,43.80868,7.7,0,2.5754,0.0548,-0.0751,1.6797,o3l51,x,bK13U18B,(2013 UB18)
42.79327,0.04235,2.94051,155.85993,118.41433,107.92846,43.41918,8.3,0,3.28,0.1921,0.5147,1.9312,o3l44,x,bK13U18C,(2013 UC18)
44.95791,0.09816,2.72427,71.24845,12.37074,312.86421,42.21316,7.5,0,1.2199,0.2859,0.0132,1.7171,o3l42,x,bK13U18D,(2013 UD18)
45.31411,0.09121,2.44904,39.76646,322.2735,22.27972,41.55133,8.2,0,1.919,0.197,-0.032,1.6977,o3l26,x,bK13U18E,(2013 UE18)
46.43506,0.19634,10.45832,193.20568,282.04078,294.14137,44.35494,7.5,0,10.9369,0.5048,-0.0363,1.6956,o3l70,x,bK13U18F,(2013 UF18)
44.77001,0.10862,0.93178,99.05718,191.28937,83.71286,44.76461,7.8,0,0.8543,0.3239,0.0777,1.7444,o3l54,x,bK13U18G,(2013 UG18)
39.33245,0.20205,6.77717,178.4689,282.91128,306.54928,35.82895,8.5,-1,-,-,-,-,o3l14,x,bK13U18W,(2013 UW18)
43.59542,0.05728,2.88616,81.89859,144.56522,155.24813,45.88647,7.1,0,1.061,0.1512,0.2326,1.8108,o3l69,x,bK13U18X,(2013 UX18)
44.01015,0.08245,1.43526,116.88402,104.80452,156.99743,47.39124,7.8,0,1.0437,0.1819,0.2465,1.8162,o3l84,x,bK13U22R,(2013 UR22)
42.27336,0.21241,29.34148,194.23815,138.4509,55.29942,38.68661,7.1,53,29.5169,1.5679,-0.2707,1.5998,x,DESY6_0428,bK13U22T,(2013 UT22)
39.47344,0.19798,32.05236,178.04394,177.02809,30.55374,33.26945,7.9,32,31.8347,1.1096,-0.2035,1.6302,x,DESY6_0185,bK13U31F,(2013 UF31)
45.96373,0.13513,2.93891,127.04995,216.01502,34.52236,41.16714,8.62,0,1.853,0.3571,-0.0353,1.696,x,x,bK13U44P,(2013 UP44)
