spkid,e,a,q,i,full_name,Name,names
3989637,0.2402,46.51,35.336,33.41,       (2014 XZ47),2014 XZ47,
3989642,0.2058,47.07,37.380,26.54,       (2014 XA48),2014 XA48,
3989640,0.5186,70.52,33.946,28.27,       (2014 XB48),2014 XB48,
3989638,0.1372,41.64,35.928,28.19,       (2014 XC48),2014 XC48,
54199070,0.4767,65.67,34.368,29.07,       (2014 XR54),2014 XR54,
54199068,0.2224,47.38,36.844,28.89,       (2014 XS54),2014 XS54,
54199073,0.1944,39.45,31.779,37.72,       (2014 XT54),2014 XT54,
54199069,0.4635,66.22,35.529,31.68,       (2014 XU54),2014 XU54,
3755529,0.1672,46.29,38.547,23.92,       (2014 YA50),2014 YA50,
3759646,0.3316,56.1,37.498,29.14,       (2014 YL50),2014 YL50,
3989644,0.1382,39.55,34.085,26.76,       (2014 YR72),2014 YR72,
3989647,0.4253,55.83,32.087,23.93,       (2014 YS72),2014 YS72,
3989643,0.1839,45.21,36.891,31.72,       (2014 YT72),2014 YT72,
3989641,0.1471,46.86,39.969,30.18,       (2014 YU72),2014 YU72,
54197645,0.1605,41.16,34.556,23.99,       (2014 YW91),2014 YW91,
54197666,0.3572,54.07,34.759,62.82,       (2014 YX91),2014 YX91,
54199075,0.2759,48.4,35.045,30.00,       (2014 YZ91),2014 YZ91,
54199072,0.0279,38.89,37.808,34.24,       (2014 YA92),2014 YA92,
54199078,0.1005,30.35,27.301,30.77,       (2014 YB92),2014 YB92,
54199071,0.4990,64.69,32.405,31.95,       (2014 YC92),2014 YC92,
54199079,0.3610,76.1,48.627,36.25,       (2014 YD92),2014 YD92,
54199076,0.4437,66.87,37.198,27.01,       (2014 YE92),2014 YE92,
54199074,0.1206,43.62,38.357,29.66,       (2014 YF92),2014 YF92,
54199077,0.1951,48.09,38.710,26.61,       (2014 YG92),2014 YG92,
54199081,0.0759,38.98,36.025,29.88,       (2014 YH92),2014 YH92,
54199080,0.2988,43.98,30.839,32.76,       (2014 YJ92),2014 YJ92,
54199272,0.0662,39.93,37.287,54.79,       (2014 YK92),2014 YK92,
54351462,0.4114,58.65,34.518,11.35,       (2014 YQ99),2014 YQ99,
54376537,0.3016,39.96,27.909,25.30,       (2014 YD100),2014 YD100,
3755461,0.4034,37.77,22.535,9.54,       (2015 AH281),2015 AH281,
3841306,0.2031,44.11,35.154,32.97,       (2015 AQ293),2015 AQ293,
3841308,0.3407,53.77,35.448,24.39,       (2015 AR293),2015 AR293,
3841819,0.3607,51.87,33.162,34.40,       (2015 AS293),2015 AS293,
54017359,0.9590,457.9,18.765,47.20,       (2015 AD298),2015 AD298,
54199082,0.7080,134.9,39.378,32.01,       (2015 AN304),2015 AN304,
54376483,0.2387,40.05,30.486,24.15,       (2015 AB309),2015 AB309,
3743131,0.4404,66.18,37.038,13.29,       (2015 BZ517),2015 BZ517,
3755532,0.2591,45.64,33.814,15.33,       (2015 BL518),2015 BL518,
3755576,0.0558,41.45,39.136,16.02,       (2015 BQ518),2015 BQ518,
3755670,0.1046,41.75,37.378,28.61,       (2015 BS518),2015 BS518,
3755672,0.2144,47.54,37.345,26.20,       (2015 BY518),2015 BY518,
3755748,0.4179,55.54,32.333,1.73,       (2015 BC519),2015 BC519,
3823898,0.9284,493.9,35.366,54.10,       (2015 BP519),2015 BP519,
3841309,0.7381,74.63,19.544,23.77,       (2015 BE568),2015 BE568,
3841310,0.5539,83.73,37.356,36.95,       (2015 BG568),2015 BG568,
3760685,0.5141,73.45,35.690,27.59,       (2015 DA225),2015 DA225,
3760686,0.0218,44.54,43.569,2.80,       (2015 DB225),2015 DB225,
3760687,0.1902,43.15,34.944,9.10,       (2015 DC225),2015 DC225,
3825788,0.1607,41.77,35.057,23.08,       (2015 DO248),2015 DO248,
3825790,0.0896,42.21,38.428,20.04,       (2015 DP248),2015 DP248,
3825792,0.4826,67.88,35.124,32.29,       (2015 DQ248),2015 DQ248,
3825794,0.2120,48.48,38.200,15.77,       (2015 DR248),2015 DR248,
3825795,0.1121,40.98,36.383,20.08,       (2015 DS248),2015 DS248,
3825799,0.0277,43.46,42.258,14.21,       (2015 DU248),2015 DU248,
3825801,0.1469,45.32,38.661,20.03,       (2015 DV248),2015 DV248,
3825807,0.8900,308.5,33.936,12.92,       (2015 DY248),2015 DY248,
3825809,0.5046,73.64,36.485,17.65,       (2015 DZ248),2015 DZ248,
3825773,0.2954,42.26,29.778,19.87,       (2015 DA249),2015 DA249,
3825775,0.1813,45.22,37.020,23.49,       (2015 DB249),2015 DB249,
3825777,0.0916,41.57,37.763,20.66,       (2015 DC249),2015 DC249,
3825778,0.5180,89.92,43.338,18.52,       (2015 DD249),2015 DD249,
3825780,0.0192,40.7,39.919,12.68,       (2015 DF249),2015 DF249,
3825781,0.0582,43.56,41.022,15.52,       (2015 DG249),2015 DG249,
3825782,0.0707,44.33,41.192,21.07,       (2015 DH249),2015 DH249,
3825784,0.1021,45.54,40.895,6.98,       (2015 DK249),2015 DK249,
3825785,0.1895,41.39,33.545,14.00,       (2015 DL249),2015 DL249,
3825786,0.3233,55.54,37.586,12.06,       (2015 DM249),2015 DM249,
3825787,0.1079,41.53,37.046,16.50,       (2015 DN249),2015 DN249,
3825789,0.1757,42.54,35.062,20.69,       (2015 DO249),2015 DO249,
3825791,0.1073,40.81,36.429,17.16,       (2015 DP249),2015 DP249,
54143839,0.6249,96.5,36.202,28.12,       (2015 DR249),2015 DR249,
3825796,0.6952,58.79,17.916,11.40,       (2015 DS249),2015 DS249,
3825798,0.0612,41.46,38.926,25.99,       (2015 DT249),2015 DT249,
3825800,0.3544,54.5,35.183,18.91,       (2015 DU249),2015 DU249,
3825802,0.3141,52.67,36.127,12.05,       (2015 DV249),2015 DV249,
3825804,0.2204,45.51,35.477,14.70,       (2015 DW249),2015 DW249,
3825806,0.5196,71.68,34.437,26.32,       (2015 DX249),2015 DX249,
3825808,0.1368,41.14,35.515,24.87,       (2015 DY249),2015 DY249,
3825810,0.1348,44.15,38.197,14.26,       (2015 DZ249),2015 DZ249,
3825774,0.4501,66.46,36.548,27.37,       (2015 DA250),2015 DA250,
3825776,0.2004,46.79,37.412,10.47,       (2015 DB250),2015 DB250,
3841305,0.1441,42.55,36.417,22.00,       (2015 DZ250),2015 DZ250,
54412455,0.8549,271.9,39.451,6.84,       (2015 DM319),2015 DM319,
3714180,0.9878,402.4,4.919,156.11,       (2015 FK37),2015 FK37,
3753792,0.1933,62.44,50.371,35.15,       (2015 FJ345),2015 FJ345,
3755755,0.1373,39.21,33.826,13.59,       (2015 FR345),2015 FR345,
3755757,0.1224,46.45,40.760,3.49,       (2015 FS345),2015 FS345,
3760688,0.0852,44.58,40.779,3.10,       (2015 FW392),2015 FW392,
54378887,0.2687,30.35,22.193,47.00,       (2015 FZ397),2015 FZ397,
3799860,0.3388,54.75,36.198,23.48,       (2015 FU403),2015 FU403,
3799871,0.1878,47.69,38.735,11.88,       (2015 FV403),2015 FV403,
3799866,0.1328,46.43,40.262,39.50,       (2015 FW403),2015 FW403,
3840681,0.4309,64.09,36.476,4.71,       (2015 FG415),2015 FG415,
54049895,0.4449,63.35,35.168,15.34,       (2015 FZ431),2015 FZ431,
54049894,0.1103,47.59,42.343,7.24,       (2015 FA432),2015 FA432,
54433094,0.0729,42.53,39.428,2.27,       (2015 FC475),2015 FC475,
54465946,0.1765,45.11,37.144,8.22,       (2015 FO477),2015 FO477,
3753799,0.2682,55.24,40.425,24.19,       (2015 GP50),2015 GP50,
3757914,0.1718,46.03,38.119,11.58,       (2015 GQ50),2015 GQ50,
3757917,0.2926,53.99,38.194,4.49,       (2015 GR50),2015 GR50,
3757918,0.2564,47.45,35.280,1.72,       (2015 GS50),2015 GS50,
3775255,0.8728,301.4,38.345,8.81,       (2015 GT50),2015 GT50,
3797866,0.3117,47.36,32.597,8.98,       (2015 GY51),2015 GY51,
3830898,0.2788,39.19,28.264,10.74,       (2015 GF54),2015 GF54,
3830897,0.2626,39.33,28.999,0.89,       (2015 GG54),2015 GG54,
3830899,0.2553,39.15,29.153,18.08,       (2015 GH54),2015 GH54,
3830901,0.2044,39.07,31.084,19.20,       (2015 GJ54),2015 GJ54,
3830900,0.3101,39.29,27.107,30.58,       (2015 GK54),2015 GK54,
3830906,0.2348,39.29,30.062,1.25,       (2015 GL54),2015 GL54,
3830902,0.2364,39.39,30.075,9.17,       (2015 GM54),2015 GM54,
3830903,0.1661,39.35,32.814,1.23,       (2015 GN54),2015 GN54,
3830904,0.2719,39.02,28.410,10.23,       (2015 GO54),2015 GO54,
3830905,0.2950,39.21,27.645,10.94,       (2015 GP54),2015 GP54,
3830909,0.1818,39.23,32.098,10.75,       (2015 GQ54),2015 GQ54,
3830908,0.2204,39.06,30.446,10.01,       (2015 GR54),2015 GR54,
3830910,0.2348,39.39,30.142,3.58,       (2015 GS54),2015 GS54,
3830907,0.1805,39.03,31.981,6.33,       (2015 GT54),2015 GT54,
3830911,0.1033,39.23,35.179,5.60,       (2015 GU54),2015 GU54,
3830913,0.2324,39.33,30.193,3.10,       (2015 GV54),2015 GV54,
3830912,0.1808,39.16,32.078,3.40,       (2015 GW54),2015 GW54,
3830914,0.1560,39.15,33.038,13.54,       (2015 GX54),2015 GX54,
3830915,0.1158,39.1,34.578,3.58,       (2015 GY54),2015 GY54,
3830983,0.2794,47.58,34.285,1.96,       (2015 GZ54),2015 GZ54,
3831000,0.3823,62.12,38.370,18.00,       (2015 GA55),2015 GA55,
3831001,0.4065,61.59,36.550,10.80,       (2015 GB55),2015 GB55,
3831021,0.0794,43.46,40.004,2.03,       (2015 GC55),2015 GC55,
3831010,0.1080,43.33,38.651,5.63,       (2015 GD55),2015 GD55,
3831017,0.0538,43.4,41.070,1.78,       (2015 GE55),2015 GE55,
3831015,0.2453,43.37,32.734,5.33,       (2015 GF55),2015 GF55,
3831011,0.1590,43.29,36.411,2.96,       (2015 GG55),2015 GG55,
3831023,0.1154,43.54,38.518,4.56,       (2015 GH55),2015 GH55,
3831012,0.1676,43.56,36.260,3.92,       (2015 GJ55),2015 GJ55,
3831018,0.2598,43.44,32.152,27.33,       (2015 GK55),2015 GK55,
3831019,0.0484,43.45,41.344,11.32,       (2015 GL55),2015 GL55,
3831039,0.4332,55.01,31.181,9.05,       (2015 GM55),2015 GM55,
3831050,0.4162,55.06,32.146,8.36,       (2015 GN55),2015 GN55,
3831051,0.1177,42.17,37.211,8.41,       (2015 GO55),2015 GO55,
3831083,0.1223,36.24,31.805,10.40,       (2015 GP55),2015 GP55,
3831087,0.0954,42.62,38.558,20.74,       (2015 GQ55),2015 GQ55,
3831088,0.1012,38.42,34.536,23.61,       (2015 GR55),2015 GR55,
3831089,0.1906,43.91,35.538,24.88,       (2015 GS55),2015 GS55,
3831090,0.2448,45.68,34.499,11.77,       (2015 GT55),2015 GT55,
3831120,0.6246,93.49,35.094,24.67,       (2015 GU55),2015 GU55,
3831121,0.3058,31.29,21.724,28.36,       (2015 GV55),2015 GV55,
3831122,0.6066,85.42,33.607,14.30,       (2015 GW55),2015 GW55,
3831123,0.9203,185,14.742,53.45,       (2015 GX55),2015 GX55,
3831124,0.6377,99.44,36.032,4.78,       (2015 GY55),2015 GY55,
3831142,0.4174,64.31,37.468,4.23,       (2015 GZ55),2015 GZ55,
3831143,0.3046,51.09,35.525,14.55,       (2015 GA56),2015 GA56,
3831144,0.5392,90.14,41.536,29.51,       (2015 GB56),2015 GB56,
3831145,0.4601,69.81,37.694,27.90,       (2015 GC56),2015 GC56,
3831147,0.4101,64.61,38.115,6.33,       (2015 GD56),2015 GD56,
3835519,0.0487,42.88,40.791,0.03,       (2015 GE56),2015 GE56,
3835511,0.0059,42.48,42.229,1.66,       (2015 GF56),2015 GF56,
3835510,0.0866,43.31,39.563,3.54,       (2015 GG56),2015 GG56,
3835512,0.2364,46.05,35.160,37.57,       (2015 GH56),2015 GH56,
3835516,0.0656,43.59,40.733,3.64,       (2015 GJ56),2015 GJ56,
3835514,0.1083,44.32,39.521,2.08,       (2015 GK56),2015 GK56,
3835513,0.0804,39.87,36.667,17.82,       (2015 GL56),2015 GL56,
3835515,0.0443,43.59,41.661,2.01,       (2015 GM56),2015 GM56,
3835517,0.0416,42.44,40.675,2.84,       (2015 GN56),2015 GN56,
3835518,0.0602,46.38,43.589,10.99,       (2015 GO56),2015 GO56,
3835522,0.1709,41.57,34.464,30.26,       (2015 GP56),2015 GP56,
3835520,0.1075,42.8,38.199,18.18,       (2015 GQ56),2015 GQ56,
3835521,0.0380,43.94,42.266,1.26,       (2015 GR56),2015 GR56,
3835523,0.0208,43.03,42.134,0.59,       (2015 GS56),2015 GS56,
3835524,0.0586,45.48,42.816,11.34,       (2015 GT56),2015 GT56,
3835527,0.0417,43.22,41.417,2.56,       (2015 GU56),2015 GU56,
3835535,0.1068,45.67,40.790,1.45,       (2015 GV56),2015 GV56,
3835531,0.1083,45.12,40.232,1.64,       (2015 GW56),2015 GW56,
3835534,0.0773,44.11,40.698,2.06,       (2015 GX56),2015 GX56,
3835529,0.0511,43.14,40.938,0.77,       (2015 GY56),2015 GY56,
3835530,0.0708,43.92,40.813,0.75,       (2015 GZ56),2015 GZ56,
3835525,0.0733,43.67,40.464,1.94,       (2015 GA57),2015 GA57,
3835526,0.0715,43.94,40.802,1.25,       (2015 GB57),2015 GB57,
3835528,0.0721,43.97,40.805,1.48,       (2015 GC57),2015 GC57,
3835533,0.0799,46.08,42.399,2.81,       (2015 GD57),2015 GD57,
3835532,0.0118,42.74,42.234,2.63,       (2015 GE57),2015 GE57,
3835537,0.1579,46.41,39.082,0.81,       (2015 GF57),2015 GF57,
3835536,0.0661,43.83,40.936,1.19,       (2015 GG57),2015 GG57,
3835538,0.0241,42.64,41.611,1.36,       (2015 GH57),2015 GH57,
3835539,0.0334,43.12,41.678,1.33,       (2015 GJ57),2015 GJ57,
3835540,0.0903,43.8,39.841,2.38,       (2015 GK57),2015 GK57,
3835542,0.0131,42.9,42.338,1.25,       (2015 GL57),2015 GL57,
3835541,0.0659,43.81,40.923,3.23,       (2015 GM57),2015 GM57,
3835543,0.0413,44.7,42.856,1.18,       (2015 GN57),2015 GN57,
3835545,0.0412,42.98,41.209,1.10,       (2015 GO57),2015 GO57,
3835544,0.1656,45.01,37.554,4.47,       (2015 GP57),2015 GP57,
3835547,0.1043,44.75,40.082,0.92,       (2015 GQ57),2015 GQ57,
3835549,0.0594,43.75,41.147,1.69,       (2015 GR57),2015 GR57,
3835546,0.0473,43.78,41.712,1.83,       (2015 GS57),2015 GS57,
3835548,0.0656,43.71,40.842,2.29,       (2015 GT57),2015 GT57,
3835550,0.0756,43.9,40.582,2.38,       (2015 GU57),2015 GU57,
3835551,0.0481,42.76,40.706,2.30,       (2015 GV57),2015 GV57,
3835552,0.0481,44.7,42.551,3.83,       (2015 GW57),2015 GW57,
3835553,0.1800,45.42,37.242,14.39,       (2015 GX57),2015 GX57,
3835554,0.0754,43.69,40.398,2.31,       (2015 GY57),2015 GY57,
3835555,0.0617,44.01,41.300,3.71,       (2015 GZ57),2015 GZ57,
3835556,0.1429,41.63,35.683,17.45,       (2015 GA58),2015 GA58,
3835557,0.1051,43.75,39.151,4.44,       (2015 GB58),2015 GB58,
3835560,0.0293,43.91,42.624,2.93,       (2015 GC58),2015 GC58,
3835558,0.0770,43.36,40.018,3.26,       (2015 GD58),2015 GD58,
3835559,0.0290,42.58,41.346,3.55,       (2015 GE58),2015 GE58,
3835561,0.0775,43.72,40.332,3.13,       (2015 GF58),2015 GF58,
3835565,0.0699,43.96,40.889,1.98,       (2015 GG58),2015 GG58,
3835562,0.0246,43.28,42.218,2.19,       (2015 GH58),2015 GH58,
3835563,0.1157,45.07,39.853,3.57,       (2015 GJ58),2015 GJ58,
3835564,0.0954,43.89,39.702,5.59,       (2015 GK58),2015 GK58,
3835566,0.0543,44.14,41.739,1.98,       (2015 GL58),2015 GL58,
3835567,0.0523,43.55,41.277,2.83,       (2015 GM58),2015 GM58,
3835573,0.1095,45.86,40.834,3.06,       (2015 GN58),2015 GN58,
3835568,0.0445,44.06,42.097,4.27,       (2015 GO58),2015 GO58,
3835569,0.0768,43.83,40.469,2.62,       (2015 GP58),2015 GP58,
3835578,0.1301,45.43,39.520,2.08,       (2015 GQ58),2015 GQ58,
3835577,0.0764,43.77,40.427,2.34,       (2015 GR58),2015 GR58,
3835571,0.0646,43.05,40.272,1.51,       (2015 GS58),2015 GS58,
3835570,0.0643,43.65,40.838,2.19,       (2015 GT58),2015 GT58,
3835574,0.0815,44.05,40.464,2.76,       (2015 GU58),2015 GU58,
3835572,0.0196,42.75,41.914,2.12,       (2015 GV58),2015 GV58,
3835575,0.1253,45.15,39.494,12.29,       (2015 GW58),2015 GW58,
3835576,0.0684,43.5,40.522,3.92,       (2015 GX58),2015 GX58,
3835579,0.0642,44.31,41.463,2.91,       (2015 GY58),2015 GY58,
3835580,0.0563,42.54,40.143,5.03,       (2015 GZ58),2015 GZ58,
3835582,0.0973,44.11,39.817,4.04,       (2015 GA59),2015 GA59,
3835581,0.0710,42.66,39.632,4.58,       (2015 GB59),2015 GB59,
3835583,0.0342,43.18,41.703,1.98,       (2015 GC59),2015 GC59,
3835584,0.0934,44.49,40.334,3.20,       (2015 GD59),2015 GD59,
3835585,0.0338,42.97,41.513,12.61,       (2015 GE59),2015 GE59,
3835588,0.0654,42.77,39.975,2.47,       (2015 GF59),2015 GF59,
3835586,0.1640,46.56,38.926,7.58,       (2015 GG59),2015 GG59,
3835589,0.0433,43.14,41.270,5.27,       (2015 GH59),2015 GH59,
3835587,0.0455,44.86,42.820,4.33,       (2015 GJ59),2015 GJ59,
54144279,0.2872,39.08,27.858,2.01,       (2015 GR65),2015 GR65,
54203958,0.2170,43.36,33.952,6.17,       (2015 HF195),2015 HF195,
3835805,0.0379,42.93,41.302,1.83,       (2015 HZ196),2015 HZ196,
3893215,0.3473,53.55,34.953,41.12,       (2015 HA197),2015 HA197,
54445314,0.3022,47.51,33.157,7.95,       (2015 HP198),2015 HP198,
54281759,0.1628,45.96,38.478,3.15,       (2015 KC163),2015 KC163,
54297718,0.1833,35.93,29.345,31.50,       (2015 KD163),2015 KD163,
3775256,0.9350,622.7,40.489,14.02,       (2015 KG163),2015 KG163,
3775258,0.7358,150.9,39.868,27.20,       (2015 KH163),2015 KH163,
3797867,0.2545,47.17,35.165,10.32,       (2015 KL167),2015 KL167,
3797868,0.3304,47.48,31.794,8.50,       (2015 KM167),2015 KM167,
3799869,0.2643,51.62,37.974,27.11,       (2015 KV167),2015 KV167,
3819579,0.6558,128.2,44.126,38.44,       (2015 KE172),2015 KE172,
3825055,0.4536,69.78,38.128,12.03,       (2015 KF172),2015 KF172,
3825056,0.2681,55.32,40.491,32.47,       (2015 KG172),2015 KG172,
3830917,0.1325,39.19,33.992,17.12,       (2015 KC173),2015 KC173,
3830916,0.2473,39.26,29.554,7.04,       (2015 KD173),2015 KD173,
3830918,0.2559,39.19,29.158,8.13,       (2015 KE173),2015 KE173,
3830919,0.2534,39.15,29.233,15.37,       (2015 KF173),2015 KF173,
3830921,0.2782,39.26,28.339,7.15,       (2015 KG173),2015 KG173,
3830922,0.2836,39.29,28.149,9.72,       (2015 KH173),2015 KH173,
3830920,0.1091,39.13,34.858,11.12,       (2015 KJ173),2015 KJ173,
3830924,0.2527,39.02,29.159,10.48,       (2015 KK173),2015 KK173,
3830923,0.3242,39.22,26.502,10.40,       (2015 KL173),2015 KL173,
3830925,0.2282,39.28,30.316,8.28,       (2015 KM173),2015 KM173,
3830929,0.1890,39.35,31.910,8.00,       (2015 KN173),2015 KN173,
3830931,0.1902,39.26,31.791,13.08,       (2015 KO173),2015 KO173,
3830928,0.2198,39.11,30.515,7.34,       (2015 KP173),2015 KP173,
3830926,0.2557,39.21,29.185,38.64,       (2015 KQ173),2015 KQ173,
3830930,0.1137,39.12,34.673,6.95,       (2015 KR173),2015 KR173,
3830927,0.1801,39.17,32.118,31.22,       (2015 KS173),2015 KS173,
3830932,0.2431,39.39,29.819,6.69,       (2015 KT173),2015 KT173,
3830933,0.2091,39.22,31.017,14.06,       (2015 KU173),2015 KU173,
3830934,0.1708,39.33,32.609,6.74,       (2015 KV173),2015 KV173,
3830935,0.1962,39.23,31.532,19.59,       (2015 KW173),2015 KW173,
3830987,0.2358,47.65,36.413,15.57,       (2015 KX173),2015 KX173,
3830999,0.4325,62.18,35.288,9.00,       (2015 KY173),2015 KY173,
3831008,0.5879,74.88,30.854,20.92,       (2015 KZ173),2015 KZ173,
3831022,0.1236,43.45,38.083,13.70,       (2015 KA174),2015 KA174,
3831014,0.0732,43.43,40.250,5.98,       (2015 KB174),2015 KB174,
3831044,0.4063,55.2,32.774,8.41,       (2015 KC174),2015 KC174,
3831048,0.4165,54.93,32.049,17.04,       (2015 KD174),2015 KD174,
3831040,0.2857,55.08,39.343,24.11,       (2015 KE174),2015 KE174,
3831041,0.4653,55.18,29.506,8.98,       (2015 KF174),2015 KF174,
3831043,0.4524,55.08,30.162,18.65,       (2015 KG174),2015 KG174,
3831047,0.4252,54.98,31.605,10.35,       (2015 KH174),2015 KH174,
3831052,0.0979,42.16,38.034,10.58,       (2015 KJ174),2015 KJ174,
3831061,0.2419,42.11,31.923,9.63,       (2015 KK174),2015 KK174,
3831054,0.1389,42.13,36.280,20.14,       (2015 KL174),2015 KL174,
3831053,0.2107,42.02,33.170,14.46,       (2015 KM174),2015 KM174,
3831091,0.1942,45.43,36.608,11.20,       (2015 KN174),2015 KN174,
3831094,0.5197,68.83,33.058,8.11,       (2015 KO174),2015 KO174,
3831112,0.0691,38.62,35.947,7.17,       (2015 KP174),2015 KP174,
3831119,0.1118,54.71,48.593,24.47,       (2015 KQ174),2015 KQ174,
3831125,0.8723,88.04,11.241,38.68,       (2015 KR174),2015 KR174,
3831127,0.2227,32.33,25.133,7.03,       (2015 KS174),2015 KS174,
3831146,0.2717,51.92,37.810,27.53,       (2015 KT174),2015 KT174,
3831148,0.5303,78.55,36.894,9.21,       (2015 KU174),2015 KU174,
3831149,0.2961,51.73,36.414,23.30,       (2015 KV174),2015 KV174,
3831151,0.2708,51.53,37.575,12.02,       (2015 KX174),2015 KX174,
3831153,0.3375,53.81,35.648,19.96,       (2015 KY174),2015 KY174,
3831154,0.2938,48.08,33.951,14.75,       (2015 KZ174),2015 KZ174,
3835591,0.0695,43.11,40.115,8.78,       (2015 KA175),2015 KA175,
3835590,0.1023,41.9,37.618,9.37,       (2015 KB175),2015 KB175,
3835592,0.2095,46.02,36.378,29.88,       (2015 KC175),2015 KC175,
3835593,0.1821,45.77,37.437,26.29,       (2015 KD175),2015 KD175,
3835594,0.1176,45.48,40.130,7.22,       (2015 KE175),2015 KE175,
3835595,0.1798,44.96,36.881,8.61,       (2015 KF175),2015 KF175,
3835596,0.0786,43.25,39.853,7.33,       (2015 KG175),2015 KG175,
3835597,0.0694,40.1,37.313,17.63,       (2015 KH175),2015 KH175,
3835606,0.1196,42.77,37.653,39.58,       (2015 KJ175),2015 KJ175,
3835598,0.1459,44.92,38.369,8.83,       (2015 KK175),2015 KK175,
3835600,0.1246,44.57,39.014,8.64,       (2015 KL175),2015 KL175,
3835599,0.0763,46.21,42.690,8.25,       (2015 KM175),2015 KM175,
3835601,0.1227,47.04,41.263,12.79,       (2015 KN175),2015 KN175,
3835602,0.0880,40.21,36.666,31.09,       (2015 KO175),2015 KO175,
3835603,0.1239,44.6,39.075,10.63,       (2015 KP175),2015 KP175,
3835604,0.0986,42.72,38.509,13.05,       (2015 KQ175),2015 KQ175,
3835605,0.1045,43.87,39.285,15.66,       (2015 KR175),2015 KR175,
3835607,0.1045,45.05,40.336,7.70,       (2015 KS175),2015 KS175,
3835608,0.0663,45.06,42.074,7.14,       (2015 KT175),2015 KT175,
3835609,0.0442,43.7,41.769,7.07,       (2015 KU175),2015 KU175,
3835611,0.1570,45.19,38.095,19.32,       (2015 KV175),2015 KV175,
3835610,0.1432,46.01,39.417,6.36,       (2015 KW175),2015 KW175,
3835613,0.0737,45.45,42.096,5.90,       (2015 KX175),2015 KX175,
3835612,0.0458,44.29,42.260,7.69,       (2015 KY175),2015 KY175,
3835618,0.1988,46.74,37.448,18.74,       (2015 KZ175),2015 KZ175,
3835614,0.1439,44.07,37.727,6.20,       (2015 KA176),2015 KA176,
3835615,0.1781,44.95,36.945,27.55,       (2015 KB176),2015 KB176,
3835616,0.1017,41.76,37.511,11.05,       (2015 KC176),2015 KC176,
3835617,0.1476,45.88,39.109,11.54,       (2015 KD176),2015 KD176,
3841212,0.2750,39.18,28.405,27.56,       (2015 KG178),2015 KG178,
3841214,0.0169,36.75,36.132,22.95,       (2015 KK178),2015 KK178,
3893216,0.1014,40.08,36.017,20.83,       (2015 KU178),2015 KU178,
54017350,0.2053,46.69,37.101,20.41,       (2015 KU186),2015 KU186,
54049896,0.0086,57.48,56.987,19.62,       (2015 KV190),2015 KV190,
54144099,0.4034,60.17,35.898,5.25,       (2015 KK199),2015 KK199,
54144101,0.0320,43.32,41.933,5.67,       (2015 KL199),2015 KL199,
54144275,0.1853,39.28,32.005,6.58,       (2015 KM199),2015 KM199,
54144277,0.0509,44.86,42.578,4.84,       (2015 KN199),2015 KN199,
54353892,0.4112,60.89,35.853,5.68,       (2015 KO360),2015 KO360,
3835619,0.0394,43.9,42.168,6.47,       (2015 ML150),2015 ML150,
54390736,0.9607,36.25,1.425,2.01,       (2015 PK113),2015 PK113,
3729876,0.3824,56.17,34.692,23.05,       (2015 PD312),2015 PD312,
3742884,0.6502,89.48,31.304,23.42,       (2015 PK312),2015 PK312,
3771804,0.1415,42.24,36.265,26.06,       (2015 PL312),2015 PL312,
3799857,0.6584,82.57,28.208,4.36,       (2015 PZ315),2015 PZ315,
54017336,0.1017,44.44,39.919,7.45,       (2015 PY330),2015 PY330,
54017351,0.0392,38.88,37.353,28.30,       (2015 PZ330),2015 PZ330,
3742885,0.0573,38.88,36.651,26.53,       (2015 QT11),2015 QT11,
3799738,0.1188,43.64,38.458,12.18,       (2015 QL14),2015 QL14,
54017352,0.0364,47.45,45.723,20.91,       (2015 QW23),2015 QW23,
54198939,0.3215,53.64,36.394,24.69,       (2015 QV33),2015 QV33,
54199083,0.1721,46.24,38.276,21.48,       (2015 QW33),2015 QW33,
54199084,0.0958,40.83,36.918,25.35,       (2015 QX33),2015 QX33,
54199087,0.0314,43.22,41.860,32.68,       (2015 QY33),2015 QY33,
54199091,0.3227,55.37,37.501,29.02,       (2015 QZ33),2015 QZ33,
54199097,0.4662,65.8,35.119,24.77,       (2015 QA34),2015 QA34,
54199098,0.2763,44.22,32.003,18.93,       (2015 QB34),2015 QB34,
54199099,0.3742,56.36,35.272,21.87,       (2015 QC34),2015 QC34,
54200425,0.3871,55.99,34.320,25.97,       (2015 QL34),2015 QL34,
3729133,0.9669,83.4,2.762,91.72,       (2015 RK245),2015 RK245,
3771801,0.0963,40.72,36.799,16.33,       (2015 RS245),2015 RS245,
3775191,0.0858,44.68,40.848,0.96,       (2015 RT245),2015 RT245,
3775195,0.2973,31.33,22.017,13.72,       (2015 RU245),2015 RU245,
3775196,0.5388,57.45,26.499,13.29,       (2015 RW245),2015 RW245,
3775259,0.9020,465.4,45.601,12.12,       (2015 RX245),2015 RX245,
3775257,0.8668,235.8,31.403,6.03,       (2015 RY245),2015 RY245,
3799836,0.5080,73.06,35.943,9.31,       (2015 RK258),2015 RK258,
3799859,0.3242,50.92,34.410,15.92,       (2015 RL258),2015 RL258,
3825050,0.1627,46.71,39.113,24.25,       (2015 RC277),2015 RC277,
3827118,0.2105,47.13,37.212,5.52,       (2015 RJ277),2015 RJ277,
3827114,0.8502,34.98,5.241,3.10,       (2015 RL277),2015 RL277,
