spkid,e,a,q,i,full_name,Name,names
3363887,0.2328,39.62,30.400,32.62,       (2006 WS195),2006 WS195,
3564181,0.0465,43.53,41.509,2.06,       (2006 WF206),2006 WF206,
3573900,0.2934,50.51,35.689,14.29,       (2006 WG206),2006 WG206,
3436385,0.3370,54.24,35.962,9.69,       (2007 BO81),2007 BO81,
3432661,0.0316,43.4,42.033,3.02,       (2007 CJ66),2007 CJ66,
3432662,0.1809,45.26,37.077,2.01,       (2007 CK66),2007 CK66,
3485905,0.0741,45.42,42.053,1.18,       (2007 CQ79),2007 CQ79,
3485906,0.2196,47.11,36.765,21.86,       (2007 CR79),2007 CR79,
3485907,0.0373,44.15,42.500,1.54,       (2007 CS79),2007 CS79,
3485908,0.1449,43.26,36.989,25.38,       (2007 CT79),2007 CT79,
3485909,0.0263,43.2,42.067,2.72,       (2007 CU79),2007 CU79,
3485910,0.0290,45.36,44.046,1.10,       (2007 CV79),2007 CV79,
3485911,0.0162,42.98,42.284,1.53,       (2007 CW79),2007 CW79,
3485912,0.0796,44.61,41.062,26.07,       (2007 CX79),2007 CX79,
3369100,0.9936,409.1,2.630,76.80,       (2007 DA61),2007 DA61,
3564182,0.0833,43.95,40.293,1.39,       (2007 DS101),2007 DS101,
3715697,0.1632,45.45,38.030,29.22,       (2007 FM51),2007 FM51,
3715742,0.6199,87.43,33.230,23.24,       (2007 FN51),2007 FN51,
3716463,0.2856,50.24,35.891,28.00,       (2007 FO51),2007 FO51,
3716464,0.2019,44.65,35.632,25.64,       (2007 FP51),2007 FP51,
3379057,0.0561,43.79,41.334,2.95,       (2007 HV90),2007 HV90,
3424767,0.0868,39.19,35.784,11.02,       (2007 JF45),2007 JF45,
3715698,0.2228,53.78,41.797,35.98,       (2007 LE38),2007 LE38,
3715743,0.5520,86.69,38.835,35.83,       (2007 LF38),2007 LF38,
3716465,0.4303,55.06,31.369,32.59,       (2007 LG38),2007 LG38,
3716468,0.7210,131.9,36.806,34.22,       (2007 LH38),2007 LH38,
3716469,0.4653,71.78,38.380,31.55,       (2007 LJ38),2007 LJ38,
3485913,0.0337,40.58,39.216,21.01,       (2007 RL314),2007 RL314,
3485915,0.0419,44.63,42.761,22.50,       (2007 RN314),2007 RN314,
3485916,0.0995,45.14,40.650,14.20,       (2007 RO314),2007 RO314,
3485917,0.1243,44.71,39.155,12.26,       (2007 RP314),2007 RP314,
3715699,0.2396,46.26,35.175,20.48,       (2007 RW326),2007 RW326,
3715700,0.1598,46.38,38.967,25.01,       (2007 RX326),2007 RX326,
3715701,0.0729,39.03,36.187,25.43,       (2007 RY326),2007 RY326,
3716470,0.3540,53.29,34.422,37.26,       (2007 RZ326),2007 RZ326,
3398602,0.4093,57.66,34.060,6.53,       (2007 TB418),2007 TB418,
3398603,0.1917,46.95,37.948,10.90,       (2007 TC418),2007 TC418,
3398604,0.1968,48.76,39.162,15.08,       (2007 TD418),2007 TD418,
3423299,0.8909,191,20.840,6.64,       (2007 TU431),2007 TU431,
3423300,0.2403,39.86,30.286,1.80,       (2007 TV431),2007 TV431,
3424212,0.1687,45.94,38.193,25.90,       (2007 TW431),2007 TW431,
3424213,0.4401,47.74,26.728,16.64,       (2007 TX431),2007 TX431,
3424775,0.7031,133.6,39.664,26.43,       (2007 TC434),2007 TC434,
3427752,0.2404,39.17,29.756,9.02,       (2007 TQ436),2007 TQ436,
3427753,0.5953,63,25.496,31.71,       (2007 TR436),2007 TR436,
3398614,0.0751,43.51,40.242,8.69,       (2007 VJ302),2007 VJ302,
3398615,0.0275,46.11,44.837,26.47,       (2007 VK302),2007 VK302,
3427532,0.1558,43.75,36.933,0.93,       (2008 AP118),2008 AP118,
3716471,0.3728,32.41,20.328,42.83,       (2008 AU138),2008 AU138,
3401322,0.9140,30.34,2.609,28.78,       (2008 BN18),2008 BN18,
3715744,0.5406,86.81,39.879,48.81,       (2008 JO41),2008 JO41,
3603589,0.3054,40.26,27.965,14.57,       (2008 LD18),2008 LD18,
54330916,0.1027,39.8,35.711,32.25,       (2008 TA239),2008 TA239,
3439306,0.5171,76.8,37.085,30.71,       (2008 UA332),2008 UA332,
3449112,0.9482,42.3,2.189,107.32,       (2009 DD47),2009 DD47,
3587876,0.4273,65.32,37.414,17.64,       (2009 DJ143),2009 DJ143,
3587877,0.1723,43.54,36.042,10.32,       (2009 DK143),2009 DK143,
3587878,0.0508,43.37,41.169,11.02,       (2009 DL143),2009 DL143,
3587879,0.3396,54.2,35.798,16.30,       (2009 DM143),2009 DM143,
3587880,0.1934,39.14,31.572,10.57,       (2009 DN143),2009 DN143,
3587881,0.1213,44.16,38.799,11.58,       (2009 DO143),2009 DO143,
3587882,0.1080,43.67,38.951,16.08,       (2009 DP143),2009 DP143,
3587883,0.2678,44.32,32.447,11.39,       (2009 DQ143),2009 DQ143,
3587884,0.1571,46.66,39.332,9.56,       (2009 DR143),2009 DR143,
3587885,0.2401,48.98,37.217,11.01,       (2009 DS143),2009 DS143,
3587886,0.1213,38.13,33.506,30.13,       (2009 DT143),2009 DT143,
3587887,0.2686,44,32.185,18.82,       (2009 JT18),2009 JT18,
3587888,0.3151,56.16,38.460,27.34,       (2009 JU18),2009 JU18,
3587889,0.1511,44.99,38.189,13.57,       (2009 JV18),2009 JV18,
3587890,0.1093,46.05,41.016,17.54,       (2009 JW18),2009 JW18,
3587891,0.4635,37.59,20.167,20.18,       (2009 JX18),2009 JX18,
3587892,0.4422,54.17,30.213,22.35,       (2009 JY18),2009 JY18,
3587893,0.2435,39.1,29.575,23.90,       (2009 JZ18),2009 JZ18,
3587894,0.0169,43.43,42.693,15.45,       (2009 JA19),2009 JA19,
3587895,0.1302,41.59,36.177,23.09,       (2009 JB19),2009 JB19,
3587896,0.3293,50.77,34.048,31.31,       (2009 JC19),2009 JC19,
3587897,0.1545,40.45,34.203,20.99,       (2009 JD19),2009 JD19,
3587898,0.2973,39.21,27.556,22.18,       (2009 JE19),2009 JE19,
3587899,0.3004,43.98,30.770,16.11,       (2009 JF19),2009 JF19,
3463984,0.1889,46.55,37.756,30.56,       (2009 KJ30),2009 KJ30,
3463985,0.3693,59.6,37.595,14.32,       (2009 KK30),2009 KK30,
3463986,0.1976,45.83,36.770,23.13,       (2009 KL30),2009 KL30,
3463987,0.0068,41.73,41.449,3.84,       (2009 KM30),2009 KM30,
3463988,0.5573,68.83,30.475,4.63,       (2009 KN30),2009 KN30,
3463989,0.0757,44.09,40.752,9.40,       (2009 KO30),2009 KO30,
3587900,0.3667,43.43,27.507,29.73,       (2009 KT36),2009 KT36,
3587901,0.1601,42.82,35.961,20.43,       (2009 KU36),2009 KU36,
3587902,0.0379,42.92,41.294,16.25,       (2009 KV36),2009 KV36,
3587903,0.0073,41.15,40.849,27.92,       (2009 KW36),2009 KW36,
3587904,0.5715,89.67,38.421,18.98,       (2009 KX36),2009 KX36,
3587905,0.4614,51.67,27.825,24.92,       (2009 KY36),2009 KY36,
3587906,0.5837,48.12,20.035,17.44,       (2009 KZ36),2009 KZ36,
3587907,0.3997,55.28,33.190,15.27,       (2009 KA37),2009 KA37,
3486485,0.0510,44.38,42.122,2.23,       (2009 MA10),2009 MA10,
3536609,0.1428,41.64,35.699,26.80,       (2009 MF10),2009 MF10,
3541786,0.3515,47.88,31.051,19.96,       (2009 MG10),2009 MG10,
3609430,0.0254,43.23,42.130,1.29,       (2009 UF156),2009 UF156,
54180376,0.9551,31.3,1.406,8.73,       (2009 WX199),2009 WX199,
3841216,0.4224,43.64,25.208,21.59,       (2009 XM26),2009 XM26,
3989267,0.9666,52.32,1.748,18.51,       (A/2020 B1),2020 B1,
54124624,0.2745,50.4,36.563,7.13,       (2020 BR60),2020 BR60,
54124623,0.5412,67.56,30.998,21.32,       (2020 BS60),2020 BS60,
54132970,0.0279,42.59,41.399,3.17,       (2020 BQ63),2020 BQ63,
54231111,0.3380,58.21,38.533,3.79,       (2020 BZ94),2020 BZ94,
54231247,0.3554,56.59,36.481,18.33,       (2020 BA95),2020 BA95,
54231248,0.6726,117.8,38.561,18.16,       (2020 BB95),2020 BB95,
54231256,0.5591,90.48,39.899,25.57,       (2020 BC95),2020 BC95,
54275866,0.2975,52.33,36.759,10.55,       (2020 BY101),2020 BY101,
54281065,0.5612,74.9,32.863,5.41,       (2020 BE102),2020 BE102,
54281074,0.3132,56.71,38.951,22.04,       (2020 BF102),2020 BF102,
54431744,0.0312,42.44,41.120,18.81,       (2020 BD155),2020 BD155,
54436403,0.8651,96.37,12.998,34.19,       (2020 BF157),2020 BF157,
54437394,0.3159,54.8,37.492,17.63,       (2020 BH157),2020 BH157,
54013569,0.4850,34.76,17.899,3.81,       (2020 DD5),2020 DD5,
54051027,0.0888,44.24,40.309,1.10,       (2020 DH6),2020 DH6,
54051028,0.0801,43.41,39.937,0.46,       (2020 DJ6),2020 DJ6,
54016636,0.8622,50.84,7.005,49.83,       (2020 FP7),2020 FP7,
54117580,0.4876,70.23,35.989,13.85,       (2020 FY30),2020 FY30,
54117586,0.4546,71.81,39.165,19.55,       (2020 FA31),2020 FA31,
54117594,0.3888,57.7,35.266,16.45,       (2020 FB31),2020 FB31,
54231114,0.2572,48.94,36.352,8.84,       (2020 FQ38),2020 FQ38,
54281067,0.3435,58.31,38.280,24.53,       (2020 FP40),2020 FP40,
54281070,0.4178,65.63,38.210,43.14,       (2020 FQ40),2020 FQ40,
54281072,0.5624,80.42,35.191,15.63,       (2020 FR40),2020 FR40,
54017224,0.9925,341.5,2.578,137.85,       (A/2020 H9),2020 H9,
54017445,0.8773,34.22,4.197,103.83,       (2020 KU7),2020 KU7,
54054619,0.1385,45.1,38.856,6.73,       (2020 KO11),2020 KO11,
54054637,0.1642,45.31,37.869,22.25,       (2020 KP11),2020 KP11,
54054638,0.1123,44.37,39.390,3.32,       (2020 KQ11),2020 KQ11,
54054639,0.0839,46.23,42.348,5.90,       (2020 KR11),2020 KR11,
54054640,0.6481,98.85,34.790,2.66,       (2020 KS11),2020 KS11,
54054641,0.2106,43.17,34.081,27.53,       (2020 KT11),2020 KT11,
54054642,0.1606,44.38,37.248,15.44,       (2020 KU11),2020 KU11,
54054643,0.6212,94.63,35.842,4.64,       (2020 KV11),2020 KV11,
54054644,0.1124,45.5,40.387,4.79,       (2020 KW11),2020 KW11,
54054645,0.9468,61.01,3.244,72.58,       (2020 KX11),2020 KX11,
54054646,0.1002,46.46,41.803,8.65,       (2020 KY11),2020 KY11,
54209393,0.5184,77.27,37.214,25.93,       (2020 KH42),2020 KH42,
54351641,0.0076,44.42,44.088,2.39,       (2020 KC53),2020 KC53,
54351642,0.6372,96.06,34.854,15.31,       (2020 KD53),2020 KD53,
54351643,0.1242,39.21,34.338,5.06,       (2020 KE53),2020 KE53,
54351644,0.1016,44.94,40.376,1.37,       (2020 KF53),2020 KF53,
54351645,0.1014,44.94,40.379,1.66,       (2020 KG53),2020 KG53,
54351837,0.0344,43.4,41.911,2.41,       (2020 KL53),2020 KL53,
54351835,0.0574,44.36,41.816,1.97,       (2020 KM53),2020 KM53,
54352050,0.1035,43.24,38.766,9.22,       (2020 KN53),2020 KN53,
54352051,0.1145,48.53,42.974,12.22,       (2020 KO53),2020 KO53,
54352052,0.1624,46.38,38.847,4.35,       (2020 KP53),2020 KP53,
54352479,0.0221,44.86,43.868,5.67,       (2020 KS53),2020 KS53,
54352480,0.0755,44.12,40.789,4.95,       (2020 KT53),2020 KT53,
54352481,0.0781,44.53,41.050,2.93,       (2020 KU53),2020 KU53,
54352482,0.0989,45.37,40.883,4.37,       (2020 KV53),2020 KV53,
54352483,0.0489,44.38,42.214,5.15,       (2020 KW53),2020 KW53,
54352484,0.1006,44.11,39.674,4.07,       (2020 KX53),2020 KX53,
54352485,0.5237,48.72,23.208,4.72,       (2020 KY53),2020 KY53,
54352486,0.4280,61.97,35.444,4.13,       (2020 KZ53),2020 KZ53,
54352472,0.1500,47.63,40.486,11.05,       (2020 KA54),2020 KA54,
54352473,0.0486,44.28,42.127,2.73,       (2020 KB54),2020 KB54,
54352474,0.0465,42.68,40.693,2.59,       (2020 KC54),2020 KC54,
54352475,0.4801,70.9,36.858,17.69,       (2020 KD54),2020 KD54,
54352476,0.2100,39.38,31.109,21.45,       (2020 KE54),2020 KE54,
54352477,0.1257,44.12,38.576,2.90,       (2020 KF54),2020 KF54,
54352478,0.5844,77.5,32.212,22.49,       (2020 KG54),2020 KG54,
54352815,0.1408,44.7,38.408,3.11,       (2020 KH54),2020 KH54,
54352816,0.0303,43.13,41.821,2.45,       (2020 KJ54),2020 KJ54,
54352817,0.1405,44.14,37.935,5.98,       (2020 KK54),2020 KK54,
54352818,0.1235,43.54,38.163,7.12,       (2020 KL54),2020 KL54,
54352819,0.1442,46.22,39.554,6.30,       (2020 KM54),2020 KM54,
54352821,0.2979,39.05,27.414,6.47,       (2020 KO54),2020 KO54,
54352822,0.1152,43.53,38.520,2.92,       (2020 KP54),2020 KP54,
54352823,0.0524,44.7,42.361,2.88,       (2020 KQ54),2020 KQ54,
54352824,0.0736,44.33,41.068,2.03,       (2020 KR54),2020 KR54,
54352825,0.0997,42.03,37.846,18.54,       (2020 KS54),2020 KS54,
54352826,0.0926,40.7,36.928,18.30,       (2020 KT54),2020 KT54,
54352827,0.1527,45.28,38.364,6.65,       (2020 KU54),2020 KU54,
54352828,0.4473,53.92,29.798,4.83,       (2020 KV54),2020 KV54,
54352829,0.7633,181.8,43.027,6.20,       (2020 KW54),2020 KW54,
54352830,0.0444,44.37,42.404,2.89,       (2020 KX54),2020 KX54,
54352831,0.8212,130.2,23.289,4.24,       (2020 KY54),2020 KY54,
54352832,0.1018,46.16,41.460,10.00,       (2020 KZ54),2020 KZ54,
54352808,0.0878,37.1,33.849,2.94,       (2020 KA55),2020 KA55,
54352809,0.0577,48.06,45.284,18.53,       (2020 KB55),2020 KB55,
54352810,0.1211,44.12,38.780,2.70,       (2020 KC55),2020 KC55,
54352811,0.1258,36.53,31.935,15.00,       (2020 KD55),2020 KD55,
54352812,0.0965,47.14,42.590,2.97,       (2020 KE55),2020 KE55,
54352813,0.2100,46.22,36.519,12.81,       (2020 KF55),2020 KF55,
54352814,0.1014,36.52,32.812,17.63,       (2020 KG55),2020 KG55,
54353249,0.1001,41.11,36.992,3.77,       (2020 KH55),2020 KH55,
54353251,0.4534,57.92,31.662,2.06,       (2020 KJ55),2020 KJ55,
54353253,0.5682,78.4,33.855,3.81,       (2020 KK55),2020 KK55,
54353254,0.8628,171.8,23.574,2.52,       (2020 KL55),2020 KL55,
54353255,0.1069,46.2,41.264,2.67,       (2020 KM55),2020 KM55,
54353256,0.0994,41.37,37.254,26.48,       (2020 KN55),2020 KN55,
54353257,0.2146,48.01,37.704,5.44,       (2020 KO55),2020 KO55,
54353258,0.3695,47.72,30.091,3.51,       (2020 KP55),2020 KP55,
54353259,0.0720,45.81,42.507,9.10,       (2020 KQ55),2020 KQ55,
54353260,0.0923,42.82,38.865,18.26,       (2020 KR55),2020 KR55,
54353261,0.3894,60.76,37.103,24.85,       (2020 KS55),2020 KS55,
54353262,0.3802,53.63,33.243,5.41,       (2020 KT55),2020 KT55,
54353263,0.0121,44.9,44.362,5.48,       (2020 KU55),2020 KU55,
54353264,0.0665,41.63,38.868,17.42,       (2020 KV55),2020 KV55,
54353265,0.7190,93.29,26.217,2.34,       (2020 KW55),2020 KW55,
54353266,0.4672,66.56,35.465,2.73,       (2020 KX55),2020 KX55,
54353267,0.1809,47.04,38.529,3.44,       (2020 KY55),2020 KY55,
54353268,0.1118,41.33,36.708,17.01,       (2020 KZ55),2020 KZ55,
54353242,0.1922,39.93,32.255,4.56,       (2020 KA56),2020 KA56,
54353243,0.7054,145.5,42.870,7.80,       (2020 KB56),2020 KB56,
54353244,0.2139,47.65,37.454,9.82,       (2020 KC56),2020 KC56,
54353245,0.7756,139.8,31.376,16.89,       (2020 KD56),2020 KD56,
54353246,0.1495,39.22,33.359,6.50,       (2020 KE56),2020 KE56,
54353247,0.0435,43.16,41.288,10.12,       (2020 KF56),2020 KF56,
54353248,0.3394,48.22,31.855,2.29,       (2020 KG56),2020 KG56,
54353250,0.4252,56.72,32.607,3.06,       (2020 KH56),2020 KH56,
54353252,0.0261,43.92,42.775,2.73,       (2020 KJ56),2020 KJ56,
54375104,0.1172,45.42,40.093,2.63,       (2020 KJ60),2020 KJ60,
54375105,0.4907,66.42,33.826,4.19,       (2020 KK60),2020 KK60,
54352487,0.7149,96.6,27.541,3.46,       (2020 LA21),2020 LA21,
54352833,0.6432,46.4,16.559,6.85,       (2020 LB21),2020 LB21,
54017576,0.9539,54.92,2.533,82.52,       (2020 ML1),2020 ML1,
54048830,0.9996,1.451e+04,5.953,160.13,       (A/2020 M4),2020 M4,
54352497,0.1471,43.17,36.825,22.02,       (2020 MY52),2020 MY52,
54352498,0.2384,40.52,30.858,14.20,       (2020 MZ52),2020 MZ52,
54352490,0.2969,40.69,28.612,2.11,       (2020 MA53),2020 MA53,
54352491,0.2665,49.61,36.387,16.37,       (2020 MB53),2020 MB53,
54352492,0.1009,43.17,38.811,5.83,       (2020 MC53),2020 MC53,
54352493,0.1356,45.02,38.919,4.73,       (2020 MD53),2020 MD53,
54352494,0.0790,42.2,38.868,3.53,       (2020 ME53),2020 ME53,
54352495,0.3538,46.58,30.099,26.89,       (2020 MF53),2020 MF53,
54352834,0.0705,43.2,40.152,4.96,       (2020 MG53),2020 MG53,
54352835,0.0891,44.96,40.953,2.45,       (2020 MH53),2020 MH53,
54352836,0.1019,83.23,74.747,7.24,       (2020 MJ53),2020 MJ53,
54352837,0.4363,111.3,62.722,18.48,       (2020 MK53),2020 MK53,
54352838,0.1007,43.49,39.106,3.67,       (2020 ML53),2020 ML53,
54352839,0.2732,38,27.615,2.08,       (2020 MM53),2020 MM53,
54352840,0.1012,35.75,32.134,18.76,       (2020 MN53),2020 MN53,
54352841,0.1018,46.76,41.997,2.69,       (2020 MO53),2020 MO53,
54352842,0.6599,33.76,11.482,20.80,       (2020 MP53),2020 MP53,
54352843,0.9990,5.195e+04,53.443,72.89,       (2020 MQ53),2020 MQ53,
54352847,0.3166,49.85,34.065,4.64,       (2020 PC95),2020 PC95,
54352848,0.1045,68.04,60.932,12.89,       (2020 PD95),2020 PD95,
54352849,0.1016,39.99,35.926,6.76,       (2020 PE95),2020 PE95,
54352850,0.1009,50.3,45.220,15.34,       (2020 PF95),2020 PF95,
54352851,0.1653,52.06,43.454,2.89,       (2020 PG95),2020 PG95,
54051423,0.9890,439.2,4.834,76.84,       (2020 QN6),2020 QN6,
54163239,0.2545,39.36,29.341,22.52,       (2020 QH83),2020 QH83,
54100270,0.1967,42.66,34.267,7.72,       (2020 SE35),2020 SE35,
54410273,0.0842,37.94,34.744,26.29,       (2020 UX73),2020 UX73,
54410321,0.0537,43.21,40.887,1.42,       (2020 UY73),2020 UY73,
54410320,0.0798,46.73,42.996,0.61,       (2020 UZ73),2020 UZ73,
54410917,0.1292,44.35,38.620,21.98,       (2020 UC74),2020 UC74,
54410916,0.0046,39.47,39.284,11.11,       (2020 UD74),2020 UD74,
54410922,0.0651,43.97,41.104,2.83,       (2020 UE74),2020 UE74,
54410931,0.0773,44.25,40.831,1.86,       (2020 UF74),2020 UF74,
54410933,0.0693,44.63,41.535,2.85,       (2020 UG74),2020 UG74,
54410923,0.0408,42.88,41.129,4.25,       (2020 UH74),2020 UH74,
54410929,0.3340,52.69,35.093,12.01,       (2020 UJ74),2020 UJ74,
54412454,0.1436,47.48,40.664,4.29,       (2020 UT74),2020 UT74,
54231249,0.6850,55.53,17.492,19.57,       (2020 VL26),2020 VL26,
54231386,0.3173,50.6,34.544,12.85,       (2020 WM18),2020 WM18,
54161269,0.0288,44.04,42.768,2.08,       (2020 XU19),2020 XU19,
54102023,0.9612,424.9,16.483,169.26,       (2020 YR3),2020 YR3,
54432236,0.2489,48.07,36.106,7.49,       (2020 YP30),2020 YP30,
54316819,0.1049,41.23,36.906,1.81,       (2021 AN28),2021 AN28,
54341536,0.3759,55.27,34.494,11.59,       (2021 BK15),2021 BK15,
54115826,0.9718,374.6,10.559,9.24,       (2021 CP5),2021 CP5,
54281075,0.1432,54.67,46.843,38.55,       (2021 CP40),2021 CP40,
54351656,0.0379,44.05,42.380,3.36,       (2021 CJ46),2021 CJ46,
54351657,0.4826,69.69,36.057,22.58,       (2021 CK46),2021 CK46,
54351658,0.3976,56.6,34.099,9.32,       (2021 CL46),2021 CL46,
54432235,0.3480,57.05,37.197,13.34,       (2021 CG56),2021 CG56,
54130071,0.8859,34.5,3.938,148.58,       (2021 DL1),2021 DL1,
54231113,0.0403,45.81,43.968,2.39,       (2021 DM15),2021 DM15,
54231245,0.0572,44.21,41.680,2.84,       (2021 DN15),2021 DN15,
54231252,0.1649,51.04,42.625,22.88,       (2021 DO15),2021 DO15,
54231253,0.4004,61.41,36.819,3.60,       (2021 DP15),2021 DP15,
54231254,0.4138,55.65,32.621,3.05,       (2021 DQ15),2021 DQ15,
54231255,0.4333,67.56,38.289,30.52,       (2021 DR15),2021 DR15,
54231258,0.0509,43.62,41.399,2.54,       (2021 DS15),2021 DS15,
54281073,0.2311,62.15,47.785,30.45,       (2021 DG17),2021 DG17,
54281076,0.1372,45.96,39.651,10.90,       (2021 DH17),2021 DH17,
54281077,0.2536,55.18,41.188,24.63,       (2021 DJ17),2021 DJ17,
54305640,0.9430,782.3,44.567,15.42,       (2021 DK18),2021 DK18,
54341533,0.5523,83.34,37.314,27.78,       (2021 DM19),2021 DM19,
54341579,0.1129,47.11,41.788,3.19,       (2021 DN19),2021 DN19,
54141145,0.9894,216.4,2.288,167.49,       (A/2021 E2),2021 E2,
54161778,0.9932,690,4.676,116.36,       (A/2021 E4),2021 E4,
54163240,0.3408,42.3,27.883,7.73,       (2021 EE44),2021 EE44,
54341537,0.4424,67.62,37.705,17.62,       (2021 FQ54),2021 FQ54,
54144069,0.9597,85.58,3.448,125.09,       (2021 GQ57),2021 GQ57,
54161270,0.3235,60.45,40.893,11.57,       (2021 GU122),2021 GU122,
54161272,0.0274,42.29,41.131,0.48,       (2021 GW122),2021 GW122,
54281066,0.3601,55.59,35.569,9.93,       (2021 LL37),2021 LL37,
54341535,0.6232,88.18,33.222,14.65,       (2021 LM43),2021 LM43,
54341539,0.2336,47.51,36.408,7.75,       (2021 LN43),2021 LN43,
54341538,0.4322,63.19,35.877,15.06,       (2021 LO43),2021 LO43,
54341540,0.7642,167.2,39.420,9.00,       (2021 LP43),2021 LP43,
54342209,0.3775,61.83,38.487,12.01,       (2021 LQ43),2021 LQ43,
54342211,0.4983,77.42,38.844,33.36,       (2021 LR43),2021 LR43,
54342213,0.6039,92.62,36.682,3.78,       (2021 LS43),2021 LS43,
54343142,0.0168,42.68,41.963,3.13,       (2021 LU43),2021 LU43,
54343144,0.3015,47.23,32.987,1.68,       (2021 LV43),2021 LV43,
54343146,0.2954,62.24,43.856,24.09,       (2021 LW43),2021 LW43,
54343148,0.0207,43.3,42.408,1.99,       (2021 LX43),2021 LX43,
54343150,0.1290,46.14,40.184,5.28,       (2021 LY43),2021 LY43,
54343152,0.1192,43.81,38.592,1.49,       (2021 LZ43),2021 LZ43,
54343121,0.2017,39.35,31.413,4.79,       (2021 LA44),2021 LA44,
54343123,0.1078,42.08,37.543,2.72,       (2021 LB44),2021 LB44,
54343125,0.1267,46.28,40.418,2.43,       (2021 LC44),2021 LC44,
54343126,0.3014,39.21,27.392,1.81,       (2021 LD44),2021 LD44,
54343127,0.0823,44.13,40.496,2.86,       (2021 LE44),2021 LE44,
54343128,0.1093,41.93,37.342,17.76,       (2021 LF44),2021 LF44,
54343129,0.0463,43.97,41.932,0.96,       (2021 LG44),2021 LG44,
54343130,0.0467,44.36,42.286,2.05,       (2021 LH44),2021 LH44,
54343131,0.0517,44.07,41.788,3.99,       (2021 LJ44),2021 LJ44,
54343132,0.5775,87.89,37.128,16.13,       (2021 LK44),2021 LK44,
54343133,0.0207,43.03,42.143,1.80,       (2021 LL44),2021 LL44,
54343134,0.0849,44.15,40.398,1.35,       (2021 LM44),2021 LM44,
54343135,0.2115,39.72,31.319,5.18,       (2021 LN44),2021 LN44,
54343136,0.2457,39.05,29.461,18.59,       (2021 LO44),2021 LO44,
54343137,0.4272,55.32,31.688,4.54,       (2021 LP44),2021 LP44,
54343138,0.0856,47.79,43.695,20.84,       (2021 LQ44),2021 LQ44,
54343139,0.1762,39.39,32.452,7.36,       (2021 LR44),2021 LR44,
54343140,0.0162,43.14,42.437,2.18,       (2021 LS44),2021 LS44,
54343141,0.1439,47.22,40.427,4.37,       (2021 LT44),2021 LT44,
54343145,0.2226,41.03,31.899,6.75,       (2021 LV44),2021 LV44,
54343147,0.0633,44.2,41.400,2.42,       (2021 LW44),2021 LW44,
54343149,0.1364,39.43,34.050,3.18,       (2021 LX44),2021 LX44,
54343151,0.3859,58.27,35.784,4.13,       (2021 LY44),2021 LY44,
54343153,0.0447,44.02,42.054,1.65,       (2021 LZ44),2021 LZ44,
54343122,0.0224,42.86,41.901,1.64,       (2021 LA45),2021 LA45,
54343124,0.2854,50.9,36.373,8.79,       (2021 LB45),2021 LB45,
54343155,0.2479,39.82,29.949,7.75,       (2021 MW22),2021 MW22,
54343156,0.2071,38.66,30.653,6.55,       (2021 MX22),2021 MX22,
54343157,0.2504,40.12,30.078,2.97,       (2021 MY22),2021 MY22,
54343158,0.0964,45.05,40.712,3.66,       (2021 MZ22),2021 MZ22,
54343154,0.0889,45.84,41.764,2.02,       (2021 MA23),2021 MA23,
54344227,0.9054,37.36,3.535,20.38,       (2021 NS71),2021 NS71,
54195490,0.9863,329.3,4.524,84.79,       (2021 PN72),2021 PN72,
54341542,0.5239,64.35,30.638,3.86,       (2021 QB98),2021 QB98,
54342212,0.2938,33.78,23.856,17.83,       (2021 QF98),2021 QF98,
54342210,0.4165,61.69,35.995,21.28,       (2021 QG98),2021 QG98,
54342215,0.0182,43.02,42.241,1.94,       (2021 QH98),2021 QH98,
54342214,0.5806,98.48,41.308,21.87,       (2021 QJ98),2021 QJ98,
54211505,0.9622,106.6,4.027,103.18,       (2021 RM114),2021 RM114,
54305639,0.9480,1070,55.654,7.65,       (2021 RR205),2021 RR205,
54341534,0.4374,61.16,34.411,13.82,       (2021 RV209),2021 RV209,
54341541,0.3518,78.25,50.720,41.40,       (2021 RW209),2021 RW209,
54409092,0.0552,44.46,42.004,0.56,       (2021 RU236),2021 RU236,
54409093,0.2580,51.66,38.327,0.38,       (2021 RV236),2021 RV236,
54409096,0.1261,46.1,40.293,4.34,       (2021 RW236),2021 RW236,
54409094,0.0699,44.38,41.283,0.55,       (2021 RX236),2021 RX236,
54410319,0.0275,43.2,42.013,1.48,       (2021 RY236),2021 RY236,
54410318,0.0817,43.72,40.147,14.44,       (2021 RZ236),2021 RZ236,
54410325,0.3635,54.05,34.399,1.84,       (2021 RA237),2021 RA237,
54410326,0.0367,43.06,41.483,2.00,       (2021 RB237),2021 RB237,
54410339,0.0870,45.96,41.960,1.35,       (2021 RC237),2021 RC237,
54410338,0.1293,41.84,36.434,32.96,       (2021 RD237),2021 RD237,
54410337,0.1245,45.74,40.051,2.22,       (2021 RE237),2021 RE237,
54410347,0.0928,44.24,40.133,3.97,       (2021 RF237),2021 RF237,
54410345,0.0756,43.31,40.041,2.26,       (2021 RG237),2021 RG237,
54410344,0.0484,44.66,42.499,2.34,       (2021 RH237),2021 RH237,
54410352,0.0206,44.06,43.158,1.68,       (2021 RJ237),2021 RJ237,
54410358,0.0522,43.11,40.854,4.07,       (2021 RK237),2021 RK237,
54410363,0.5496,82.23,37.038,14.09,       (2021 RL237),2021 RL237,
54410364,0.1880,39.5,32.072,12.01,       (2021 RM237),2021 RM237,
