nonecol,sma,rms_sma,e,rms_e,sini,rms_sini,g,s,Hmag,numopp,packname,Name
,2.974029,0.31E-03,0.271367,0.88E-03,0.312615,0.51E-04,49.158973,-84.358292,13.140,25,05418,5418
,3.098912,0.73E-06,0.153456,0.15E-04,0.112915,0.19E-04,104.968463,-94.694762,13.080,28,05419,5419
,2.680107,0.67E-04,0.147123,0.25E-01,0.137489,0.12E-03,52.387613,-53.019246,13.910,25,05420,5420
,2.254578,0.50E-04,0.107589,0.36E-03,0.069673,0.45E-03,34.351787,-36.255910,13.770,24,05421,5421
,2.972205,0.30E-04,0.208303,0.43E-04,0.103049,0.34E-04,85.471967,-93.551569,12.810,28,05422,5422
,2.381262,0.25E-04,0.189319,0.89E-04,0.052859,0.97E-05,39.569874,-45.281131,14.200,25,05423,5423
,2.236214,0.51E-07,0.043310,0.47E-03,0.066211,0.28E-03,33.716407,-34.351415,13.350,27,05424,5424
,2.454193,0.13E-06,0.108112,0.84E-04,0.110164,0.11E-04,40.061763,-43.794158,13.270,27,05425,5425
,1.955110,0.71E-06,0.112132,0.18E-03,0.349951,0.26E-02,15.778434,-23.542148,14.260,21,05426,5426
,1.931695,0.69E-07,0.083735,0.86E-03,0.362400,0.66E-03,14.701658,-22.416998,13.750,23,05427,5427
,2.903200,0.26E-03,0.049975,0.46E-03,0.036448,0.37E-04,74.549626,-68.350198,12.880,28,05428,5428
,3.200143,0.25E-04,0.164923,0.26E-05,0.024930,0.64E-06,245.012578,-121.918623,13.130,26,05429,5429
,2.364539,0.40E-04,0.237205,0.52E-03,0.402298,0.44E-03,16.835737,-37.758719,12.940,25,05430,5430
,2.328055,0.11E-03,0.187092,0.61E-03,0.416292,0.79E-03,14.029427,-33.285037,12.980,22,05431,5431
,2.616435,0.51E-05,0.079386,0.16E-02,0.038177,0.60E-02,53.786118,-51.624629,13.440,28,05432,5432
,2.542659,0.48E-04,0.217139,0.39E-03,0.147346,0.71E-04,52.233402,-55.895005,12.780,24,05433,5433
,3.182017,0.11E-05,0.101653,0.19E-05,0.287427,0.90E-05,108.517025,-73.912634,12.500,27,05434,5434
,3.147335,0.25E-03,0.161312,0.68E-04,0.284108,0.83E-04,82.239850,-81.437455,11.970,28,05435,5435
,2.299959,0.68E-07,0.084957,0.46E-04,0.116848,0.19E-03,34.616822,-36.835965,13.610,24,05437,5437
,2.747274,0.67E-04,0.262589,0.14E-04,0.471472,0.15E-03,9.557820,-49.924598,11.910,29,05438,5438
,2.171817,0.11E-04,0.125223,0.85E-03,0.072851,0.30E-03,31.610562,-34.034558,13.630,25,05440,5440
,3.052133,0.16E-05,0.088594,0.77E-04,0.175117,0.11E-04,79.831039,-75.993401,12.170,29,05441,5441
,2.886297,0.39E-06,0.043363,0.35E-05,0.035221,0.11E-05,72.830467,-66.912471,13.170,26,05442,5442
,2.471554,0.91E-07,0.140760,0.24E-04,0.197781,0.53E-05,38.122895,-44.030964,13.440,29,05443,5443
,2.377177,0.63E-05,0.185188,0.24E-04,0.014610,0.14E-04,39.790202,-45.018848,14.040,28,05444,5444
,2.550797,0.11E-04,0.272254,0.36E-03,0.124257,0.68E-04,54.161942,-64.219159,12.510,28,05445,5445
,3.199865,0.60E-06,0.137727,0.13E-04,0.020376,0.18E-03,231.180160,-109.262870,12.560,29,05446,5446
,2.972321,0.31E-06,0.099627,0.16E-04,0.178690,0.95E-05,68.846236,-71.022293,12.660,28,05447,5447
,2.227025,0.20E-02,0.204256,0.19E-02,0.085234,0.10E-02,33.267634,-39.079902,12.990,31,05448,5448
,3.026469,0.28E-03,0.077981,0.87E-03,0.179850,0.54E-03,74.929563,-72.835939,12.730,28,05449,5449
,2.811478,0.58E-05,0.136906,0.61E-04,0.080939,0.93E-04,67.234361,-67.292506,12.620,32,05450,5450
,2.532083,0.27E-04,0.161559,0.84E-04,0.033835,0.65E-04,58.532907,-52.435912,14.350,27,05451,5451
,2.222606,0.22E-03,0.210554,0.34E-02,0.111208,0.32E-02,32.342877,-39.421603,13.070,27,05452,5452
,2.255275,0.52E-04,0.179609,0.11E-01,0.112932,0.49E-03,33.429782,-38.154467,13.950,25,05453,5453
,3.161189,0.39E-06,0.113956,0.66E-06,0.109383,0.73E-06,139.331172,-93.032732,12.710,28,05454,5454
,2.247347,0.72E-07,0.069984,0.10E-02,0.048613,0.15E-02,34.344502,-35.223674,13.740,24,05455,5455
,2.357216,0.60E-07,0.091017,0.14E-03,0.111921,0.33E-04,36.691765,-39.196973,13.530,24,05456,5456
,3.072657,0.38E-05,0.031356,0.28E-04,0.089215,0.14E-04,96.147098,-78.614010,12.290,30,05457,5457
,3.169916,0.55E-06,0.014741,0.12E-04,0.172312,0.22E-05,128.683053,-78.258090,12.490,26,05458,5458
,2.883438,0.14E-06,0.049611,0.66E-05,0.036534,0.47E-05,72.575472,-66.941126,12.990,26,05459,5459
,2.243971,0.26E-02,0.222871,0.29E-02,0.086624,0.51E-02,33.761530,-40.430670,14.490,24,05460,5460
,3.146745,0.55E-04,0.149267,0.18E-04,0.196829,0.60E-04,109.194341,-90.632230,11.940,27,05461,5461
,2.320514,0.34E-06,0.104960,0.18E-03,0.114545,0.16E-03,35.402632,-38.166546,14.050,27,05462,5462
,2.246950,0.17E-05,0.094959,0.73E-03,0.061351,0.14E-02,34.173672,-35.690460,13.660,26,05463,5463
,2.670034,0.32E-06,0.158196,0.45E-04,0.225904,0.21E-04,43.712073,-54.178988,12.760,24,05464,5464
,2.916184,0.12E-06,0.054975,0.26E-03,0.038987,0.61E-06,75.794257,-69.448783,12.820,30,05465,5465
,3.110509,0.34E-04,0.147395,0.20E-04,0.029844,0.21E-05,118.060066,-98.733267,13.140,27,05466,5466
,2.806089,0.62E-04,0.196271,0.11E-02,0.158433,0.63E-03,62.659153,-70.939540,13.040,22,05467,5467
,2.879137,0.73E-03,0.252550,0.64E-03,0.200651,0.18E-03,61.669947,-84.733779,12.500,28,05468,5468
,3.121280,0.12E-05,0.129160,0.19E-04,0.319533,0.61E-05,59.923231,-70.083854,13.520,26,05469,5469
,3.194958,0.88E-04,0.166516,0.29E-03,0.323057,0.27E-04,120.193757,-81.577382,13.190,23,05470,5470
,2.997923,0.49E-06,0.080312,0.14E-03,0.178437,0.64E-04,71.306858,-71.250266,11.750,28,05471,5471
,2.273563,0.15E-06,0.061676,0.22E-03,0.019445,0.60E-03,35.536170,-36.059822,14.250,27,05472,5472
,2.384335,0.83E-06,0.134280,0.66E-04,0.122860,0.20E-03,37.381902,-41.674066,13.180,26,05473,5473
,2.383297,0.40E-05,0.105097,0.15E-04,0.121465,0.85E-05,37.252291,-40.528629,13.350,24,05474,5474
,1.918034,0.45E-06,0.096475,0.71E-03,0.359787,0.28E-03,14.691252,-22.352815,15.310,21,05475,5475
,1.917226,0.45E-06,0.066740,0.48E-03,0.366610,0.20E-03,14.222314,-21.843891,14.330,21,05477,5477
,2.546144,0.21E-06,0.166601,0.13E-03,0.158116,0.44E-04,49.170534,-51.017821,12.880,25,05478,5478
,2.575059,0.77E-06,0.172987,0.23E-03,0.244756,0.12E-03,39.803182,-49.731522,13.420,26,05479,5479
,3.135702,0.99E-06,0.095937,0.11E-05,0.096735,0.13E-06,120.570416,-88.568480,11.520,29,05480,5480
,2.339515,0.22E-06,0.093132,0.21E-04,0.110183,0.51E-04,36.165558,-38.589772,13.480,24,05481,5481
,2.527024,0.13E-03,0.219042,0.16E-03,0.097103,0.13E-03,65.463227,-57.802135,13.460,28,05482,5482
,3.121754,0.76E-06,0.094037,0.10E-05,0.160167,0.12E-05,101.885423,-82.810374,11.720,28,05483,5483
,2.412679,0.21E-04,0.195954,0.17E-02,0.210679,0.32E-03,34.152840,-44.153469,13.200,28,05484,5484
,2.735867,0.30E-06,0.131850,0.17E-04,0.046496,0.85E-04,60.509195,-62.010106,13.320,28,05485,5485
,2.603566,0.16E-07,0.058693,0.11E-02,0.160811,0.41E-03,47.085073,-48.050976,13.030,26,05486,5486
,2.412534,0.11E-06,0.177587,0.26E-04,0.046778,0.48E-04,40.952078,-46.120186,14.020,26,05487,5487
,3.035688,0.27E-06,0.064678,0.17E-03,0.175052,0.51E-05,76.773460,-72.960846,11.420,27,05488,5488
,2.627910,0.55E-06,0.133963,0.18E-03,0.229397,0.48E-03,41.974016,-50.176629,11.590,29,05489,5489
,2.303610,0.19E-05,0.158368,0.58E-04,0.069584,0.21E-03,36.149383,-40.002470,14.030,26,05490,5490
,2.180460,0.13E-04,0.143357,0.77E-03,0.082764,0.90E-03,31.704666,-34.932092,14.260,24,05491,5491
,2.782819,0.70E-06,0.120366,0.19E-04,0.298708,0.29E-05,37.527448,-53.235389,12.540,25,05492,5492
,2.360033,0.58E-06,0.164825,0.56E-04,0.070385,0.12E-03,38.232733,-42.729937,13.750,26,05493,5493
,2.849754,0.14E-06,0.045377,0.22E-05,0.036778,0.22E-05,69.684753,-64.462688,12.830,31,05494,5494
,3.416155,0.13E-03,0.039750,0.12E-04,0.153032,0.60E-05,159.705094,-125.588725,11.880,25,05495,5495
,3.007713,0.36E-06,0.082928,0.34E-03,0.190522,0.15E-03,70.386040,-71.295910,12.700,28,05497,5497
,2.247137,0.22E-06,0.098883,0.76E-03,0.050409,0.15E-02,34.404346,-35.813757,14.240,27,05498,5498
,2.268995,0.83E-07,0.116484,0.13E-03,0.047759,0.96E-03,35.209728,-37.147802,13.920,24,05499,5499
,2.280055,0.10E-06,0.116245,0.44E-04,0.069050,0.28E-04,35.227552,-37.429938,13.780,25,05500,5500
,2.429714,0.28E-04,0.174325,0.10E-03,0.089550,0.26E-04,40.745450,-46.333697,13.880,27,05501,5501
,2.672576,0.73E-06,0.154291,0.12E-04,0.219850,0.85E-05,44.447876,-54.304979,13.250,26,05502,5502
,2.547531,0.16E-05,0.141426,0.24E-02,0.089501,0.20E-02,52.198009,-49.139588,13.240,25,05503,5503
,2.614420,0.32E-03,0.112384,0.62E-03,0.222569,0.31E-03,42.094075,-48.579898,12.940,26,05504,5504
,2.873710,0.21E-04,0.100134,0.52E-04,0.208089,0.68E-06,56.299932,-62.637266,12.340,27,05505,5505
,2.375820,0.22E-04,0.210170,0.17E-03,0.086643,0.22E-03,38.745066,-46.094894,13.820,26,05506,5506
,2.579740,0.18E-05,0.136834,0.71E-02,0.062764,0.12E-02,52.233309,-50.540657,13.830,25,05507,5507
,2.843611,0.95E-04,0.231074,0.12E-04,0.117048,0.66E-06,78.613114,-84.540759,12.570,26,05508,5508
,2.212666,0.11E-03,0.128518,0.20E-02,0.044208,0.45E-03,33.298102,-35.479507,14.670,24,05509,5509
,2.187550,0.13E-02,0.173949,0.78E-03,0.079812,0.14E-02,32.089024,-36.403165,13.850,24,05510,5510
,2.278959,0.20E-05,0.156133,0.44E-04,0.094879,0.31E-03,34.698870,-38.703034,13.470,26,05512,5512
,2.211126,0.18E-06,0.102926,0.62E-03,0.033389,0.13E-02,33.362484,-34.795523,13.820,23,05513,5513
,2.564128,0.33E-03,0.263657,0.20E-01,0.109543,0.35E-03,52.585853,-59.464757,13.660,25,05514,5514
,2.665711,0.20E-05,0.258671,0.37E-05,0.221031,0.54E-05,44.873913,-64.978140,13.170,27,05515,5515
,2.585258,0.26E-04,0.212798,0.14E-04,0.215784,0.32E-05,43.143262,-54.842905,13.490,26,05516,5516
,2.592256,0.24E-05,0.149611,0.37E-03,0.234122,0.25E-03,40.724087,-49.246178,13.260,25,05517,5517
,2.271726,0.90E-06,0.172452,0.69E-04,0.125231,0.50E-04,33.576911,-38.842854,13.120,29,05518,5518
,3.168867,0.49E-03,0.032686,0.31E-03,0.108243,0.81E-04,140.895992,-83.321864,12.660,29,05519,5519
,2.999326,0.56E-06,0.075962,0.97E-04,0.174947,0.41E-04,71.992413,-71.266065,12.510,28,05520,5520
,2.575911,0.31E-06,0.148068,0.35E-05,0.177979,0.17E-02,45.956238,-50.485967,12.730,26,05521,5521
,2.414580,0.21E-04,0.182353,0.12E-03,0.038759,0.37E-04,41.234670,-46.587986,13.530,26,05522,5522
,2.834344,0.22E-06,0.041602,0.16E-05,0.039042,0.11E-05,69.060840,-63.278810,13.060,26,05523,5523
,2.366365,0.30E-06,0.059648,0.85E-04,0.119651,0.81E-04,36.645572,-38.711561,13.210,28,05524,5524
,2.220893,0.82E-05,0.081733,0.10E-03,0.128067,0.18E-04,31.726718,-34.095421,13.460,24,05525,5525
,2.637588,0.61E-05,0.132650,0.12E-03,0.241962,0.12E-03,40.808432,-49.997471,13.000,25,05526,5526
,2.229732,0.59E-07,0.106400,0.57E-04,0.056166,0.11E-03,33.716020,-35.411434,13.930,25,05527,5527
,3.246238,0.46E-05,0.043261,0.97E-04,0.269812,0.14E-04,-856.269883,-62.742827,11.640,30,05528,5528
,2.273329,0.16E-05,0.176963,0.14E-02,0.081821,0.16E-02,34.817094,-39.667053,14.180,22,05529,5529
,2.294253,0.25E-04,0.198442,0.55E-04,0.130163,0.34E-04,34.227236,-41.042193,14.050,26,05530,5530
,2.725271,0.47E-04,0.124652,0.35E-04,0.227494,0.34E-04,45.505251,-54.650332,13.310,25,05531,5531
,3.123867,0.19E-04,0.169174,0.15E-03,0.009043,0.13E-04,127.675015,-106.811600,12.790,33,05532,5532
,2.240403,0.57E-06,0.141237,0.16E-03,0.080106,0.66E-03,33.697877,-36.763690,14.190,26,05533,5533
,2.761242,0.16E-03,0.305961,0.73E-04,0.142091,0.86E-05,60.150439,-88.005469,12.750,26,05534,5534
,2.212486,0.64E-04,0.123947,0.32E-02,0.070625,0.14E-02,32.704095,-35.160151,13.910,24,05535,5535
,2.249092,0.53E-06,0.067329,0.16E-03,0.129087,0.94E-04,32.548741,-34.630153,13.160,28,05536,5536
,2.276343,0.79E-05,0.116600,0.17E-03,0.102855,0.25E-03,34.301474,-37.028622,14.270,25,05537,5537
,2.289483,0.12E-04,0.133481,0.41E-04,0.095149,0.14E-04,34.995706,-38.174939,14.640,24,05538,5538
,2.436594,0.29E-05,0.145649,0.38E-04,0.047255,0.15E-04,41.663911,-45.437063,13.950,27,05539,5539
,2.598340,0.17E-03,0.238469,0.36E-02,0.100423,0.26E-03,52.411894,-69.294523,14.420,25,05540,5540
,3.184924,0.17E-05,0.127844,0.58E-05,0.220984,0.82E-06,140.083545,-86.867148,12.530,29,05541,5541
,2.588500,0.32E-06,0.111926,0.10E-03,0.263056,0.81E-05,37.362002,-45.777574,12.660,24,05542,5542
,2.256343,0.46E-04,0.134718,0.30E-03,0.051646,0.11E-02,34.497557,-37.300063,14.180,30,05543,5543
,2.689144,0.15E-05,0.136040,0.53E-04,0.226483,0.33E-04,44.241361,-53.539627,13.310,23,05544,5544
,2.647796,0.11E-05,0.056505,0.10E-03,0.042516,0.55E-04,54.975533,-52.509812,13.610,25,05545,5545
,2.621580,0.30E-04,0.151862,0.37E-04,0.231513,0.67E-04,41.621175,-50.934372,12.650,25,05546,5546
,2.616450,0.43E-04,0.157089,0.24E-03,0.232633,0.52E-04,41.379682,-51.008194,12.610,26,05547,5547
,2.992943,0.53E-06,0.084150,0.22E-03,0.184477,0.10E-03,69.780708,-70.777300,12.550,27,05548,5548
,2.594385,0.14E-04,0.147265,0.46E-03,0.238794,0.48E-04,40.269597,-49.023809,13.280,24,05549,5549
,3.092088,0.40E-04,0.161914,0.45E-04,0.016108,0.92E-06,112.396646,-100.254311,12.390,29,05550,5550
,2.316701,0.33E-04,0.210360,0.71E-04,0.393943,0.19E-03,16.735854,-35.033459,13.470,26,05551,5551
,2.777723,0.22E-05,0.221592,0.22E-04,0.145566,0.79E-05,58.757118,-72.911939,13.010,28,05552,5552
,2.736353,0.12E-04,0.254570,0.62E-04,0.154396,0.20E-03,55.379077,-74.132674,13.490,25,05553,5553
,2.243537,0.85E-05,0.167957,0.21E-02,0.144284,0.13E-02,31.976588,-37.407134,14.070,23,05554,5554
,3.012712,0.91E-04,0.082748,0.20E-03,0.179574,0.38E-04,72.957873,-72.391657,12.630,25,05555,5555
,2.790415,0.42E-04,0.211444,0.70E-04,0.138432,0.21E-04,60.753514,-72.856534,13.820,25,05556,5556
,2.543310,0.15E-04,0.168063,0.16E-01,0.105652,0.34E-02,53.805223,-54.827228,13.030,28,05557,5557
,1.935404,0.49E-06,0.075634,0.25E-03,0.351834,0.74E-03,15.280035,-22.551440,14.430,22,05558,5558
,2.386301,0.21E-03,0.225917,0.79E-04,0.169304,0.20E-03,35.919144,-46.245567,12.960,24,05559,5559
,2.285986,0.14E-05,0.118045,0.23E-04,0.085152,0.67E-04,35.090286,-37.581488,13.900,26,05560,5560
,2.185587,0.32E-05,0.120262,0.25E-03,0.110326,0.18E-03,31.183274,-34.233335,13.380,24,05561,5561
,2.482838,0.53E-05,0.135930,0.13E-02,0.104319,0.92E-03,48.565880,-46.850673,13.770,26,05562,5562
,2.764284,0.16E-06,0.086538,0.12E-03,0.166137,0.12E-04,54.121494,-57.384037,12.100,29,05563,5563
,2.531869,0.46E-04,0.164432,0.14E-03,0.113885,0.10E-03,55.865727,-51.490919,13.500,25,05564,5564
,2.810934,0.41E-04,0.177553,0.24E-03,0.172422,0.60E-04,62.717272,-68.123565,12.260,31,05565,5565
,3.192214,0.26E-04,0.145042,0.15E-04,0.023180,0.22E-05,209.660687,-110.367739,12.980,27,05566,5566
,2.942813,0.45E-04,0.187156,0.72E-04,0.279296,0.13E-04,49.800767,-70.453394,11.560,29,05567,5567
,2.264888,0.16E-05,0.111646,0.85E-04,0.051693,0.49E-03,34.991992,-36.829338,13.620,25,05568,5568
,2.435389,0.17E-06,0.151383,0.26E-04,0.097926,0.14E-04,40.409160,-45.147021,13.650,23,05569,5569
,3.239988,0.17E-04,0.058196,0.34E-04,0.182391,0.57E-05,458.686156,-76.624617,12.720,28,05570,5570
,3.020993,0.37E-06,0.088493,0.94E-04,0.187824,0.46E-04,72.682010,-72.839966,12.080,28,05571,5571
,3.120269,0.42E-04,0.172093,0.38E-04,0.163620,0.95E-05,104.820456,-96.930720,12.690,30,05572,5572
,2.592068,0.17E-03,0.267257,0.50E-04,0.209624,0.13E-04,44.394187,-61.838363,13.970,27,05573,5573
,2.641987,0.13E-05,0.153255,0.99E-05,0.228307,0.82E-05,42.490153,-52.207049,12.340,27,05574,5574
,3.084592,0.66E-06,0.151383,0.12E-05,0.015925,0.82E-06,109.052657,-96.787361,12.980,30,05575,5575
,2.759441,0.58E-07,0.083102,0.99E-04,0.091750,0.95E-04,59.803943,-59.329217,12.600,29,05576,5576
,1.844320,0.60E-05,0.066220,0.34E-02,0.337097,0.11E-02,15.146026,-20.935017,14.330,21,05577,5577
,2.914971,0.28E-06,0.040830,0.24E-03,0.037685,0.82E-06,75.598911,-68.808445,12.790,28,05578,5578
,1.949116,0.35E-06,0.092031,0.12E-02,0.353286,0.38E-03,15.336000,-22.972712,14.260,21,05579,5579
,2.256130,0.47E-03,0.148842,0.17E-02,0.095376,0.28E-03,33.717612,-37.676464,14.080,24,05580,5580
,2.381006,0.51E-05,0.193106,0.99E-04,0.041469,0.44E-04,39.763010,-45.611441,14.220,24,05581,5581
,2.894831,0.78E-07,0.039028,0.57E-05,0.038039,0.91E-06,73.532969,-67.322745,13.100,27,05582,5582
,2.877739,0.61E-06,0.045303,0.71E-06,0.036403,0.21E-06,72.014925,-66.375874,12.700,30,05583,5583
,2.672022,0.13E-05,0.152541,0.12E-04,0.224975,0.66E-05,43.851561,-53.898685,13.290,24,05584,5584
,2.713721,0.11E-04,0.275611,0.38E-03,0.539182,0.38E-04,-89.283252,-44.721573,14.280,18,05585,5585
,2.375229,0.17E-05,0.175108,0.12E-03,0.062249,0.43E-05,39.056772,-44.075668,13.390,28,05586,5586
,2.786792,0.11E-04,0.137795,0.98E-02,0.198009,0.11E-03,52.585531,-66.307608,12.780,26,05588,5588
,2.748440,0.44E-06,0.064713,0.99E-04,0.050092,0.11E-03,60.898610,-58.538309,13.610,28,05589,5589
,2.779989,0.88E-07,0.048648,0.13E-03,0.075781,0.87E-04,61.948764,-59.465393,13.380,27,05591,5591
,3.168705,0.20E-03,0.057513,0.15E-03,0.163348,0.55E-04,130.867331,-81.306982,12.210,26,05592,5592
,2.271156,0.91E-06,0.148840,0.49E-04,0.095411,0.55E-04,34.393877,-38.086874,13.580,30,05593,5593
,3.168413,0.67E-04,0.059114,0.14E-03,0.161982,0.22E-04,131.737680,-81.562084,12.060,26,05594,5594
,2.724640,0.46E-06,0.098336,0.59E-03,0.158612,0.17E-04,52.768526,-55.017151,12.680,27,05595,5595
,2.175206,0.75E-05,0.149817,0.30E-03,0.079739,0.31E-03,31.582607,-34.984600,13.430,25,05596,5596
,2.446498,0.32E-05,0.189817,0.33E-04,0.088647,0.38E-04,42.257206,-48.227131,13.780,27,05597,5597
,2.189593,0.67E-03,0.164752,0.83E-03,0.096689,0.29E-03,31.730925,-35.954653,13.150,25,05598,5598
,2.418261,0.48E-03,0.156058,0.35E-03,0.126442,0.11E-03,38.708727,-44.124170,13.150,25,05599,5599
,2.277721,0.12E-06,0.108850,0.48E-04,0.109142,0.52E-03,34.174549,-36.777689,13.520,25,05600,5600
,2.179376,0.12E-05,0.093348,0.31E-03,0.074021,0.19E-03,31.799280,-33.385071,13.910,26,05601,5601
,2.163354,0.27E-03,0.117336,0.14E-02,0.086187,0.90E-03,31.070181,-33.671245,14.250,24,05602,5602
,2.262934,0.17E-05,0.148916,0.29E-04,0.068947,0.54E-04,34.701589,-37.989589,13.630,25,05605,5605
,2.225675,0.83E-03,0.185075,0.16E-02,0.126907,0.19E-03,32.013235,-37.713880,13.730,24,05606,5606
,2.678010,0.16E-06,0.080543,0.46E-02,0.131931,0.10E-03,52.327780,-52.286603,13.050,28,05607,5607
,2.641994,0.48E-06,0.052388,0.22E-03,0.044226,0.85E-04,54.627433,-52.073440,13.260,31,05608,5608
,3.086972,0.11E-05,0.149597,0.70E-06,0.033154,0.29E-05,109.063868,-96.369838,13.020,30,05609,5609
,2.804211,0.76E-06,0.072676,0.67E-03,0.071246,0.70E-03,64.098725,-62.003044,12.970,26,05610,5610
,2.596151,0.14E-06,0.154113,0.11E-03,0.221538,0.18E-02,41.898315,-50.143090,13.170,24,05611,5611
,2.486006,0.20E-04,0.106147,0.76E-03,0.127495,0.90E-03,47.289504,-44.971745,13.530,26,05612,5612
,3.106427,0.80E-04,0.151513,0.17E-03,0.038149,0.88E-03,116.114236,-99.078333,13.020,28,05613,5613
,2.870862,0.14E-03,0.286073,0.51E-04,0.139626,0.13E-03,72.835837,-98.611586,13.600,27,05614,5614
,2.272416,0.19E-05,0.143195,0.59E-04,0.095493,0.11E-03,34.425456,-37.912935,14.400,24,05615,5615
,2.632594,0.97E-06,0.211503,0.32E-04,0.037324,0.68E-04,55.330433,-63.061231,14.110,26,05616,5616
,2.424816,0.11E-05,0.176732,0.99E-04,0.112262,0.78E-05,39.750315,-45.904538,13.940,26,05617,5617
,2.245663,0.13E-05,0.181357,0.12E-02,0.121797,0.13E-02,32.881909,-38.277830,14.430,24,05618,5618
,2.622954,0.82E-04,0.228615,0.33E-03,0.417672,0.28E-04,17.685058,-46.200877,12.780,25,05619,5619
,2.802847,0.29E-06,0.140020,0.13E-04,0.160716,0.62E-05,57.942119,-63.881009,12.410,27,05622,5622
,3.012692,0.56E-04,0.069967,0.25E-04,0.183084,0.69E-04,72.178125,-71.221025,12.120,30,05623,5623
,3.016861,0.11E-06,0.018178,0.35E-04,0.174969,0.26E-05,73.734743,-69.864650,12.390,29,05624,5624
,2.673841,0.40E-06,0.169056,0.29E-04,0.201758,0.87E-05,46.502240,-56.446072,13.180,28,05625,5625
,1.877831,0.36E-06,0.052968,0.13E-02,0.412889,0.18E-03,10.966418,-20.185751,14.400,21,05627,5627
,2.755395,0.21E-06,0.026946,0.16E-03,0.083996,0.51E-04,59.850056,-57.283978,13.110,27,05628,5628
,3.051970,0.61E-06,0.061945,0.17E-05,0.162529,0.11E-04,81.631931,-74.766384,11.960,30,05629,5629
,2.243479,0.11E-05,0.150069,0.13E-03,0.056985,0.10E-03,34.229349,-37.373352,13.820,26,05630,5630
,2.334690,0.48E-07,0.081709,0.34E-03,0.018416,0.14E-02,37.732359,-38.753027,13.730,28,05631,5631
,2.743717,0.65E-04,0.093277,0.24E-03,0.289985,0.93E-03,37.760591,-50.530431,12.090,25,05632,5632
,2.149172,0.19E-04,0.115856,0.30E-03,0.045335,0.75E-03,31.263542,-33.246516,13.590,28,05633,5633
,2.146240,0.25E-05,0.047572,0.21E-02,0.065427,0.14E-02,30.872790,-31.845864,14.780,23,05634,5634
,2.385333,0.35E-04,0.222725,0.27E-04,0.145334,0.33E-03,37.029704,-46.498090,14.280,24,05635,5635
,2.762468,0.63E-06,0.111326,0.26E-04,0.025907,0.16E-03,62.683569,-62.388937,12.910,31,05636,5636
,1.851606,0.10E-05,0.041508,0.40E-03,0.426532,0.51E-02,10.364384,-19.538229,14.990,20,05639,5639
,2.645932,0.42E-05,0.215824,0.34E-03,0.050907,0.80E-04,55.708213,-64.354116,13.630,25,05640,5640
,1.789686,0.34E-02,0.127623,0.29E-02,0.354293,0.18E-02,13.928802,-20.208691,14.080,21,05641,5641
,2.190714,0.45E-04,0.136320,0.49E-03,0.090205,0.34E-03,31.879596,-34.932777,14.600,26,05643,5643
,3.128598,0.17E-03,0.086504,0.38E-03,0.243591,0.19E-03,83.887084,-74.523443,12.300,28,05644,5644
,2.424051,0.11E-04,0.244751,0.31E-04,0.385451,0.21E-04,19.867615,-41.285914,12.310,26,05647,5647
,2.280003,0.50E-04,0.268282,0.23E-02,0.390235,0.48E-03,17.985702,-37.963157,14.900,17,05649,5649
,2.618211,0.22E-03,0.142628,0.59E-03,0.227627,0.26E-02,41.497380,-50.194607,12.180,27,05650,5650
,3.148577,0.71E-05,0.122460,0.52E-05,0.236510,0.14E-05,97.028455,-81.043398,11.760,29,05651,5651
,2.779668,0.22E-05,0.232066,0.27E-04,0.150890,0.11E-03,58.796067,-74.510118,12.780,29,05654,5654
,2.579374,0.17E-06,0.080601,0.25E-04,0.253778,0.59E-05,38.154141,-44.485232,13.400,25,05655,5655
,2.458603,0.29E-04,0.224754,0.22E-03,0.091887,0.33E-03,45.236566,-51.769146,14.520,25,05656,5656
,2.586484,0.22E-06,0.133732,0.24E-04,0.235018,0.70E-05,40.494593,-47.940328,13.200,26,05657,5657
,2.755205,0.72E-06,0.027862,0.88E-04,0.067905,0.40E-04,60.617759,-57.590414,13.320,27,05658,5658
,2.330367,0.76E-05,0.096991,0.81E-04,0.120690,0.60E-04,35.508654,-38.219210,15.100,24,05659,5659
,2.992343,0.22E-05,0.058742,0.59E-03,0.168086,0.21E-03,71.919289,-70.276340,13.020,25,05662,5662
,2.390432,0.96E-04,0.219507,0.61E-03,0.133354,0.85E-03,37.737487,-46.793858,14.970,24,05663,5663
,2.366774,0.21E-06,0.100666,0.17E-03,0.109633,0.16E-03,37.110941,-39.889011,14.780,27,05664,5664
,2.242533,0.23E-04,0.135550,0.41E-02,0.101758,0.28E-02,33.325169,-36.366383,14.140,25,05665,5665
,2.481518,0.36E-04,0.162779,0.45E-03,0.075265,0.44E-02,53.797316,-48.787535,13.600,28,05666,5666
,2.277424,0.21E-05,0.141760,0.17E-03,0.067524,0.13E-03,35.218697,-38.252270,14.160,27,05667,5667
,2.273748,0.37E-06,0.154417,0.17E-03,0.096492,0.12E-03,34.452446,-38.436286,13.780,25,05668,5668
,2.271628,0.14E-06,0.072030,0.15E-02,0.053164,0.23E-02,35.106411,-36.085926,13.890,25,05669,5669
,3.182652,0.17E-05,0.123497,0.69E-05,0.352879,0.15E-05,84.600722,-68.390895,11.610,25,05670,5670
,2.641711,0.90E-06,0.055278,0.19E-03,0.048107,0.55E-04,54.522826,-52.106019,12.800,29,05671,5671
