nonecol,sma,rms_sma,e,rms_e,sini,rms_sini,g,s,Hmag,numopp,packname,Name
,2.719400,0.39E-04,0.072155,0.30E-03,0.064980,0.30E-03,58.458278,-56.909052,13.990,25,09394,9394
,2.602750,0.90E-06,0.155256,0.90E-03,0.058832,0.14E-03,53.084588,-54.512961,13.900,24,09395,9395
,3.091575,0.33E-05,0.134765,0.39E-05,0.036943,0.45E-06,109.398984,-93.634151,13.790,25,09396,9396
,2.516818,0.15E-03,0.125421,0.12E-03,0.067762,0.63E-03,70.024346,-49.153232,15.530,24,09397,9397
,3.357294,0.13E-05,0.098410,0.24E-05,0.036114,0.48E-06,328.501065,-161.407082,14.090,25,09398,9398
,2.592126,0.92E-06,0.091572,0.37E-02,0.057595,0.76E-03,52.492746,-49.260099,13.810,22,09399,9399
,2.677989,0.29E-06,0.165118,0.34E-04,0.235220,0.17E-04,42.967614,-54.712206,13.170,22,09401,9401
,3.350791,0.20E-03,0.091422,0.21E-03,0.182911,0.58E-04,276.846042,-133.233604,12.540,26,09402,9402
,2.687076,0.36E-06,0.086210,0.30E-04,0.056701,0.10E-05,56.865901,-55.754244,13.480,24,09403,9403
,2.745762,0.11E-06,0.093629,0.32E-03,0.082864,0.35E-03,59.426430,-59.284995,13.740,23,09404,9404
,2.873096,0.21E-05,0.048081,0.24E-05,0.038565,0.22E-05,71.554702,-66.134939,13.460,29,09405,9405
,2.724106,0.11E-05,0.079963,0.83E-04,0.095673,0.43E-04,57.329034,-56.933069,13.500,24,09406,9406
,2.661673,0.17E-04,0.247466,0.10E-03,0.101241,0.17E-03,54.750598,-68.820711,14.100,21,09407,9407
,2.949598,0.13E-06,0.074635,0.21E-04,0.036260,0.20E-05,79.969734,-73.215070,13.710,27,09408,9408
,3.119358,0.71E-05,0.195065,0.32E-05,0.019876,0.19E-04,128.171804,-114.792616,13.520,24,09409,9409
,3.208024,0.19E-03,0.156760,0.14E-03,0.017881,0.26E-04,279.004472,-120.831231,12.780,26,09410,9410
,3.195138,0.12E-03,0.126265,0.14E-03,0.090805,0.11E-04,200.641343,-101.114173,13.310,24,09411,9411
,2.383408,0.18E-07,0.044139,0.42E-03,0.074942,0.26E-03,38.535152,-39.626392,14.100,25,09412,9412
,2.343974,0.27E-06,0.150365,0.37E-04,0.057480,0.40E-04,37.822769,-41.415572,15.080,22,09413,9413
,2.422818,0.26E-05,0.162092,0.14E-02,0.193313,0.66E-03,35.257483,-43.107584,12.700,23,09414,9414
,2.200392,0.23E-05,0.072066,0.61E-03,0.045735,0.11E-02,32.833074,-33.733123,15.570,20,09415,9415
,2.295350,0.11E-06,0.132328,0.12E-03,0.083208,0.22E-03,35.487194,-38.465595,14.890,24,09416,9416
,2.375681,0.19E-03,0.257682,0.56E-03,0.118864,0.93E-03,38.099343,-49.357307,13.980,24,09417,9417
,2.189052,0.47E-05,0.163975,0.18E-03,0.007375,0.11E-02,32.777299,-36.110732,16.450,19,09418,9418
,2.240773,0.26E-06,0.133293,0.19E-03,0.087450,0.28E-03,33.527634,-36.444885,14.590,21,09419,9419
,2.270081,0.42E-06,0.138920,0.86E-05,0.091701,0.51E-04,34.440946,-37.683720,14.460,24,09420,9420
,2.378750,0.75E-06,0.148885,0.23E-03,0.056865,0.14E-03,39.145439,-42.853962,15.290,20,09421,9421
,2.461975,0.87E-05,0.152239,0.15E-04,0.023678,0.48E-04,44.087816,-47.177807,14.320,20,09422,9422
,2.694006,0.12E-06,0.086437,0.11E-02,0.134641,0.58E-04,53.084675,-54.641522,12.900,26,09423,9423
,2.394019,0.31E-05,0.165265,0.39E-04,0.025747,0.31E-04,40.295837,-44.606491,14.680,23,09424,9424
,2.320724,0.19E-04,0.198380,0.40E-03,0.168727,0.37E-03,33.485534,-41.519925,14.340,21,09425,9425
,2.865479,0.49E-06,0.039617,0.49E-05,0.035889,0.73E-06,70.895254,-65.343595,13.800,23,09426,9426
,2.998309,0.15E-06,0.083516,0.34E-03,0.175339,0.16E-03,71.926857,-71.719977,13.210,25,09427,9427
,2.708797,0.17E-04,0.141002,0.20E-03,0.291642,0.45E-04,36.675039,-51.488773,13.300,23,09428,9428
,3.026009,0.32E-04,0.047233,0.44E-04,0.042880,0.18E-04,90.342336,-77.271840,13.520,26,09429,9429
,2.356463,0.38E-06,0.074916,0.95E-04,0.120442,0.26E-04,36.327032,-38.642010,14.680,23,09432,9432
,2.360855,0.82E-07,0.119866,0.76E-04,0.096186,0.18E-04,37.408656,-40.469097,14.350,22,09433,9433
,2.272544,0.31E-06,0.130963,0.43E-04,0.037234,0.58E-04,35.460406,-37.824199,15.360,21,09434,9434
,2.164846,0.28E-05,0.115842,0.83E-04,0.067797,0.74E-03,31.449366,-33.643176,14.850,24,09435,9435
,2.448533,0.10E-05,0.163770,0.23E-04,0.048043,0.58E-04,42.761617,-47.044368,13.940,24,09436,9436
,2.269576,0.46E-05,0.056187,0.11E-02,0.087327,0.75E-03,34.423274,-35.482481,14.470,22,09437,9437
,2.231574,0.41E-04,0.152212,0.93E-03,0.075662,0.13E-02,33.446984,-37.012090,16.080,21,09438,9438
,2.274632,0.38E-05,0.123947,0.31E-04,0.049309,0.15E-03,35.380064,-37.602001,15.960,24,09439,9439
,2.389782,0.12E-05,0.180729,0.84E-04,0.016778,0.32E-04,40.285966,-45.353840,14.760,24,09440,9440
,3.192079,0.88E-05,0.129399,0.33E-05,0.086327,0.20E-06,196.022832,-101.955748,14.080,25,09441,9441
,2.592973,0.22E-06,0.144105,0.71E-05,0.234316,0.12E-04,40.700859,-48.897480,12.850,23,09442,9442
,2.428371,0.41E-06,0.116690,0.72E-04,0.018050,0.39E-04,41.270207,-43.844016,15.180,21,09443,9443
,3.135776,0.20E-05,0.121181,0.26E-05,0.020426,0.28E-06,129.645964,-95.865867,13.180,25,09444,9444
,2.339212,0.26E-06,0.118582,0.53E-04,0.044222,0.90E-04,37.747290,-39.968091,15.480,22,09445,9445
,3.164135,0.12E-05,0.148900,0.87E-06,0.025438,0.88E-06,158.151948,-106.502586,13.290,26,09446,9446
,2.752487,0.21E-03,0.114975,0.12E-02,0.151373,0.40E-03,54.940943,-59.016291,13.320,22,09447,9447
,2.715877,0.12E-06,0.056074,0.32E-04,0.054341,0.31E-04,58.603839,-56.208997,14.120,24,09448,9448
,2.990542,0.63E-06,0.083916,0.83E-04,0.175100,0.41E-04,71.052882,-71.237162,12.830,24,09449,9449
,2.157921,0.19E-03,0.138609,0.45E-03,0.069815,0.15E-02,31.288307,-34.185261,14.930,21,09450,9450
,3.192445,0.61E-05,0.140655,0.77E-05,0.024587,0.39E-06,208.720714,-108.704456,13.200,25,09451,9451
,2.598102,0.34E-03,0.279675,0.12E-03,0.058705,0.18E-03,54.578875,-69.841556,14.640,20,09452,9452
,2.982167,0.73E-06,0.056266,0.63E-04,0.170605,0.22E-04,70.490761,-69.202560,13.320,25,09453,9453
,3.008679,0.22E-06,0.025313,0.13E-05,0.006078,0.36E-04,88.215762,-75.460609,13.780,27,09454,9454
,2.804354,0.10E-06,0.033825,0.20E-04,0.064883,0.99E-05,64.131813,-60.763093,13.440,24,09455,9455
,2.949419,0.33E-06,0.089985,0.45E-05,0.042464,0.13E-03,80.054857,-74.345236,13.430,24,09456,9456
,3.183763,0.39E-04,0.153357,0.40E-04,0.019518,0.23E-05,191.714182,-111.818421,13.370,26,09457,9457
,2.558575,0.15E-04,0.177099,0.22E-02,0.088885,0.43E-03,52.594719,-50.525967,14.240,25,09458,9458
,2.304973,0.39E-05,0.179377,0.26E-02,0.096060,0.20E-02,35.405091,-41.102582,13.830,23,09459,9459
,2.663740,0.12E-05,0.150237,0.79E-04,0.214644,0.51E-04,44.663039,-53.757407,12.920,22,09460,9460
,2.740664,0.14E-06,0.012737,0.41E-05,0.039745,0.20E-05,60.575395,-56.907627,14.290,24,09461,9461
,2.376908,0.18E-04,0.185735,0.89E-04,0.038684,0.54E-04,39.576327,-44.961985,14.440,23,09462,9462
,2.949105,0.27E-06,0.066375,0.85E-04,0.034008,0.81E-06,79.833380,-72.639270,14.340,24,09463,9463
,2.857885,0.52E-05,0.256455,0.51E-05,0.124144,0.30E-05,74.057457,-90.552038,13.300,25,09464,9464
,3.045198,0.52E-05,0.079181,0.37E-03,0.192095,0.13E-03,75.249208,-73.423217,13.650,24,09465,9465
,2.301963,0.51E-04,0.143010,0.69E-03,0.102893,0.19E-03,35.248535,-38.922214,14.660,23,09466,9466
,3.160551,0.36E-03,0.229012,0.11E-03,0.106035,0.78E-04,159.844035,-135.474021,13.470,26,09467,9467
,2.320572,0.50E-06,0.096334,0.22E-03,0.178821,0.21E-03,32.674147,-37.036363,14.800,23,09468,9468
,2.358259,0.23E-06,0.152053,0.70E-04,0.059249,0.61E-04,38.336356,-42.100269,15.590,22,09469,9469
,3.160142,0.17E-05,0.146793,0.37E-05,0.032575,0.50E-06,152.675468,-105.062010,14.010,27,09470,9470
,2.790755,0.21E-06,0.073828,0.19E-02,0.065752,0.21E-02,63.172183,-61.437167,13.630,26,09471,9471
,3.060009,0.13E-05,0.146108,0.28E-04,0.026048,0.14E-05,101.358301,-92.671677,13.850,25,09472,9472
,2.763467,0.53E-05,0.037999,0.45E-04,0.060628,0.27E-04,61.484264,-58.415522,14.580,22,09473,9473
,2.286504,0.21E-04,0.145269,0.17E-03,0.097758,0.11E-03,34.844277,-38.487430,14.410,23,09474,9474
,3.174294,0.96E-04,0.139769,0.30E-03,0.040539,0.31E-04,169.141089,-104.579368,13.430,27,09475,9475
,2.453252,0.31E-06,0.089716,0.53E-04,0.086956,0.47E-04,40.496899,-43.439583,14.280,21,09476,9476
,2.292692,0.38E-07,0.087597,0.17E-03,0.041180,0.90E-03,36.067012,-37.230713,15.380,20,09477,9477
,3.094937,0.10E-04,0.140594,0.26E-03,0.088250,0.38E-06,106.320407,-93.055650,14.320,22,09478,9478
,2.618839,0.26E-03,0.125247,0.73E-02,0.086096,0.97E-03,52.645390,-58.422488,15.280,22,09479,9479
,3.120371,0.75E-06,0.140184,0.91E-06,0.026163,0.22E-04,122.305399,-98.278478,13.370,26,09480,9480
,2.287097,0.43E-05,0.138703,0.11E-03,0.035876,0.36E-03,36.008058,-38.681193,14.290,24,09481,9481
,2.289700,0.11E-05,0.146934,0.51E-04,0.059731,0.11E-03,35.797174,-39.004659,15.890,23,09482,9482
,3.103352,0.96E-05,0.146505,0.68E-04,0.151593,0.55E-04,99.049712,-90.470504,13.600,26,09483,9483
,3.092958,0.13E-05,0.137642,0.11E-05,0.013377,0.11E-05,110.935308,-94.760026,13.690,27,09484,9484
,2.617224,0.59E-05,0.178177,0.56E-02,0.067456,0.47E-04,53.566390,-59.045073,14.960,21,09485,9485
,2.438866,0.25E-06,0.133550,0.23E-04,0.080351,0.21E-05,40.837928,-44.622369,14.940,22,09486,9486
,2.837644,0.50E-06,0.046907,0.20E-05,0.038641,0.19E-05,69.114956,-63.683381,13.820,25,09487,9487
,2.290165,0.39E-06,0.158670,0.29E-03,0.103552,0.19E-03,34.832613,-39.172115,14.730,23,09488,9488
,2.635377,0.57E-06,0.122577,0.80E-03,0.089403,0.26E-03,53.033758,-53.755529,14.650,23,09489,9489
,2.943880,0.34E-06,0.128730,0.39E-04,0.078311,0.47E-04,78.148931,-77.124754,13.350,29,09490,9490
,2.214298,0.27E-05,0.138874,0.25E-03,0.090460,0.54E-03,32.622393,-35.724665,15.140,20,09491,9491
,2.184206,0.65E-06,0.121130,0.30E-03,0.056425,0.86E-04,32.202188,-34.430247,14.710,24,09492,9492
,2.590391,0.74E-06,0.172320,0.28E-04,0.138146,0.13E-04,49.090271,-54.284534,13.860,24,09493,9493
,2.193349,0.12E-04,0.118950,0.12E-02,0.063712,0.53E-03,32.264859,-34.658643,14.320,22,09494,9494
,2.185723,0.98E-05,0.120111,0.63E-03,0.059060,0.54E-03,32.321958,-34.207613,14.720,21,09495,9495
,2.915831,0.25E-06,0.059593,0.22E-02,0.031738,0.22E-05,76.075847,-69.893839,13.640,25,09496,9496
,2.945692,0.56E-05,0.095248,0.16E-04,0.041836,0.50E-04,79.619633,-74.527929,13.630,25,09497,9497
,2.355923,0.13E-03,0.196356,0.44E-03,0.041082,0.82E-04,38.755014,-44.581665,16.000,21,09498,9498
,2.940569,0.33E-06,0.036359,0.20E-04,0.036586,0.17E-05,78.417419,-70.507987,13.920,27,09499,9499
,2.594831,0.57E-05,0.174859,0.78E-04,0.231307,0.47E-04,41.269042,-51.299264,14.550,24,09500,9500
,2.589598,0.31E-05,0.237533,0.26E-02,0.070119,0.26E-03,53.467904,-64.961877,15.050,22,09501,9501
,2.335965,0.46E-05,0.197272,0.12E-03,0.086614,0.98E-04,37.075925,-43.366863,15.210,23,09502,9502
,3.126751,0.24E-05,0.054982,0.12E-04,0.150020,0.17E-05,104.954389,-80.050151,13.220,25,09503,9503
,2.946226,0.57E-06,0.044473,0.61E-05,0.034366,0.45E-05,79.213478,-71.261927,13.900,28,09504,9504
,3.061271,0.70E-03,0.275878,0.34E-03,0.043511,0.46E-03,114.512038,-138.330083,14.050,24,09505,9505
,2.993270,0.67E-06,0.066516,0.47E-04,0.153421,0.12E-04,74.485791,-71.564758,13.210,23,09506,9506
,2.340645,0.78E-05,0.209739,0.11E-02,0.157234,0.16E-02,34.824987,-43.232277,14.640,22,09507,9507
,2.319347,0.22E-06,0.094274,0.11E-03,0.086357,0.15E-03,36.178478,-38.099972,14.620,25,09508,9508
,2.316647,0.45E-05,0.151680,0.87E-03,0.122364,0.19E-03,35.049511,-39.697710,14.960,23,09509,9509
,3.082645,0.11E-05,0.046963,0.21E-05,0.162200,0.48E-06,87.931778,-75.940551,13.830,24,09510,9510
,2.768436,0.52E-06,0.126868,0.12E-03,0.161269,0.59E-05,55.038855,-60.487556,13.390,24,09511,9511
,2.642612,0.66E-05,0.154241,0.24E-04,0.229848,0.68E-05,42.351280,-52.240728,12.740,24,09512,9512
,2.452209,0.12E-04,0.198810,0.51E-04,0.127874,0.16E-04,41.600967,-48.508260,13.590,25,09513,9513
,2.329469,0.51E-04,0.225744,0.61E-03,0.027374,0.17E-02,37.966599,-45.307069,14.830,24,09514,9514
,2.422780,0.91E-04,0.226022,0.42E-03,0.389237,0.25E-04,19.015186,-39.825377,13.150,24,09515,9515
,3.201781,0.21E-04,0.174889,0.20E-04,0.040501,0.39E-05,256.647114,-127.881519,13.610,24,09516,9516
,2.609392,0.62E-05,0.148201,0.76E-02,0.084825,0.83E-04,52.243653,-52.116065,14.330,24,09517,9517
,2.364192,0.51E-06,0.173137,0.59E-03,0.141120,0.12E-02,36.186937,-42.521638,14.580,23,09518,9518
,2.567925,0.73E-05,0.099580,0.22E-03,0.092681,0.13E-03,50.707958,-49.374345,14.000,23,09519,9519
,2.246685,0.26E-05,0.157515,0.56E-04,0.039478,0.90E-04,34.575665,-37.883752,15.330,23,09520,9520
,2.260989,0.39E-05,0.140638,0.11E-03,0.077786,0.78E-04,34.451538,-37.528679,15.340,23,09521,9521
,3.562165,0.21E-04,0.071015,0.11E-04,0.189093,0.64E-05,130.481161,-138.712536,12.640,26,09522,9522
,2.448967,0.10E-04,0.169127,0.17E-04,0.042948,0.14E-04,43.019992,-47.440315,14.500,25,09523,9523
,2.204415,0.37E-02,0.187762,0.56E-02,0.108264,0.25E-02,31.827486,-36.773882,14.870,22,09524,9524
,2.459066,0.89E-06,0.076660,0.65E-04,0.138481,0.91E-05,38.406025,-42.471392,14.470,20,09525,9525
,2.918801,0.42E-06,0.060982,0.12E-03,0.133866,0.53E-04,68.924888,-67.210347,14.570,26,09526,9526
,2.425885,0.51E-06,0.124273,0.84E-04,0.034301,0.11E-03,41.109680,-43.982159,15.340,20,09527,9527
,2.878383,0.23E-05,0.050658,0.82E-05,0.036167,0.12E-04,72.129127,-66.635971,14.900,25,09528,9528
,2.418423,0.49E-05,0.175206,0.40E-04,0.009525,0.25E-03,41.330481,-46.385123,15.580,20,09529,9529
,2.882469,0.15E-05,0.046703,0.40E-05,0.035388,0.11E-05,72.493510,-66.770016,14.300,27,09530,9530
,2.234632,0.12E-05,0.138687,0.96E-03,0.096585,0.84E-03,33.122256,-36.363101,14.020,22,09531,9531
,2.592752,0.63E-05,0.145096,0.16E-04,0.200167,0.92E-03,44.107774,-50.327803,13.190,25,09532,9532
,2.618698,0.34E-03,0.178922,0.77E-02,0.098187,0.22E-03,52.187611,-55.514203,13.650,25,09533,9533
,3.157933,0.92E-05,0.168896,0.40E-05,0.023147,0.28E-06,154.670108,-112.335402,13.070,28,09534,9534
,2.259667,0.18E-05,0.139431,0.16E-03,0.061378,0.55E-03,34.700286,-37.539398,14.250,23,09535,9535
,2.659265,0.91E-07,0.149488,0.13E-04,0.228141,0.18E-05,43.043312,-52.841556,12.360,26,09536,9536
,2.700610,0.47E-05,0.181334,0.33E-04,0.076941,0.23E-04,57.830881,-63.900090,13.600,27,09537,9537
,2.520496,0.14E-04,0.113619,0.80E-04,0.036218,0.98E-05,63.193896,-48.661682,13.860,25,09538,9538
,3.090949,0.70E-04,0.152007,0.53E-06,0.025805,0.58E-06,110.900180,-97.545545,13.810,26,09539,9539
,3.096925,0.55E-05,0.142520,0.87E-05,0.023998,0.57E-06,112.403228,-96.120409,13.170,24,09540,9540
,2.205573,0.54E-06,0.135657,0.30E-03,0.097518,0.28E-03,32.156992,-35.317277,13.830,24,09541,9541
,2.399120,0.49E-06,0.077377,0.22E-03,0.132176,0.12E-03,37.355316,-40.179235,13.490,24,09542,9542
,2.999898,0.59E-06,0.068522,0.62E-03,0.167451,0.25E-03,73.130364,-71.332309,12.810,24,09543,9543
,3.182293,0.11E-04,0.131800,0.28E-04,0.088449,0.21E-05,174.863468,-101.127683,12.750,26,09544,9544
,2.717299,0.12E-04,0.250581,0.36E-03,0.152665,0.13E-03,54.572043,-71.847067,13.580,24,09545,9545
,2.287227,0.21E-06,0.121936,0.42E-04,0.094004,0.35E-04,34.923613,-37.680897,14.420,22,09546,9546
,2.373219,0.77E-06,0.112067,0.29E-03,0.026720,0.25E-03,39.166896,-41.208590,15.160,23,09547,9547
,2.368511,0.31E-02,0.252192,0.11E-02,0.173174,0.37E-03,35.481941,-48.171255,15.250,21,09548,9548
,2.608104,0.23E-06,0.143346,0.83E-05,0.211033,0.46E-03,43.163248,-50.473740,12.810,27,09549,9549
,2.644609,0.45E-07,0.050731,0.95E-03,0.154928,0.44E-03,49.082109,-50.018810,13.680,25,09550,9550
,2.618291,0.72E-03,0.344609,0.13E-01,0.133630,0.22E-02,52.668874,-72.319867,16.100,17,09551,9551
,3.430936,0.71E-04,0.059562,0.82E-04,0.168850,0.48E-04,146.201402,-126.607400,12.350,27,09552,9552
,2.198497,0.10E-04,0.111928,0.19E-03,0.039180,0.97E-03,32.909708,-34.589746,14.380,24,09553,9553
,1.905021,0.19E-06,0.044900,0.91E-03,0.385830,0.65E-04,12.883489,-21.085224,14.790,17,09554,9554
,2.361903,0.31E-06,0.111553,0.75E-04,0.112049,0.70E-04,36.903236,-40.016264,14.260,23,09555,9555
,2.319545,0.13E-05,0.199243,0.19E-04,0.405155,0.12E-03,15.485085,-34.130227,13.680,21,09556,9556
,3.172243,0.16E-02,0.157862,0.13E-03,0.075607,0.19E-03,162.647382,-108.394845,12.760,24,09557,9557
,3.212415,0.47E-04,0.140836,0.11E-02,0.030191,0.57E-06,290.397018,-113.294332,13.110,30,09558,9558
,2.694847,0.69E-06,0.130557,0.96E-04,0.042064,0.26E-03,57.970852,-59.232415,13.480,27,09559,9559
,2.170084,0.15E-03,0.111258,0.41E-02,0.041709,0.56E-02,31.918779,-33.852193,14.140,23,09560,9560
,2.307245,0.37E-03,0.214188,0.27E-03,0.106415,0.39E-03,35.525458,-42.853335,14.150,23,09561,9561
,3.098742,0.18E-05,0.153043,0.14E-04,0.041111,0.11E-04,113.033161,-98.371972,12.680,29,09562,9562
,2.359020,0.22E-05,0.183390,0.30E-04,0.038625,0.25E-05,38.831393,-43.959520,14.890,25,09563,9563
,2.339912,0.99E-04,0.293427,0.19E-03,0.399736,0.82E-04,17.578427,-40.723208,14.020,23,09564,9564
,2.342855,0.40E-05,0.087818,0.90E-04,0.122280,0.42E-04,35.845136,-38.421400,14.130,23,09565,9565
,2.360752,0.14E-03,0.207703,0.13E-03,0.082466,0.61E-04,38.219148,-45.246903,14.170,24,09566,9566
,2.371958,0.89E-06,0.179950,0.58E-03,0.052750,0.18E-04,39.124207,-44.224502,15.210,23,09567,9567
,2.434719,0.95E-06,0.113029,0.21E-04,0.106552,0.61E-05,39.549904,-43.199251,14.100,23,09568,9568
,2.433476,0.34E-06,0.156729,0.19E-04,0.083881,0.20E-04,40.841509,-45.532590,14.200,22,09569,9569
,2.871698,0.27E-07,0.021482,0.22E-05,0.065847,0.84E-06,70.103693,-64.838307,13.310,26,09570,9570
,2.198831,0.24E-07,0.084763,0.77E-03,0.029431,0.21E-02,32.939608,-33.974691,14.750,22,09571,9571
,2.205411,0.35E-02,0.197139,0.34E-02,0.037876,0.16E-02,33.405082,-39.140533,15.970,21,09572,9572
,2.916169,0.27E-06,0.054116,0.49E-03,0.037320,0.41E-06,75.854904,-69.473796,13.400,29,09573,9573
,2.245004,0.79E-05,0.153235,0.16E-03,0.070345,0.35E-03,34.043041,-37.511305,14.210,24,09574,9574
,2.313515,0.63E-07,0.139318,0.37E-03,0.034565,0.42E-03,36.973075,-39.798299,14.780,23,09575,9575
,3.062335,0.70E-06,0.083298,0.20E-06,0.171083,0.89E-06,82.390491,-76.546072,13.240,25,09576,9576
,2.419108,0.37E-03,0.154811,0.43E-03,0.047710,0.31E-03,41.119294,-45.200689,15.290,21,09577,9577
,2.415435,0.14E-04,0.189542,0.43E-03,0.043905,0.21E-04,41.315629,-47.119703,14.570,26,09578,9578
,2.426681,0.13E-05,0.151489,0.78E-04,0.044944,0.15E-04,41.319839,-45.299062,14.560,23,09579,9579
,2.666735,0.19E-06,0.090766,0.24E-03,0.080695,0.16E-03,54.829493,-54.430940,13.530,26,09580,9580
,2.241134,0.76E-06,0.128564,0.22E-03,0.081856,0.14E-03,33.667006,-36.334432,14.580,22,09581,9581
,2.165718,0.71E-05,0.115954,0.66E-04,0.071673,0.66E-03,31.427708,-33.656723,14.160,23,09582,9582
,2.408918,0.15E-01,0.379819,0.16E-01,0.366785,0.31E-02,23.021730,-51.087034,14.750,23,09583,9583
,2.418263,0.64E-03,0.190555,0.36E-03,0.130580,0.16E-03,38.959404,-46.199252,14.300,22,09584,9584
,2.479296,0.17E-05,0.087978,0.32E-04,0.045284,0.49E-04,43.853182,-44.980192,14.160,21,09585,9585
,2.451134,0.13E-04,0.170510,0.11E-03,0.053069,0.31E-04,43.067467,-47.552645,14.770,26,09586,9586
,2.577544,0.67E-05,0.148982,0.26E-03,0.246993,0.15E-03,39.351024,-47.972878,13.750,23,09587,9587
,2.589829,0.64E-05,0.180213,0.74E-04,0.244855,0.37E-04,39.859517,-50.882807,13.580,24,09588,9588
,2.594539,0.44E-06,0.098949,0.65E-02,0.061792,0.12E-02,52.540651,-49.226532,14.550,24,09589,9589
,2.992130,0.40E-06,0.097127,0.13E-05,0.034202,0.66E-06,86.205148,-78.684138,13.990,23,09591,9591
,2.834099,0.30E-06,0.052377,0.39E-05,0.036319,0.54E-06,69.540285,-63.681415,13.360,26,09592,9592
,2.295421,0.53E-06,0.151728,0.94E-04,0.094050,0.15E-03,35.262505,-39.163038,14.330,23,09593,9593
,2.238332,0.59E-05,0.131532,0.38E-03,0.079376,0.13E-03,33.633867,-36.372898,13.760,24,09594,9594
,2.272254,0.50E-05,0.169411,0.11E-02,0.090326,0.11E-02,34.592243,-39.098131,14.370,21,09595,9595
,2.251439,0.53E-05,0.155043,0.65E-04,0.062298,0.33E-04,34.433415,-37.852834,14.570,24,09596,9596
,2.307843,0.52E-07,0.102061,0.47E-04,0.058505,0.20E-04,36.369403,-38.102239,14.510,23,09597,9597
,2.292641,0.22E-06,0.113101,0.12E-03,0.053852,0.21E-03,35.930546,-37.892677,14.360,25,09598,9598
,2.278417,0.92E-07,0.094852,0.23E-03,0.067888,0.25E-03,35.176351,-36.739267,14.120,21,09599,9599
,2.293487,0.71E-05,0.174316,0.20E-03,0.069209,0.21E-03,35.822732,-40.346996,15.000,22,09600,9600
,2.255807,0.27E-03,0.143217,0.35E-02,0.115358,0.28E-02,33.389977,-37.213593,13.720,23,09601,9601
,2.282233,0.24E-04,0.118240,0.61E-03,0.039959,0.44E-03,35.758808,-37.714468,14.480,24,09602,9602
,2.381259,0.13E-04,0.188523,0.14E-03,0.043019,0.27E-04,39.721844,-45.322107,15.040,21,09603,9603
,2.411184,0.23E-06,0.117868,0.39E-04,0.084335,0.46E-04,39.505616,-42.651145,14.510,23,09604,9604
,2.413046,0.88E-06,0.188493,0.32E-04,0.059751,0.19E-04,40.871561,-46.758457,14.830,20,09605,9605
,2.452533,0.17E-06,0.146662,0.62E-05,0.038379,0.56E-05,42.776536,-46.315144,14.380,24,09606,9606
,2.733076,0.76E-04,0.255583,0.12E-03,0.155897,0.51E-04,55.046606,-73.918448,13.400,25,09607,9607
,3.006272,0.14E-04,0.192567,0.28E-05,0.136013,0.16E-04,82.371026,-91.089812,13.400,27,09608,9608
,3.006587,0.19E-06,0.077031,0.90E-04,0.180893,0.40E-04,71.885236,-71.440957,12.660,27,09609,9609
,3.173629,0.23E-02,0.219382,0.22E-03,0.023818,0.84E-04,182.000730,-139.409298,13.820,28,09610,9610
,3.190184,0.19E-05,0.097077,0.18E-05,0.079171,0.28E-06,185.790313,-93.772273,13.220,26,09611,9611
,3.143378,0.30E-04,0.195382,0.37E-04,0.156540,0.16E-04,122.545838,-108.286793,13.300,23,09612,9612
,2.303337,0.13E-05,0.110425,0.20E-03,0.117500,0.13E-03,34.752918,-37.648565,15.010,23,09613,9613
,2.289446,0.72E-05,0.136465,0.67E-05,0.030235,0.10E-03,36.136840,-38.709751,14.630,23,09614,9614
,2.236974,0.45E-05,0.119619,0.53E-03,0.090612,0.32E-03,33.324572,-35.835478,14.120,22,09615,9615
,2.421631,0.32E-05,0.109038,0.17E-03,0.109019,0.89E-05,38.992584,-42.434118,14.550,27,09616,9616
,2.224622,0.21E-03,0.154602,0.13E-03,0.112864,0.47E-03,32.401501,-36.504450,14.850,23,09617,9617
,2.369129,0.88E-07,0.097109,0.34E-04,0.128623,0.42E-04,36.483578,-39.603221,14.860,19,09618,9618
,2.379990,0.48E-04,0.210485,0.34E-03,0.091328,0.34E-03,38.790568,-46.244176,14.830,24,09619,9619
,2.250576,0.28E-04,0.174078,0.11E-02,0.064598,0.16E-02,34.392474,-38.675242,14.830,21,09620,9620
,2.263260,0.34E-04,0.191015,0.96E-04,0.077500,0.15E-03,34.644899,-39.930125,14.680,22,09621,9621
,2.188008,0.76E-02,0.199304,0.46E-02,0.106022,0.77E-03,31.420003,-37.591401,15.030,19,09622,9622
,2.451335,0.45E-05,0.135810,0.27E-04,0.071972,0.88E-05,41.757106,-45.409088,14.490,26,09623,9623
,2.418417,0.13E-04,0.160343,0.53E-03,0.044865,0.52E-03,40.838598,-45.340960,14.740,24,09624,9624
,2.534201,0.24E-04,0.164365,0.39E-03,0.185411,0.20E-03,49.690110,-49.531052,13.960,27,09625,9625
,2.413342,0.81E-06,0.173963,0.47E-04,0.045539,0.51E-04,40.974679,-45.955351,14.190,21,09626,9626
,2.674852,0.10E-05,0.154770,0.45E-05,0.220353,0.28E-05,44.480729,-54.442777,13.770,23,09627,9627
,2.610170,0.67E-05,0.152653,0.19E-03,0.238628,0.12E-03,40.631656,-50.123665,12.420,25,09628,9628
,2.706786,0.13E-06,0.050602,0.17E-04,0.045775,0.19E-04,58.282237,-55.605962,13.640,27,09629,9629
