Name,mag.,a(AU),e,sinI,n(deg/yr),g("/y),s("/yr),LCEx1E6,My
2000CS105,7.72,39.1650554,0.0299754,0.2009013,1.472937,1.338325,-0.690608,0.11,100
2000FC8,7.99,43.9992472,0.0653804,0.0333085,1.236970,0.417897,-0.417666,0.07,100
2000FH8,7.39,43.5521096,0.0401080,0.0410317,1.256070,0.434646,-0.431647,0.03,100
2000FR53,7.48,44.5561012,0.0883871,0.0326665,1.213853,0.351691,-0.397863,0.76,100
2000FS53,7.51,43.1137937,0.0435135,0.0365195,1.275278,0.461392,-0.460748,0.14,100
2000FT53,8.01,45.1898739,0.1513249,0.1977038,1.188379,0.307413,-0.354272,0.38,100
2000GV146,7.53,44.0858363,0.0666885,0.0311778,1.233327,0.412756,-0.413671,0.04,100
2000GX146,7.72,44.1480940,0.0178488,0.0343234,1.230716,0.395917,-0.394813,0.03,100
2000GY146,7.83,44.0217589,0.0265521,0.0487410,1.236018,0.398843,-0.401007,0.03,100
2000JF81,7.17,46.1772472,0.0999494,0.0421092,1.150482,0.330161,-0.330740,-0.01,100
2000KL4,7.53,38.6562659,0.0713486,0.3500327,1.502052,0.183312,-0.510312,2.91,100
2000OB51,8.04,37.8886225,0.0361711,0.0496572,1.548632,1.249404,-1.169884,2.70,100
2000OH67,6.61,44.2348179,0.0149919,0.0691453,1.227095,0.378921,-0.384764,0.00,100
2000OP67,7.48,43.7291486,0.1918245,0.0319811,1.248423,-0.473294,-0.399529,0.05,100
2000PA30,7.91,47.0989306,0.1317951,0.0344262,1.116877,0.339059,-0.317864,0.01,100
2000PC30,7.48,43.1296948,0.0279377,0.0141408,1.274597,0.457056,-0.457084,1.14,100
2000PD30,6.98,46.6004673,0.0205165,0.0995618,1.134791,0.281350,-0.285461,0.51,100
2000PG30,7.64,45.1582534,0.1083966,0.0599984,1.189649,0.376558,-0.378830,0.06,100
2000PM30,7.91,44.0698975,0.0542674,0.0272329,1.233995,0.409270,-0.409318,0.03,100
2000PN30,8.03,44.8996451,0.0982049,0.0297727,1.199945,0.386355,-0.388862,0.02,100
2000PU29,8.08,42.5438907,0.0183725,0.0414266,1.300994,0.572619,-0.489700,0.03,100
2000PW29,8.19,44.2485830,0.0554101,0.0338193,1.226526,0.398768,-0.399458,0.03,100
2000PX29,7.56,42.6446744,0.0669283,0.0973326,1.296380,0.489557,-0.486490,0.02,100
2000PY29,7.15,44.2984759,0.0590000,0.0254962,1.224462,0.399167,-0.399108,1.88,100
2000QH226,9.25,39.4592286,0.1909259,0.0648357,1.456486,-0.781183,-0.470689,3.13,100
2000QL226,8.33,43.7290555,0.1824776,0.0574424,1.248447,-0.266110,-0.427068,0.27,100
2000QN251,7.33,42.3310355,0.1259341,0.0307184,1.310807,-0.862688,-0.469154,0.12,100
2000ST331,8.67,42.1160937,0.0810457,0.0477143,1.320880,0.673010,-0.546423,0.03,100
2000SY370,7.91,43.7140058,0.0475459,0.0598050,1.249257,0.532340,-0.423086,1.27,100
2000WL183,7.53,43.6019752,0.0619904,0.0456359,1.253917,0.454635,-0.437801,0.03,100
2000WM183,7.19,44.9902554,0.0991490,0.0863218,1.196316,0.360628,-0.374858,0.03,100
2000WN183,7.01,44.7860138,0.1145293,0.0299706,1.204519,0.401337,-0.406936,1.51,100
2000WO183,7.46,43.8525268,0.0675373,0.0252146,1.243185,0.438397,-0.428296,0.03,100
2000WV12,6.89,43.5221441,0.0322480,0.0231917,1.257368,0.436838,-0.433258,0.03,100
2000YA2,6.97,44.1404009,0.0593765,0.0345460,1.231039,0.405682,-0.406674,0.05,100
2000YE2,8.26,47.7989435,0.1949486,0.0879870,1.092403,-0.115340,-0.222086,2.01,100
2000YF2,6.91,45.6278418,0.0735043,0.0085995,1.171326,0.344883,-0.343308,0.03,100
2000YV1,7.24,43.9339216,0.0312579,0.0384030,1.239728,0.407414,-0.408101,0.02,100
2000YX1,7.26,45.6268814,0.0786299,0.0580008,1.171362,0.337332,-0.341225,0.00,100
2000YZ1,7.47,43.5763419,0.1619415,0.1029209,1.240111,0.565123,-0.569554,999.99,100
2001DB106,6.60,43.1798705,0.0458594,0.0535465,1.272351,0.450375,-0.454236,0.00,100
2001DC106,6.51,42.2292514,0.0370373,0.0246049,1.315567,0.753352,-0.509918,0.03,100
2001DD106,7.40,44.0706145,0.0997453,0.0159727,1.233971,0.440880,-0.438792,0.01,100
2001ES24,7.18,44.3664612,0.0641906,0.0472728,1.221640,0.392396,-0.395205,0.03,100
2001FJ194,7.54,44.2610015,0.1414536,0.2100279,1.225991,0.313625,-0.380363,1.12,100
2001FL185,7.14,44.1710905,0.0783203,0.0329679,1.229756,0.413675,-0.415047,0.10,100
2001FT185,7.86,47.2994878,0.1119177,0.3321726,1.109736,0.166773,-0.219974,0.08,100
2001HA59,6.64,43.9425455,0.0689876,0.0250669,1.239366,0.425606,-0.423661,0.03,100
2001KA77,5.12,47.4795658,0.0923909,0.2279391,1.103448,0.262067,-0.246285,0.01,100
2001KE77,7.19,45.4828930,0.1862640,0.3763803,1.176768,0.180479,-0.261465,5.09,100
2001KF76,7.11,44.4420010,0.0258904,0.0377672,1.218525,0.381665,-0.380860,0.02,100
2001KG76,6.43,51.7032010,0.3412850,0.0054437,0.971028,-0.072564,-0.204544,0.18,100
2001KH76,6.47,46.2210250,0.1206493,0.0822556,1.148846,0.324960,-0.335150,0.13,100
2001KL76,6.47,44.5570670,0.0976384,0.0525527,1.213808,0.069419,-0.391972,0.07,100
2001KO77,7.49,43.9505163,0.1528623,0.3730145,1.238964,0.178720,-0.292607,0.44,100
2001KQ76,6.62,42.8674370,0.0858480,0.0736532,1.286292,0.495411,-0.496925,0.13,100
2001KW76,7.47,46.0214227,0.2020887,0.1569358,1.156656,0.318400,-0.391481,9.52,100
2001OG109,8.15,43.5611367,0.0153112,0.0349896,1.255680,0.427901,-0.426368,0.02,100
2001OK108,7.54,42.9879716,0.0274338,0.0240261,1.280883,0.464674,-0.465216,0.03,100
2001ON108,7.75,42.7650047,0.0450443,0.0522090,1.290915,0.479097,-0.482353,-0.01,100
2001OO108,7.99,49.8634071,0.3535101,0.1203693,1.056750,0.358013,-0.720660,999.99,100
2001OQ108,6.66,45.5947751,0.0136876,0.0243162,1.172598,0.333498,-0.329757,0.03,100
2001OZ108,8.32,43.3658724,0.0505961,0.0300817,1.264174,0.451169,-0.448532,0.02,100
2001PK47,7.21,39.8087060,0.0630429,0.1641092,1.437373,1.151671,-0.656829,0.18,100
2001QQ297,6.82,44.4195913,0.0771808,0.0468608,1.219447,0.396952,-0.399418,0.12,100
2001QW322,7.83,44.0542533,0.0192451,0.0615946,1.234649,0.391570,-0.395795,0.03,100
2001QX297,6.28,44.1994697,0.0310885,0.0445384,1.228570,0.392243,-0.393201,0.03,100
2001QZ297,6.78,44.3568713,0.0570748,0.0352730,1.222037,0.393733,-0.394152,0.03,100
2001RW143,7.18,43.0684404,0.0409018,0.0423118,1.277330,0.459607,-0.461356,0.89,100
2001RY143,7.06,42.3591616,0.1777362,0.2017800,1.308103,0.794331,-0.596072,15.44,100
2001SE291,7.51,45.4330481,0.1370712,0.0113756,1.178877,0.398126,-0.416864,0.06,100
2001UN18,6.46,44.2826385,0.0657368,0.0543295,1.225111,0.394778,-0.398693,0.03,100
2001UP18,5.84,47.7989634,0.1178260,0.0139895,1.092391,-0.204646,-0.216351,1.04,100
2001XU254,6.69,43.4912684,0.0671593,0.0822902,1.258706,0.431909,-0.436916,0.04,100
2001XX254,7.36,43.8223996,0.0257463,0.0032667,1.244465,0.417989,-0.524434,0.03,100
2002CB225,7.45,44.1021934,0.0723497,0.0337166,1.232642,0.413810,-0.415793,1.13,100
2002CD251,7.07,42.6204442,0.0267650,0.0169450,1.297491,0.489532,-0.490518,0.03,100
2002CS154,7.07,43.1963794,0.0422689,0.0179677,1.271623,0.459429,-0.457253,0.00,100
2002CT154,7.11,46.8581584,0.1135408,0.0539837,1.125493,0.317673,-0.311405,0.04,100
2002CU154,6.99,43.8166765,0.0624393,0.0298557,1.244711,0.444863,-0.427427,0.08,100
2002CX224,6.04,46.2108483,0.1333614,0.2755145,1.149197,0.200953,-0.271219,0.20,100
2002CY154,6.70,44.3236852,0.0801297,0.0171094,1.223429,0.409791,-0.409445,1.42,100
2002CZ154,7.52,43.4898211,0.0619448,0.1652894,1.258754,0.355548,-0.399040,0.02,100
2002CZ248,8.19,52.9718144,0.3860178,0.0715266,0.936351,-0.049470,-0.177922,0.38,100
2002FV6,6.79,46.9942262,0.1571387,0.0765786,1.120606,0.343528,-0.335692,1.72,100
2002FW36,7.15,42.9332074,0.0202176,0.0170660,1.283335,0.466917,-0.467562,0.03,100
2002FX36,6.29,44.2156966,0.0510919,0.0457528,1.227894,0.395690,-0.397899,0.03,100
2002GA32,7.22,52.3187171,0.3080279,0.3020013,0.954857,0.142053,-0.207665,19.83,100
2002GL32,7.84,39.4602799,0.1261075,0.1238945,1.456371,-2.030623,-0.421951,0.18,100
2002GS32,7.28,42.3309303,0.1125629,0.1140012,1.310803,-0.896808,-0.453388,0.65,100
2002GW32,7.26,34.9481421,0.0649053,0.1359118,1.747463,-7.337169,-1.187120,1.12,100
2002PA171,6.75,44.4052164,0.0801908,0.0149500,1.220044,0.406795,-0.405190,0.02,100
2002PC171,7.68,44.7670219,0.0505847,0.0767100,1.205273,0.357640,-0.364981,0.24,100
2002PD155,7.72,43.2751290,0.0224423,0.1219962,1.268141,0.417852,-0.420000,0.02,100
2002PG150,7.98,43.7292194,0.1292243,0.0806462,1.248435,-0.365225,-0.365313,0.33,100
2002PO149,6.66,44.0864664,0.0601384,0.0240107,1.233300,0.411284,-0.411194,0.03,100
2002PR149,7.12,45.4079420,0.0975444,0.0335299,1.179848,0.361055,-0.363336,0.03,100
2002PR170,7.04,44.2663890,0.0834861,0.0329394,1.225789,0.411351,-0.413299,0.01,100
2002PS170,8.00,43.9554760,0.0784705,0.0285706,1.238820,0.430677,-0.428649,0.03,100
2002PU170,7.09,47.7997413,0.2193218,0.0535625,1.092403,-0.112232,-0.245005,2.23,100
2002PX170,7.32,42.7056478,0.0351585,0.0292861,1.293609,0.488678,-0.485836,0.04,100
2002PY170,7.95,43.0774029,0.0239874,0.0301913,1.276895,0.457044,-0.458012,0.04,100
2002PZ170,7.71,42.6214407,0.0331977,0.0192629,1.297445,0.494841,-0.492332,0.03,100
2002TH301,9.51,39.4748383,0.0430201,0.0554958,1.455635,-9.972985,-0.602581,0.45,100
2002VB131,6.32,43.1809754,0.0337990,0.0112127,1.272303,0.457829,-0.455677,0.03,100
2002VD131,6.62,45.1670863,0.0629556,0.0132951,1.189297,0.360574,-0.358922,0.03,100
2002VD138,8.36,39.4595762,0.1425269,0.0717063,1.456406,-1.652379,-0.411538,0.22,100
2002VE130,6.38,44.6057537,0.0615045,0.0657120,1.211820,0.374984,-0.378530,0.02,100
2002VF130,6.93,45.8797424,0.1144089,0.3595860,1.161635,0.145040,-0.239783,1.37,100
2002VF131,6.74,44.2140599,0.0596279,0.0359896,1.227964,0.401442,-0.402987,0.06,100
2002VV130,7.52,42.3304498,0.1629678,0.0454788,1.310795,-0.973864,-0.372593,0.01,100
2002WL21,7.64,43.1563196,0.0546689,0.0203450,1.273395,0.468977,-0.465376,0.03,100
2002XE91,5.89,46.1633651,0.1258158,0.1412420,1.150994,0.296736,-0.323820,0.08,100
2003FA130,7.32,42.6676386,0.0310667,0.0432732,1.295337,0.481276,-0.485255,0.06,100
2003FD128,7.67,38.3364587,0.0208038,0.0566059,1.520996,0.906548,-1.027833,2.00,100
2003FM127,6.77,43.7998512,0.0684887,0.0528292,1.245428,0.467082,-0.428642,0.13,100
2003FZ129,7.39,61.9019970,0.3853067,0.0923618,0.741217,0.165344,-0.172277,3.18,100
2003GF55,6.59,45.5653278,0.0517380,0.0942181,1.173732,0.318941,-0.327891,0.04,100
2003HH57,7.42,44.0687918,0.0855165,0.0289712,1.234045,0.425860,-0.426538,0.03,100
2003HO57,7.99,46.3136324,0.1480420,0.0447270,1.145410,0.354316,-0.359996,0.15,100
2003HZ56,7.52,43.6673059,0.0125053,0.0231346,1.251102,0.426485,-0.421257,0.03,100
2003KO20,6.61,43.9733947,0.0427673,0.0558286,1.238058,0.402352,-0.405957,0.03,100
2003LD9,6.55,47.3127745,0.1698717,0.1469486,1.109290,0.362743,-0.322014,1.58,100
2003QB112,7.53,44.1088554,0.1088782,0.1926319,1.232342,0.317647,-0.376683,0.12,100
2003QD91,7.05,43.3095211,0.0298511,0.0086217,1.266642,0.449185,-0.446251,0.00,100
2003QE112,6.46,43.0917399,0.0485295,0.0409913,1.276258,0.462932,-0.463375,0.01,100
2003QE91,7.33,43.0377668,0.0365301,0.0515920,1.278659,0.455952,-0.459818,0.02,100
2003QF91,7.39,43.0048041,0.0276717,0.0102957,1.280131,0.466118,-0.464863,0.03,100
2003QG91,7.37,42.5729156,0.0317685,0.0283407,1.299664,0.498027,-0.493667,0.03,100
2003QJ91,6.81,44.3292325,0.0487582,0.0159816,1.223150,0.396047,-0.394279,0.87,100
2003QL91,7.01,43.0922366,0.0160159,0.0391584,1.276234,0.527039,-0.454007,0.02,100
2003QM91,6.50,43.1874624,0.0510427,0.0536622,1.272015,0.452213,-0.456519,0.03,100
2003QN91,7.41,42.5896841,0.1230271,0.0825803,1.298910,0.673358,-0.563530,0.90,100
2003QP91,7.55,36.4808191,0.1051544,0.0268833,1.638408,-3.173827,-0.779879,0.02,100
2003QS91,7.41,46.2167124,0.1502922,0.0917176,1.149010,0.338634,-0.356455,0.41,100
2003QT90,6.81,43.9585591,0.0623348,0.0320756,1.238688,0.418510,-0.418718,0.02,100
2003QX90,6.72,43.8251647,0.0262322,0.0316228,1.244347,0.414128,-0.413652,0.03,100
2003QY90,6.50,42.8116888,0.0554282,0.0322617,1.288805,0.492208,-0.487386,0.05,100
2003TJ58,7.50,44.4748154,0.0942578,0.0226711,1.217182,0.424779,-0.411026,0.06,100
2003TK58,6.88,43.1457757,0.0546313,0.0241688,1.273862,0.471181,-0.465081,0.75,100
2003TL58,7.00,43.5992185,0.0481208,0.1634624,1.254018,0.353387,-0.390084,0.08,100
2003UB292,5.88,47.1499398,0.0567197,0.3235938,1.115020,0.156775,-0.216948,0.02,100
2003UK293,7.54,42.4083295,0.0451245,0.0698199,1.307238,0.672745,-0.497105,0.32,100
2003UN292,7.43,44.9820154,0.1165386,0.0319820,1.196652,0.396378,-0.400603,0.02,100
2003UT291,6.42,42.8402578,0.0503515,0.0166649,1.287516,0.488776,-0.485262,0.03,100
2003UV291,7.48,43.6835068,0.0294948,0.0643425,1.250403,0.428743,-0.416559,0.01,100
2003UY291,7.21,49.2852232,0.1625363,0.0708189,1.043378,0.247684,-0.255936,0.04,100
2003UZ291,7.09,45.1850665,0.1217368,0.1069551,1.188587,0.358097,-0.374170,0.04,100
2003YJ179,7.01,43.7290255,0.0933970,0.0270418,1.248422,0.483741,-0.451882,1.05,100
2003YK179,6.86,41.7145477,0.1352728,0.3637737,1.339884,0.222849,-0.367890,3.05,100
2003YM179,8.08,41.0153664,0.0548087,0.3723229,1.374319,0.216967,-0.366784,0.18,100
2003YN179,6.87,44.3395328,0.0076412,0.0240001,1.222752,0.673053,-0.385123,0.03,100
2003YP179,7.47,44.0919809,0.0894315,0.0156913,1.233072,0.429641,-0.429099,0.00,100
2003YR179,7.11,43.4799061,0.0625545,0.1445811,1.259189,0.376736,-0.410421,0.03,100
2003YS179,7.00,43.6376097,0.0173952,0.0326454,1.252379,0.426085,-0.422526,0.03,100
2003YT179,7.29,43.6067502,0.0203916,0.0603103,1.253707,0.417645,-0.420217,0.03,100
2003YV179,7.10,47.1038772,0.2164546,0.2472734,1.116675,0.265295,-0.310790,1.05,100
2003YX179,7.21,43.6381972,0.0405530,0.0563759,1.252353,0.431258,-0.424018,0.03,100
2004DH64,5.97,46.5241657,0.0905046,0.0451533,1.137634,0.315144,-0.312689,0.04,100
2004DM64,6.89,45.0375330,0.1266712,0.0481882,1.194441,0.412299,-0.404392,0.08,100
2004DM71,7.56,43.1531766,0.0450689,0.0176320,1.273534,0.463874,-0.461326,0.01,100
2004EP95,6.95,43.5953853,0.0164013,0.1754154,1.254180,0.332309,-0.378878,0.03,100
2004ES95,6.83,45.3435451,0.1302931,0.0384066,1.182364,0.384370,-0.391412,0.22,100
2004FW164,8.03,39.4589335,0.1542074,0.1727065,1.456437,-1.317349,-0.390262,0.28,100
2004HC79,7.13,46.4598767,0.1561703,0.0147368,1.140018,0.362205,-0.365121,4.28,100
2004HD79,5.78,45.9998236,0.0349169,0.0270481,1.157142,0.320376,-0.316581,0.03,100
2004HE79,7.42,44.3647470,0.0901966,0.0228236,1.221715,0.413802,-0.413539,0.00,100
2004HG79,6.93,44.2623143,0.0158405,0.0400635,1.225953,0.388508,-0.388119,0.03,100
2004HH79,6.93,43.3112021,0.0576657,0.1728602,1.266549,0.350470,-0.402478,0.12,100
2004HK79,6.92,43.9557203,0.0704652,0.0070867,1.238810,0.427719,-0.470352,0.03,100
2004HL79,7.61,42.1574866,0.0763818,0.2999149,1.318861,0.363595,-0.380332,0.50,100
2004HM79,7.72,36.4851180,0.0736473,0.0282273,1.638182,-6.425431,-0.880552,0.04,100
2004HO79,7.30,55.4649048,0.4136079,0.0842042,0.873925,-0.062127,-0.133294,0.35,100
2004HX78,7.96,39.4580399,0.1499716,0.2982206,1.456437,-1.316370,-0.321970,0.02,100
2004HZ78,7.34,39.4591910,0.1516188,0.2198830,1.456448,-1.197440,-0.417661,0.19,100
2004KD19,7.39,38.2997100,0.0175784,0.0717394,1.523210,0.673134,-1.008815,0.01,100
2004KE19,6.50,44.4170279,0.0501781,0.0523231,1.219553,0.383500,-0.386469,0.04,100
2004KF19,6.92,44.1763261,0.0578235,0.0344753,1.229537,0.403280,-0.404161,0.13,100
2004KG19,7.37,43.3197366,0.0222127,0.0484977,1.266191,0.436566,-0.439762,0.01,100
2004KK19,7.22,42.3772881,0.1592860,0.1701871,1.308193,0.680111,-0.578444,7.49,100
2004KL19,8.70,47.7996283,0.3263367,0.0860974,1.092374,-0.321788,-0.208478,0.73,100
2004KM19,8.17,47.8000664,0.2934241,0.0567394,1.092357,-0.449853,-0.208027,0.03,100
2004LT32,6.89,60.1264061,0.4275842,0.0667387,0.791024,0.279388,-0.397419,999.99,100
2004LU32,8.61,44.9528798,0.0899084,0.0236952,1.197813,0.380145,-0.382152,0.00,100
2004LW31,7.22,46.5641348,0.0832651,0.0318579,1.136170,0.313858,-0.309417,0.29,100
2004MT8,6.41,43.1666854,0.0525594,0.0082114,1.272936,0.468318,-0.488407,0.07,100
2004MU8,5.96,44.9324320,0.0867792,0.0351157,1.198629,0.377279,-0.379534,0.03,100
2004OP15,6.84,38.6531686,0.0550577,0.4154498,1.501953,0.240422,-0.431107,6.66,100
2004OQ15,6.96,43.7272324,0.0610684,0.1814324,1.248518,0.244095,-0.380218,2.50,100
2004OS15,7.29,55.8778901,0.3171095,0.0505399,0.864290,0.261824,-0.233862,0.58,100
2004PB108,6.53,45.1479109,0.1069790,0.3289542,1.190009,0.183790,-0.268791,0.07,100
2004PD112,6.29,46.5825623,0.1852550,0.1178674,1.135618,0.340865,-0.368043,6.53,100
2004PT117,6.80,43.0487794,0.0430275,0.0412462,1.278169,0.462355,-0.464134,0.03,100
2004PU117,7.04,42.8879950,0.0209531,0.0302643,1.285364,0.466492,-0.469645,0.20,100
2004PV117,6.59,46.1428968,0.1622697,0.1135238,1.151778,0.337250,-0.363474,2.29,100
2004PW117,6.35,43.7202137,0.0815462,0.0050843,1.248688,0.544087,-0.565710,0.69,100
2004PX107,7.26,43.6490844,0.0445326,0.0237170,1.251887,0.449555,-0.429683,0.04,100
2004PX117,6.51,44.3098705,0.0929452,0.0403150,1.224022,0.413379,-0.416865,2.82,100
2004PZ107,7.74,45.7854010,0.1860740,0.2151641,1.165268,0.165530,-0.339339,0.67,100
2004QE29,7.49,40.9449585,0.0895779,0.4274755,1.377846,0.162739,-0.334657,0.14,100
2004QH29,7.28,50.8516907,0.2258698,0.2200509,0.995549,0.202101,-0.220558,1.74,100
2004SC60,7.22,43.7280836,0.2626314,0.0284566,1.248445,-0.281436,-0.324122,0.06,100
2004UD10,6.67,42.8983306,0.0234842,0.0302419,1.284908,0.466821,-0.469266,0.60,100
2004VD131,6.60,46.4308849,0.1306405,0.0543887,1.141064,0.335089,-0.339040,0.42,100
2004VF131,6.85,43.7289420,0.2092226,0.0609120,1.248438,-0.340457,-0.373693,0.56,100
2004VK78,7.94,47.7996208,0.3302000,0.0201993,1.092377,-0.300172,-0.215266,1.01,100
2004VU131,7.60,45.6182701,0.0995541,0.0337580,1.171698,0.352787,-0.355038,0.11,100
2004VU75,6.64,43.7321775,0.1154923,0.0341473,1.248225,0.575912,-0.481602,2.04,100
2004VZ75,7.05,39.4579536,0.1924481,0.0775729,1.456482,-0.829209,-0.376572,0.04,100
2004XX190,6.90,45.2584069,0.1108416,0.0125457,1.185704,0.378771,-0.382819,0.16,100
2005BV49,6.93,43.7284959,0.0577799,0.1050598,1.248502,0.131136,-0.418331,2.04,100
2005BW49,6.58,44.1478001,0.0775111,0.0197377,1.230732,0.417202,-0.417436,0.02,100
2005CD81,7.05,39.4578333,0.1481219,0.3884245,1.456454,-1.134160,-0.311636,0.17,100
2005CE81,7.36,42.7695142,0.0510139,0.0227013,1.290713,0.495482,-0.488871,-0.01,100
2005CF81,8.42,36.4884055,0.0585070,0.0345462,1.637969,-9.503605,-0.942400,0.04,100
2005EB318,6.79,45.1056713,0.1648486,0.0846288,1.191765,0.380412,-0.433027,2.04,100
2005EC318,6.34,43.7965594,0.0426797,0.0202465,1.245568,0.428961,-0.420658,0.03,100
2005EE296,6.67,44.2110828,0.0596190,0.0694847,1.228085,0.388861,-0.397193,0.01,100
2005EM303,7.56,43.6046685,0.0132484,0.0714880,1.253796,0.485747,-0.416963,0.03,100
2005EW318,6.35,44.5404864,0.0733424,0.0192775,1.214585,0.446531,-0.395334,1.19,100
2005GC187,7.07,44.1889227,0.1359264,0.0816696,1.229007,0.393327,-0.453336,1.13,100
2005GD187,7.32,43.0883073,0.0191627,0.0323790,1.276410,0.454762,-0.455883,0.03,100
2005GV210,6.79,39.4585343,0.1733669,0.2016403,1.456469,-0.966061,-0.390110,0.08,100
2005GX186,7.32,44.0218163,0.0172302,0.0637611,1.236014,0.391017,-0.396902,0.03,100
2005JB186,7.86,41.5115858,0.1069921,0.3672018,1.349745,0.209473,-0.363122,0.53,100
2005JH177,6.86,44.5621720,0.0994520,0.0333319,1.213594,0.500481,-0.414261,0.92,100
2005JJ186,6.50,44.6936213,0.0894108,0.0457042,1.208251,0.388856,-0.392524,0.02,100
2005JY185,6.84,44.1645679,0.0734226,0.0368807,1.230030,0.410096,-0.412552,0.05,100
2005JZ174,6.56,42.6748251,0.0682916,0.0804693,1.295005,0.504652,-0.493317,0.42,100
2005LA54,6.45,44.3792786,0.0463478,0.1018164,1.221105,0.359646,-0.375872,0.03,100
2005LB54,5.70,43.7265305,0.0381189,0.0233456,1.248517,0.435977,-0.421362,0.99,100
2005PK21,7.13,44.1692466,0.1384006,0.1385465,1.229663,0.402022,-0.432456,4.59,100
2005PL21,6.74,46.6029797,0.1415151,0.0652169,1.134748,0.334237,-0.337670,2.12,100
2005PS21,6.75,44.5798889,0.0963582,0.0576322,1.212769,0.479030,-0.404843,0.72,100
2005VZ122,7.28,41.1921028,0.1401637,0.2507367,1.365521,-0.009750,-0.495714,3.04,100
2006AK98,7.71,44.0245887,0.1422964,0.2965231,1.235983,0.233046,-0.332010,4.64,100
2006AN98,8.09,43.1367614,0.0325748,0.0074860,1.274261,0.461474,-0.464663,0.12,100
2006AO98,7.53,37.9790974,0.0814447,0.3844097,1.542458,0.290737,-0.505523,11.90,100
2006BR284,6.73,43.8698039,0.0478343,0.0329512,1.242449,0.417963,-0.417193,0.10,100
2006CH69,6.58,45.8126796,0.0413199,0.0283209,1.164241,0.327853,-0.324847,0.03,100
2006HA123,6.92,42.8309925,0.0363498,0.0286181,1.287933,0.476977,-0.477536,0.03,100
2006HB123,7.04,44.1437825,0.0836046,0.0230810,1.230901,0.420624,-0.421643,0.05,100
2006HD123,7.45,44.5570843,0.1115525,0.0155467,1.213810,0.089182,-0.401942,0.11,100
2006HE123,7.04,44.1011258,0.0637335,0.0389815,1.232678,0.408358,-0.410334,1.02,100
2006HN122,7.64,46.0058490,0.1897025,0.1509477,1.156855,0.314778,-0.379487,6.56,100
2006HP122,7.04,46.3101365,0.1678120,0.1438766,1.145536,0.312657,-0.348038,1.38,100
2006HR122,7.62,62.1108598,0.3720092,0.0458188,0.737501,0.186922,-0.170135,2.05,100
2006HT122,7.75,39.4587202,0.1608912,0.1216558,1.456442,-1.257568,-0.385796,0.18,100
2006HW122,6.37,45.5143215,0.0663537,0.0243110,1.175711,0.345818,-0.344429,0.00,100
2006HY122,7.53,42.8632565,0.0372124,0.0385113,1.286478,0.472021,-0.474891,0.02,100
2006JU58,6.68,46.2902271,0.1207740,0.1420233,1.146265,0.290312,-0.315408,0.00,100
2006JV58,6.66,45.0131209,0.0564092,0.0287220,1.195405,0.363486,-0.362630,0.04,100
2006QA181,7.59,42.4393424,0.0654652,0.0841371,1.305807,0.673526,-0.503626,0.13,100
2006QB181,7.20,43.9065115,0.0360869,0.0145573,1.240891,0.414648,-0.412998,0.00,100
2006QF181,7.01,44.8781429,0.0797069,0.0305869,1.200805,0.377463,-0.378931,0.02,100
2006QR181,7.25,46.6905482,0.2047855,0.1980340,1.131550,0.284446,-0.340059,2.27,100
2006QZ180,7.73,46.3189436,0.0330357,0.4026584,1.145146,0.114249,-0.206595,0.03,100
2006SE415,7.68,42.6632207,0.0249321,0.3294911,1.295477,0.194926,-0.331087,0.51,100
2006SF415,7.90,43.2351894,0.0749957,0.2989064,1.269859,0.227845,-0.336742,-0.01,100
2006WF206,6.68,43.5638486,0.0399068,0.0136845,1.255564,0.440482,-0.433552,0.15,100
2006WG206,6.92,50.4271069,0.2863996,0.2611486,1.008170,0.240271,-0.263699,13.77,100
2007BO81,7.40,54.4843610,0.3378991,0.1395892,0.896232,0.251310,-0.273405,999.99,100
2007CJ66,7.15,43.4565761,0.0387329,0.0293125,1.260216,0.441603,-0.438602,0.05,100
2007CQ79,6.85,45.4945002,0.0727241,0.0387918,1.176424,0.346774,-0.346449,0.66,100
2007CS79,6.74,44.2360025,0.0430093,0.0501966,1.227048,0.390816,-0.393741,0.03,100
2007DS101,6.67,44.0697766,0.0790943,0.0299109,1.234003,0.421060,-0.421774,0.03,100
2007HV90,6.54,44.0711990,0.0530277,0.0177212,1.233941,0.410363,-0.409333,0.03,100
2007JF45,5.97,39.4623810,0.0862531,0.1949859,1.456275,-3.067329,-0.464601,0.10,100
2007RL314,6.96,40.4464940,0.0384757,0.3734189,1.403416,0.246816,-0.386358,0.06,100
2007RW326,8.80,46.1067880,0.2515250,0.3710282,1.154433,0.103274,-0.273762,14.67,100
2007TD418,7.96,48.2974117,0.1897569,0.2399668,1.075544,0.252849,-0.260241,2.28,100
2007VJ302,6.83,43.2078228,0.0473934,0.1100904,1.271109,0.413643,-0.435760,0.03,100
2008AP118,7.46,43.7680027,0.1248868,0.0632339,1.246500,0.659757,-0.483197,3.07,100
2009DL143,7.56,43.5985409,0.0544815,0.1645825,1.254048,0.355147,-0.391074,0.01,100
2009DR143,7.54,46.9642533,0.1562929,0.1353987,1.121680,0.308050,-0.317586,0.11,100
2009DS143,8.48,49.2864323,0.2418445,0.1702030,1.043349,0.252848,-0.293736,1.71,100
2009JA19,7.29,43.6571113,0.0166618,0.2402715,1.251506,0.292241,-0.343948,0.01,100
